date,home,away,home_score,away_score
15.12. 15:00,Qatar,Saudi Arabia,25,26
02.11. 16:15,Germany,Iceland,29,31
02.11. 15:30,Romania,Slovakia,33,25
02.11. 12:30,Georgia,Ukraine,28,32
02.11. 11:30,Belarus,Russia,34,28
01.11. 19:30,France U19,Sweden U19,24,29
01.11. 17:45,France,Italy,38,28
01.11. 17:00,Austria,Hungary,27,31
01.11. 17:00,Montenegro,Belgium,27,27
01.11. 17:00,Portugal U19,Hungary U19,32,36
01.11. 17:00,Switzerland,Croatia,30,28
01.11. 16:30,Sweden,Spain,34,31
01.11. 16:00,Portugal,Egypt,30,27
01.11. 15:30,Romania,Georgia,27,30
01.11. 15:00,North Macedonia,Japan,31,32
01.11. 12:30,Ukraine,Slovakia,31,32
01.11. 00:30,Argentina,Chile,26,24
31.10. 22:30,Brazil,Mexico,46,20
31.10. 19:30,France U19,Portugal U19,29,24
31.10. 17:00,Hungary U19,Sweden U19,31,24
31.10. 17:00,Poland,Czech Republic,29,30
31.10. 17:00,Serbia,Slovenia,34,35
31.10. 16:30,Montenegro,Belgium,34,30
31.10. 16:00,Romania U20,Austria U20,28,29
31.10. 15:30,Romania,Ukraine,33,30
31.10. 13:00,Russia,Iraq,37,20
31.10. 12:30,Slovakia,Georgia,28,31
31.10. 00:30,Argentina,Brazil,29,30
30.10. 22:30,Chile,Mexico,36,21
30.10. 20:00,Portugal,Egypt,28,32
30.10. 19:30,France U19,Hungary U19,33,37
30.10. 18:30,Germany,Iceland,42,31
30.10. 18:15,Switzerland,Croatia,26,29
30.10. 17:10,Sweden,Spain,30,34
30.10. 17:00,Sweden U19,Portugal U19,26,30
11.01. 20:00,Spain,Norway,33,31
11.01. 18:00,Argentina,Romania,30,31
11.01. 16:00,Slovakia,Egypt,24,39
11.01. 15:20,Germany,Brazil,28,26
11.01. 15:00,Sweden,Iceland,26,24
10.01. 21:00,Portugal U21,France U21,34,30
10.01. 20:10,France,Portugal,44,38
10.01. 19:30,Poland,Tunisia,33,24
10.01. 19:15,Croatia,Slovenia,33,25
10.01. 19:00,Spain,Slovakia,34,30
10.01. 17:00,Hungary,Serbia,28,23
10.01. 17:00,Romania,Egypt,30,33
10.01. 16:30,Austria,Japan,27,28
10.01. 16:30,Denmark,Bahrain,39,20
10.01. 15:00,Germany U21,Spain U21,29,29
09.01. 20:00,Denmark,Bahrain,33,17
09.01. 19:30,Poland,Japan,30,29
09.01. 19:00,Portugal,Czech Republic,32,31
09.01. 19:00,Slovakia,Argentina,26,30
09.01. 18:00,Sweden,Iceland,31,31
09.01. 17:30,Germany,Brazil,32,25
09.01. 17:00,Norway,Romania,37,26
09.01. 16:30,Austria,Tunisia,32,30
08.01. 19:30,Poland,Austria,31,19
08.01. 19:15,Croatia,North Macedonia,27,25
08.01. 19:00,Spain,Argentina,32,18
08.01. 18:15,France,Czech Republic,37,28
08.01. 17:00,Egypt,Norway,29,33
08.01. 16:30,Japan,Tunisia,34,33
08.01. 16:30,Serbia,Hungary,31,31
07.01. 17:00,Slovenia,Qatar,38,30
05.01. 16:00,Switzerland,Netherlands,34,33
05.01. 15:30,Romania,Georgia,34,35
05.01. 13:30,Italy,Kosovo,28,25
05.01. 12:30,Turkey,Serbia,30,35
04.01. 18:00,Switzerland,Kosovo,34,24
04.01. 15:30,Romania,Serbia,31,31
04.01. 14:30,Netherlands,Italy,31,26
04.01. 12:30,Georgia,Turkey,32,27
03.01. 19:45,Kosovo,Netherlands,24,36
03.01. 17:15,Switzerland,Italy,29,31
03.01. 15:30,Romania,Turkey,35,26
03.01. 12:30,Serbia,Georgia,35,25
