date,home,away,home_score,away_score
30.12. 17:30,Poland,Netherlands,33,27
30.12. 15:15,Tunisia,Japan,36,31
30.12. 15:00,Italy,Saudi Arabia,31,32
30.12. 15:00,Qatar,Egypt,27,38
29.12. 17:30,Poland,Japan,28,27
29.12. 17:30,Slovenia,Croatia,33,26
29.12. 17:00,Italy,Belgium,35,25
29.12. 16:05,Romania,Turkey,35,25
29.12. 15:15,Tunisia,Netherlands,28,33
29.12. 15:00,North Macedonia,Kuwait,22,21
29.12. 12:00,Latvia,Estonia,27,22
28.12. 18:00,Latvia,Lithuania,31,31
28.12. 17:00,Egypt,Qatar,26,23
28.12. 16:45,Poland,Tunisia,26,30
28.12. 16:00,Belgium,Saudi Arabia,24,25
28.12. 14:30,Netherlands,Japan,30,33
27.12. 17:00,North Macedonia,Kuwait,31,21
27.12. 16:05,Romania,Turkey,26,24
07.11. 14:00,Germany,Portugal,30,32
07.11. 13:30,Czech Republic U19,Austria U19,31,26
07.11. 11:00,Czech Republic,Austria,30,21
06.11. 18:00,Spain,Romania,35,31
06.11. 17:00,Croatia,Slovenia,34,31
06.11. 17:00,Egypt,North Macedonia,31,26
06.11. 17:00,Israel,Italy,33,32
06.11. 17:00,Poland U19,Norway U19,33,33
06.11. 16:30,Tunisia,Switzerland,22,28
06.11. 16:00,Poland B,Sweden B,28,33
06.11. 15:30,Qatar,Iran,35,24
06.11. 15:00,Germany U19,Hungary U19,27,32
06.11. 15:00,Sweden,Poland,32,28
06.11. 14:00,Belarus,Russia,31,27
06.11. 14:00,Cape Verde,Montenegro,29,30
06.11. 13:30,Saudi Arabia,Kuwait,29,28
05.11. 21:00,USA,Luxembourg,30,24
05.11. 19:15,Germany,Portugal,30,28
05.11. 19:00,Slovakia,Serbia,21,32
05.11. 17:10,Austria,Czech Republic,35,30
05.11. 16:30,Tunisia,Montenegro,30,28
05.11. 16:15,Hungary,Bosnia & Herzegovina,26,24
05.11. 16:00,Egypt,North Macedonia,32,25
05.11. 16:00,Poland B,Sweden B,26,32
05.11. 15:00,Poland U19,Norway U19,22,29
05.11. 14:30,Austria U19,Czech Republic U19,25,18
05.11. 14:00,Belarus,Russia,35,27
05.11. 14:00,Switzerland,Cape Verde,22,24
04.11. 20:00,Spain,Romania,33,29
04.11. 18:00,Sweden,Poland,31,24
04.11. 16:30,Israel,Italy,36,37
04.11. 16:30,Tunisia,Cape Verde,28,27
04.11. 15:30,Qatar,Saudi Arabia,25,18
04.11. 14:00,Montenegro,Switzerland,35,31
04.11. 13:30,Kuwait,Iran,32,27
03.11. 18:00,Luxembourg,Portugal,21,39
02.11. 16:00,Qatar,Kuwait,32,19
02.11. 16:00,Romania,Georgia,37,25
02.11. 14:00,Saudi Arabia,Iran,16,24
08.08. 10:00,Sweden U19,Norway U19,21,20
08.08. 08:00,Faroe Islands U19,Denmark U19,28,30
07.08. 17:00,Spain U19,Portugal U19,30,30
07.08. 16:00,Sweden U19,Faroe Islands U19,31,21
07.08. 14:00,Denmark U19,Norway U19,29,24
07.08. 09:30,Belarus U19,SKA Minsk,38,37
06.08. 17:00,Sweden U19,Denmark U19,31,24
06.08. 15:00,Norway U19,Faroe Islands U19,27,34
05.08. 17:00,Spain U19,Portugal U19,34,35
02.08. 16:00,France U19,Poland U19,35,33
01.08. 15:00,France U19,Poland U19,30,26
01.08. 10:00,Germany U19,Netherlands U19,29,22
01.08. 08:00,Switzerland U19,Hungary U19,26,33
30.07. 17:00,Hungary U19,Netherlands U19,33,22
30.07. 15:00,Switzerland U19,Germany U19,28,32
27.07. 07:00,Croatia U19,Slovenia U19,22,23
26.07. 16:00,North Macedonia U19,Montenegro U19,31,29
25.07. 17:00,North Macedonia U19,Montenegro U19,41,24
25.07. 16:30,France U19,Portugal U19,27,35
24.07. 13:00,Poland U19,Slovakia U19,31,26
24.07. 09:30,Hungary U19,Spain U19,24,32
23.07. 17:00,North Macedonia U19,Italy U19,30,29
23.07. 16:00,France U19,Portugal U19,27,33
22.07. 18:30,Poland U19,Slovakia U19,29,29
22.07. 16:30,North Macedonia U19,Italy U19,29,21
22.07. 16:00,France U19,Portugal U19,32,29
21.07. 11:00,France,Denmark,28,33
21.07. 04:00,Portugal,Argentina,31,28
20.07. 06:00,Norway,Sweden,26,26
19.07. 01:00,Argentina,Bahrain,27,32
18.07. 09:00,Japan,France,32,47
12.07. 18:15,Denmark,Sweden,31,30
11.07. 13:05,Germany,Egypt,29,27
10.07. 16:00,Spain,Portugal,38,32
10.07. 12:45,Egypt,Brazil,32,25
10.07. 11:30,Portugal U19,Denmark U19,31,31
10.07. 09:00,Israel U19,Serbia U19,23,26
09.07. 18:15,Germany,Brazil,36,26
09.07. 17:30,Portugal U19,Serbia U19,29,26
08.07. 19:30,Portugal U19,Israel U19,34,22
08.07. 17:00,Denmark U19,Serbia U19,31,30
08.07. 17:00,Portugal,Spain,32,31
05.07. 17:00,France,Egypt,31,30
02.07. 11:00,Portugal,Brazil,28,34
29.06. 18:00,Spain,Egypt,30,29
20.06. 14:00,Serbia,North Macedonia,33,23
