season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2018,2,2018-12-05,Japan,Kazakhstan,31,24,434,1,1
2018,2,2018-12-05,South Korea,China,24,21,435,1,1
2018,3,2018-12-05,Hungary,Spain,32,26,436,0,0
2018,3,2018-12-05,Norway,Romania,23,31,437,0,0
2018,3,2018-12-05,Germany,Czech Republic,30,28,438,0,0
2018,3,2018-12-05,Netherlands,Croatia,34,23,439,0,0
2018,3,2018-12-06,Sweden,Montenegro,28,30,440,0,0
2018,3,2018-12-06,Denmark,France,23,29,441,0,0
2018,2,2018-12-07,Japan,China,23,21,442,1,1
2018,2,2018-12-07,South Korea,Kazakhstan,31,23,443,1,1
2018,3,2018-12-07,Hungary,Norway,25,38,444,0,0
2018,3,2018-12-07,Spain,Germany,23,29,445,0,0
2018,2,2018-12-09,South Korea,Japan,30,25,446,1,1
2018,2,2018-12-09,Kazakhstan,China,21,27,447,1,1
2018,3,2018-12-09,Netherlands,Romania,29,24,448,0,0
2018,3,2018-12-09,Serbia,Russia,25,29,449,0,0
2018,3,2018-12-09,Hungary,Germany,26,25,450,0,0
2018,3,2018-12-09,Sweden,France,21,21,451,0,0
2018,3,2018-12-10,Serbia,Montenegro,27,28,452,0,0
2018,3,2018-12-10,Denmark,Russia,21,32,453,0,0
2018,3,2018-12-11,Netherlands,Norway,16,29,454,0,0
2018,3,2018-12-11,Spain,Romania,25,27,455,0,0
2018,1,2018-12-12,Senegal,Angola,14,19,456,0,0
2018,3,2018-12-12,Netherlands,Germany,27,21,457,0,0
2018,3,2018-12-12,Serbia,France,28,38,458,0,0
2018,3,2018-12-12,Hungary,Romania,31,29,459,0,0
2018,3,2018-12-12,Sweden,Russia,39,30,460,0,0
2018,3,2018-12-12,Denmark,Montenegro,24,23,461,0,0
2018,3,2018-12-12,Spain,Norway,26,33,462,0,0
2018,3,2018-12-14,Netherlands,France,21,27,463,0,0
2018,3,2018-12-14,Russia,Romania,28,22,464,0,0
2018,3,2018-12-14,Sweden,Norway,29,38,465,0,0
2018,3,2018-12-16,Russia,France,21,24,466,0,0
2018,3,2018-12-16,Romania,Netherlands,20,24,467,0,0
2019,4,2019-03-21,Spain,Switzerland,35,18,468,0,0
2019,4,2019-03-21,Brazil,Serbia,27,29,469,0,0
2019,4,2019-03-22,Spain,Serbia,31,28,470,0,0
2019,4,2019-03-22,Croatia,Czech Republic,30,24,471,0,0
2019,4,2019-03-22,Sweden,Russia,27,24,472,0,0
2019,4,2019-03-22,Argentina,Slovakia,27,33,473,0,0
2019,4,2019-03-22,Netherlands,Germany,29,26,474,0,0
2019,4,2019-03-22,Switzerland,Brazil,16,28,475,0,0
2019,4,2019-03-22,Austria,Slovenia,23,23,476,0,0
2019,4,2019-03-22,Poland,Iceland,21,19,477,0,0
2019,4,2019-03-22,North Macedonia,Montenegro,21,22,478,0,0
2019,4,2019-03-22,Belarus,Ukraine,36,28,479,0,0
2019,4,2019-03-23,Iceland,Argentina,31,26,480,0,0
2019,4,2019-03-23,Croatia,Austria,21,22,481,0,0
2019,4,2019-03-23,Poland,Slovakia,29,23,482,0,0
2019,4,2019-03-23,Slovenia,Czech Republic,25,26,483,0,0
2019,4,2019-03-23,Spain,Brazil,28,25,484,0,0
2019,4,2019-03-23,Germany,Netherlands,29,28,485,0,0
2019,4,2019-03-23,Sweden,Russia,28,26,486,0,0
2019,4,2019-03-23,Serbia,Switzerland,31,21,487,0,0
2019,4,2019-03-23,North Macedonia,Montenegro,21,17,488,0,0
2019,4,2019-03-23,Belarus,Ukraine,36,29,489,0,0
2019,4,2019-03-24,Slovakia,Iceland,28,30,490,0,0
2019,4,2019-03-24,Poland,Argentina,26,23,491,0,0
2019,4,2019-03-24,Croatia,Slovenia,28,27,492,0,0
2019,4,2019-03-24,Hungary,Japan,33,21,493,0,0
2019,4,2019-03-24,Austria,Czech Republic,25,28,494,0,0
2019,4,2019-05-28,Norway,Sweden,36,20,495,0,0
2019,4,2019-05-31,Netherlands,Russia,30,31,496,0,0
2019,4,2019-05-31,Angola,Japan,26,21,497,0,0
2019,6,2019-05-31,Spain,Iceland,35,26,498,0,0
2019,6,2019-05-31,Serbia,Poland,33,19,499,0,0
2019,6,2019-05-31,Czech Republic,Montenegro,26,24,500,0,0
2019,6,2019-05-31,Belarus,Norway,21,34,501,0,0
2019,4,2019-06-01,Romania,Japan,28,27,502,0,0
2019,4,2019-06-01,Netherlands,Russia,33,26,503,0,0
2019,6,2019-06-01,Sweden,Slovakia,33,18,504,0,0
2019,6,2019-06-01,Denmark,Switzerland,35,22,505,0,0
2019,4,2019-06-02,Romania,Angola,21,21,506,0,0
2019,6,2019-06-02,North Macedonia,Slovenia,30,33,507,0,0
2019,6,2019-06-02,Austria,Hungary,23,41,508,0,0
2019,6,2019-06-02,Croatia,Germany,24,24,509,0,0
2019,6,2019-06-05,Montenegro,Czech Republic,25,23,510,0,0
2019,6,2019-06-05,Norway,Belarus,31,28,511,0,0
2019,6,2019-06-05,Germany,Croatia,25,21,512,0,0
2019,6,2019-06-05,Switzerland,Denmark,14,26,513,0,0
2019,6,2019-06-05,Hungary,Austria,28,19,514,0,0
2019,6,2019-06-06,Iceland,Spain,32,31,515,0,0
2019,6,2019-06-06,Slovenia,North Macedonia,38,27,516,0,0
2019,6,2019-06-06,Poland,Serbia,30,27,517,0,0
2019,6,2019-06-06,Slovakia,Sweden,24,45,518,0,0
2019,4,2019-07-27,Norway,Denmark,24,28,519,0,0
2020,5,2019-09-24,South Korea,Kazakhstan,29,25,520,0,0
2019,4,2019-09-26,Brazil,Japan,26,26,521,0,0
2019,4,2019-09-26,Norway,Argentina,37,23,522,0,0
2019,4,2019-09-27,Japan,Argentina,27,18,523,0,0
2019,4,2019-09-27,Norway,Brazil,29,24,524,0,0
2020,5,2019-09-27,Kazakhstan,China,19,26,525,0,0
2019,4,2019-09-29,Norway,Japan,28,22,526,0,0
2019,4,2019-09-29,Argentina,Brazil,20,27,527,0,0
2020,5,2019-09-29,Senegal,Angola,14,22,528,0,0
2020,5,2019-09-29,China,South Korea,20,32,529,0,0
2019,4,2019-10-23,Croatia,Germany,21,21,530,0,0
2019,4,2019-10-26,Germany,Croatia,32,23,531,0,0
2019,4,2019-11-21,Germany,Montenegro,29,33,532,0,0
2019,4,2019-11-21,Czech Republic,Switzerland,35,30,533,0,0
2019,4,2019-11-21,Japan,Slovenia,28,28,534,0,0
2019,4,2019-11-21,France,Brazil,33,22,535,0,0
2019,4,2019-11-22,Poland,Lithuania,37,19,536,0,0
2019,4,2019-11-22,Ukraine,Belarus,22,31,537,0,0
2019,4,2019-11-22,Austria,Switzerland,23,27,538,0,0
2019,4,2019-11-22,North Macedonia,Italy,29,29,539,0,0
2019,4,2019-11-22,South Korea,Serbia,27,28,540,0,0
2019,4,2019-11-22,Russia,Hungary,29,25,541,0,0
2019,4,2019-11-23,Poland,Ukraine,30,17,542,0,0
2019,4,2019-11-23,Lithuania,Belarus,23,36,543,0,0
2019,4,2019-11-23,Czech Republic,Austria,24,26,544,0,0
2019,4,2019-11-23,Turkey,North Macedonia,42,33,545,0,0
2019,4,2019-11-23,Japan,France,23,28,546,0,0
2019,4,2019-11-23,South Korea,Hungary,25,31,547,0,0
2019,4,2019-11-23,Slovenia,Brazil,33,29,548,0,0
2019,4,2019-11-23,Serbia,Russia,25,43,549,0,0
2019,4,2019-11-23,Kosovo,Italy,31,26,550,0,0
2019,4,2019-11-24,Poland,Belarus,34,29,551,0,0
2019,4,2019-11-24,Turkey,Kosovo,34,28,552,0,0
2019,4,2019-11-24,Lithuania,Ukraine,22,27,553,0,0
2019,4,2019-11-24,Slovenia,France,21,33,554,0,0
2019,4,2019-11-24,Japan,Brazil,22,28,555,0,0
2019,4,2019-11-25,Italy,Turkey,26,28,556,0,0
2019,4,2019-11-25,North Macedonia,Kosovo,30,27,557,0,0
2019,4,2019-11-25,South Korea,Russia,22,29,558,0,0
2019,4,2019-11-25,Hungary,Serbia,23,25,559,0,0
2019,4,2019-11-26,Romania,Netherlands,23,32,560,0,0
2019,6,2019-11-30,Norway,Cuba,47,16,561,0,0
2019,6,2019-11-30,France,South Korea,27,29,562,0,0
2019,6,2019-11-30,Hungary,Kazakhstan,39,15,563,0,0
2019,6,2019-11-30,Netherlands,Slovenia,26,32,564,0,0
2019,6,2019-11-30,Romania,Spain,16,31,565,0,0
2019,6,2019-11-30,Russia,China,26,11,566,0,0
2019,6,2019-11-30,Germany,Brazil,30,24,567,0,0
2019,6,2019-11-30,Japan,Argentina,24,20,568,0,0
2019,6,2019-11-30,Montenegro,Senegal,29,25,569,0,0
2019,6,2019-11-30,Serbia,Angola,32,25,570,0,0
2019,6,2019-12-01,South Korea,Denmark,26,26,571,0,0
2019,6,2019-12-01,Senegal,Romania,24,29,572,0,0
2019,6,2019-12-01,Spain,Hungary,29,25,573,0,0
2019,6,2019-12-01,Brazil,France,19,19,574,0,0
2019,6,2019-12-01,Kazakhstan,Montenegro,21,30,575,0,0
2019,6,2019-12-02,China,Sweden,19,32,576,0,0
2019,6,2019-12-02,Slovenia,Norway,20,36,577,0,0
2019,6,2019-12-02,Angola,Netherlands,28,35,578,0,0
2019,6,2019-12-02,Argentina,Russia,22,35,579,0,0
2019,6,2019-12-02,Cuba,Serbia,27,46,580,0,0
2019,6,2019-12-03,Denmark,Germany,25,26,581,0,0
2019,6,2019-12-03,Norway,Serbia,28,25,582,0,0
2019,6,2019-12-03,Sweden,Japan,34,26,583,0,0
2019,6,2019-12-03,Romania,Kazakhstan,22,20,584,0,0
2019,6,2019-12-03,Slovenia,Angola,24,33,585,0,0
2019,6,2019-12-03,China,Argentina,28,34,586,0,0
2019,6,2019-12-03,Hungary,Montenegro,24,25,587,0,0
2019,6,2019-12-03,Netherlands,Cuba,51,23,588,0,0
2019,6,2019-12-03,South Korea,Brazil,33,27,589,0,0
2019,6,2019-12-03,Spain,Senegal,29,20,590,0,0
2019,6,2019-12-04,Denmark,Brazil,24,18,591,0,0
2019,6,2019-12-04,Germany,France,25,27,592,0,0
2019,6,2019-12-04,Hungary,Senegal,30,20,593,0,0
2019,6,2019-12-04,Kazakhstan,Spain,16,43,594,0,0
2019,6,2019-12-04,Montenegro,Romania,27,26,595,0,0
2019,6,2019-12-05,Norway,Angola,30,24,596,0,0
2019,6,2019-12-05,Sweden,Argentina,30,23,597,0,0
2019,6,2019-12-05,Japan,Russia,23,33,598,0,0
2019,6,2019-12-05,Serbia,Netherlands,23,36,599,0,0
2019,6,2019-12-05,Cuba,Slovenia,26,39,600,0,0
2019,6,2019-12-06,France,Denmark,18,20,601,0,0
2019,6,2019-12-06,Netherlands,Norway,30,28,602,0,0
2019,6,2019-12-06,Russia,Sweden,30,22,603,0,0
2019,6,2019-12-06,Germany,South Korea,27,27,604,0,0
2019,6,2019-12-06,Romania,Hungary,28,27,605,0,0
2019,6,2019-12-06,Angola,Cuba,40,30,606,0,0
2019,6,2019-12-06,Japan,China,35,18,607,0,0
2019,6,2019-12-06,Montenegro,Spain,26,27,608,0,0
2019,6,2019-12-06,Senegal,Kazakhstan,30,20,609,0,0
2019,6,2019-12-06,Serbia,Slovenia,29,27,610,0,0
2019,6,2019-12-08,Norway,Denmark,22,19,611,0,0
2019,6,2019-12-08,Spain,Sweden,28,28,612,0,0
2019,6,2019-12-08,Montenegro,Japan,30,26,613,0,0
2019,6,2019-12-08,Netherlands,Germany,23,25,614,0,0
2019,6,2019-12-08,Romania,Russia,18,27,615,0,0
2019,6,2019-12-08,Serbia,South Korea,36,33,616,0,0
2019,6,2019-12-08,Slovenia,Brazil,19,32,617,0,0
2019,6,2019-12-08,Angola,France,17,28,618,0,0
2019,6,2019-12-08,Hungary,Argentina,34,26,619,0,0
2019,6,2019-12-08,Kazakhstan,China,29,23,620,0,0
2019,6,2019-12-09,South Korea,Norway,25,36,621,0,0
2019,6,2019-12-09,Denmark,Netherlands,27,24,622,0,0
2019,6,2019-12-09,France,Hungary,26,21,623,0,0
2019,6,2019-12-09,Brazil,Senegal,22,18,624,0,0
2019,6,2019-12-09,Germany,Serbia,28,29,625,0,0
2019,6,2019-12-09,Argentina,Angola,27,30,626,0,0
2019,6,2019-12-09,Cuba,Kazakhstan,33,31,627,0,0
2019,6,2019-12-10,Sweden,Romania,34,22,628,0,0
2019,6,2019-12-10,Japan,Spain,31,33,629,0,0
2019,6,2019-12-10,Russia,Montenegro,35,28,630,0,0
2019,6,2019-12-11,Montenegro,Sweden,26,23,631,0,0
2019,6,2019-12-11,Norway,Germany,32,29,632,0,0
2019,6,2019-12-11,Romania,Japan,20,37,633,0,0
2019,6,2019-12-11,Serbia,Denmark,26,26,634,0,0
2019,6,2019-12-11,Netherlands,South Korea,40,33,635,0,0
2019,6,2019-12-11,Spain,Russia,26,36,636,0,0
2019,6,2019-12-13,Norway,Spain,22,28,637,0,0
2019,6,2019-12-13,Russia,Netherlands,32,33,638,0,0
2019,6,2019-12-13,Germany,Sweden,24,35,639,0,0
2019,6,2019-12-13,Serbia,Montenegro,26,28,640,0,0
2019,6,2019-12-15,Spain,Netherlands,29,30,641,0,0
2019,6,2019-12-15,Norway,Russia,28,33,642,0,0
2020,5,2020-03-19,Spain,Sweden,28,28,643,0,0
2020,5,2020-03-19,Russia,Serbia,29,24,644,0,0
2020,5,2020-03-19,Norway,Montenegro,23,28,645,0,0
2020,5,2020-03-19,Kazakhstan,Hungary,19,46,646,0,0
2020,5,2020-03-20,Russia,Kazakhstan,33,26,647,0,0
2020,5,2020-03-20,Norway,Romania,29,24,648,0,0
2020,5,2020-03-20,Sweden,Argentina,34,21,649,0,0
2020,5,2020-03-20,Serbia,Hungary,23,31,650,0,0
2020,5,2020-03-21,Hungary,Russia,23,29,651,0,0
2020,5,2020-03-21,Argentina,Spain,16,31,652,0,0
2020,5,2020-03-21,Serbia,Kazakhstan,42,30,653,0,0
2020,5,2020-03-21,Montenegro,Romania,25,28,654,0,0
2020,3,2020-05-31,Israel,Greece,21,28,655,0,0
2020,5,2020-07-25,Hungary,France,29,30,656,0,0
2020,5,2020-07-25,Spain,Sweden,24,31,657,0,0
2020,5,2020-07-25,Norway,South Korea,39,27,658,0,0
2020,5,2020-07-25,Montenegro,Angola,33,22,659,0,0
2020,5,2020-07-25,Netherlands,Japan,32,21,660,0,0
2020,5,2020-07-27,France,Spain,25,28,661,0,0
2020,5,2020-07-27,Angola,Norway,21,30,662,0,0
2020,5,2020-07-27,South Korea,Netherlands,36,43,663,0,0
2020,5,2020-07-27,Brazil,Hungary,33,27,664,0,0
2020,5,2020-07-27,Japan,Montenegro,29,26,665,0,0
2020,5,2020-07-29,Sweden,France,28,28,666,0,0
2020,5,2020-07-29,Montenegro,Norway,23,35,667,0,0
2020,5,2020-07-29,Japan,South Korea,24,27,668,0,0
2020,5,2020-07-29,Spain,Brazil,27,23,669,0,0
2020,5,2020-07-29,Netherlands,Angola,37,28,670,0,0
2020,5,2020-07-31,Norway,Netherlands,29,27,671,0,0
2020,5,2020-07-31,Hungary,Spain,29,25,672,0,0
2020,5,2020-07-31,Brazil,Sweden,31,34,673,0,0
2020,5,2020-07-31,Montenegro,South Korea,28,26,674,0,0
2020,5,2020-07-31,Angola,Japan,28,25,675,0,0
2020,5,2020-08-02,Norway,Japan,37,25,676,0,0
2020,5,2020-08-02,Netherlands,Montenegro,30,29,677,0,0
2020,5,2020-08-02,Hungary,Sweden,26,23,678,0,0
2020,5,2020-08-02,France,Brazil,29,22,679,0,0
2020,5,2020-08-02,South Korea,Angola,31,31,680,0,0
2020,5,2020-08-04,France,Netherlands,32,22,681,0,0
2020,5,2020-08-04,Sweden,South Korea,39,30,682,0,0
2020,5,2020-08-04,Norway,Hungary,26,22,683,0,0
2020,5,2020-08-06,France,Sweden,29,27,684,0,0
2020,5,2020-08-08,Norway,Sweden,36,19,685,0,0
2020,3,2020-09-25,Poland,Faroe Islands,28,16,686,0,0
2020,3,2020-09-25,Czech Republic,Portugal,31,20,687,0,0
2020,3,2020-09-25,France,Turkey,38,17,688,0,0
2020,3,2020-09-25,Hungary,Lithuania,33,19,689,0,0
2020,3,2020-09-25,Germany,Belarus,40,30,690,0,0
2020,3,2020-09-25,Russia,Slovakia,34,15,691,0,0
2020,3,2020-09-25,Croatia,Iceland,29,8,692,0,0
2020,3,2020-09-25,Montenegro,Italy,41,17,693,0,0
2020,3,2020-09-25,Serbia,Switzerland,35,23,694,0,0
2020,3,2020-09-25,Romania,Ukraine,27,24,695,0,0
2020,3,2020-09-26,Spain,Greece,33,18,696,0,0
2020,3,2020-09-26,Netherlands,Austria,32,24,697,0,0
2020,3,2020-09-26,Sweden,North Macedonia,35,26,698,0,0
2020,3,2020-09-26,Slovenia,Kosovo,32,23,699,0,0
2020,3,2020-09-28,North Macedonia,Czech Republic,29,37,700,0,0
2020,3,2020-09-28,Ukraine,Poland,26,27,701,0,0
2020,3,2020-09-28,Portugal,Sweden,19,38,702,0,0
2020,3,2020-09-29,Austria,Spain,22,28,703,0,0
2020,3,2020-09-29,Kosovo,Germany,15,34,704,0,0
2020,3,2020-09-29,Faroe Islands,Romania,20,25,705,0,0
2020,3,2020-09-29,Iceland,France,17,23,706,0,0
2020,3,2020-09-29,Italy,Hungary,10,30,707,0,0
2020,3,2020-09-29,Slovakia,Serbia,26,27,708,0,0
2020,3,2020-09-29,Switzerland,Russia,26,35,709,0,0
2020,3,2020-09-29,Turkey,Croatia,21,30,710,0,0
2020,3,2020-09-29,Greece,Netherlands,18,43,711,0,0
2020,3,2020-09-29,Lithuania,Montenegro,24,32,712,0,0
2020,3,2020-09-29,Belarus,Slovenia,29,31,713,0,0
2020,4,2020-10-01,Germany,Netherlands,27,25,714,0,0
2020,4,2020-10-01,Sweden,Poland,21,19,715,0,0
2020,4,2020-10-03,Sweden,Poland,27,21,716,0,0
2020,4,2020-10-03,Germany,Netherlands,26,32,717,0,0
2020,4,2020-11-25,Denmark,Norway,25,27,718,0,0
2020,4,2020-11-26,Denmark,Norway,26,29,719,0,0
2020,4,2020-11-27,Spain,Slovakia,32,21,720,0,0
2020,4,2020-11-28,Sweden,Hungary,27,28,721,0,0
2020,4,2020-11-29,Sweden,Hungary,31,25,722,0,0
2020,4,2020-11-29,Spain,Slovakia,24,22,723,0,0
2020,3,2020-12-03,Norway,Poland,35,22,724,0,0
2020,3,2020-12-03,Sweden,Czech Republic,27,23,725,0,0
2020,3,2020-12-03,Russia,Spain,31,22,726,0,0
2020,3,2020-12-03,Romania,Germany,19,22,727,0,0
2020,3,2020-12-04,Denmark,Slovenia,30,23,728,0,0
2020,3,2020-12-04,France,Montenegro,24,23,729,0,0
2020,3,2020-12-04,Hungary,Croatia,22,24,730,0,0
2020,3,2020-12-05,Netherlands,Serbia,25,29,731,0,0
2020,3,2020-12-05,Spain,Sweden,23,23,732,0,0
2020,3,2020-12-05,Czech Republic,Russia,22,24,733,0,0
2020,3,2020-12-05,Germany,Norway,23,42,734,0,0
2020,3,2020-12-05,Poland,Romania,24,28,735,0,0
2020,3,2020-12-06,Montenegro,Denmark,19,28,736,0,0
2020,3,2020-12-06,Croatia,Netherlands,27,25,737,0,0
2020,3,2020-12-06,Slovenia,France,17,27,738,0,0
2020,3,2020-12-06,Serbia,Hungary,26,38,739,0,0
2020,3,2020-12-07,Romania,Norway,20,28,740,0,0
2020,3,2020-12-07,Russia,Sweden,30,26,741,0,0
2020,3,2020-12-07,Germany,Poland,21,21,742,0,0
2020,3,2020-12-07,Spain,Czech Republic,27,24,743,0,0
2020,3,2020-12-08,France,Denmark,23,20,744,0,0
2020,3,2020-12-08,Netherlands,Hungary,28,24,745,0,0
2020,3,2020-12-08,Montenegro,Slovenia,26,25,746,0,0
2020,3,2020-12-08,Serbia,Croatia,24,25,747,0,0
2020,3,2020-12-10,France,Spain,26,25,748,0,0
2020,3,2020-12-10,Netherlands,Norway,25,32,749,0,0
2020,3,2020-12-10,Croatia,Romania,25,20,750,0,0
2020,3,2020-12-10,Montenegro,Russia,23,24,751,0,0
2020,3,2020-12-11,Denmark,Sweden,24,22,752,0,0
2020,3,2020-12-11,France,Russia,28,28,753,0,0
2020,3,2020-12-12,Croatia,Norway,25,36,754,0,0
2020,3,2020-12-12,Hungary,Germany,25,32,755,0,0
2020,3,2020-12-13,Denmark,Spain,34,24,756,0,0
2020,3,2020-12-13,Montenegro,Sweden,31,25,757,0,0
2020,3,2020-12-14,Hungary,Romania,26,24,758,0,0
2020,3,2020-12-14,Netherlands,Germany,28,27,759,0,0
2020,3,2020-12-15,Denmark,Russia,30,23,760,0,0
2020,3,2020-12-15,Hungary,Norway,21,32,761,0,0
2020,3,2020-12-15,Croatia,Germany,23,20,762,0,0
2020,3,2020-12-15,France,Sweden,31,25,763,0,0
2020,3,2020-12-15,Montenegro,Spain,26,26,764,0,0
2020,3,2020-12-15,Netherlands,Romania,35,24,765,0,0
2020,3,2020-12-18,Norway,Denmark,27,24,766,0,0
2020,3,2020-12-18,France,Croatia,30,19,767,0,0
2020,3,2020-12-18,Russia,Netherlands,33,27,768,0,0
2020,3,2020-12-20,France,Norway,20,22,769,0,0
2020,3,2020-12-20,Croatia,Denmark,25,19,770,0,0
2021,4,2021-03-18,France,Denmark,26,22,771,0,0
2021,4,2021-03-18,Poland,Czech Republic,24,21,772,0,0
2021,4,2021-03-19,Poland,Czech Republic,28,28,773,0,0
2021,6,2021-03-19,Lithuania,Greece,27,26,774,0,0
2021,6,2021-03-19,Kosovo,Austria,20,26,775,0,0
2021,6,2021-03-19,North Macedonia,Iceland,24,17,776,0,0
2021,6,2021-03-19,Slovakia,Ukraine,31,28,777,0,0
2021,6,2021-03-19,Faroe Islands,Belarus,13,21,778,0,0
2021,4,2021-03-20,France,Denmark,24,23,779,0,0
2021,6,2021-03-20,Iceland,Greece,31,19,780,0,0
2021,6,2021-03-20,Italy,Kosovo,24,22,781,0,0
2021,6,2021-03-20,North Macedonia,Lithuania,31,21,782,0,0
2021,6,2021-03-20,Slovakia,Israel,37,19,783,0,0
2021,6,2021-03-20,Switzerland,Faroe Islands,26,18,784,0,0
2021,6,2021-03-21,Iceland,Lithuania,33,23,785,0,0
2021,6,2021-03-21,Greece,North Macedonia,19,20,786,0,0
2021,6,2021-03-21,Austria,Italy,37,22,787,0,0
2021,6,2021-03-21,Ukraine,Israel,31,24,788,0,0
2021,6,2021-03-21,Belarus,Switzerland,25,25,789,0,0
2021,4,2021-04-13,Belarus,Ukraine,24,27,790,0,0
2021,4,2021-04-14,Croatia,Netherlands,24,23,791,0,0
2021,4,2021-04-14,Belarus,Ukraine,29,21,792,0,0
2021,4,2021-04-15,Denmark,Spain,30,27,793,0,0
2021,4,2021-04-15,Netherlands,Brazil,19,25,794,0,0
2021,4,2021-04-16,Croatia,Brazil,24,21,795,0,0
2021,6,2021-04-16,Austria,Poland,29,29,796,0,0
2021,6,2021-04-16,Montenegro,Belarus,29,23,797,0,0
2021,6,2021-04-16,Turkey,Russia,23,35,798,0,0
2021,6,2021-04-16,Hungary,Italy,46,19,799,0,0
2021,4,2021-04-17,Denmark,Spain,27,23,800,0,0
2021,6,2021-04-17,Portugal,Germany,27,32,801,0,0
2021,6,2021-04-17,Czech Republic,Switzerland,27,27,802,0,0
2021,6,2021-04-17,Slovakia,Serbia,19,26,803,0,0
2021,6,2021-04-17,Slovenia,Iceland,24,14,804,0,0
2021,6,2021-04-17,Romania,North Macedonia,33,22,805,0,0
2021,6,2021-04-17,Ukraine,Sweden,14,28,806,0,0
2021,6,2021-04-18,Italy,Hungary,12,41,807,0,0
2021,6,2021-04-20,Switzerland,Czech Republic,22,28,808,0,0
2021,6,2021-04-20,Russia,Turkey,45,24,809,0,0
2021,6,2021-04-20,Poland,Austria,26,29,810,0,0
2021,6,2021-04-20,Germany,Portugal,34,23,811,0,0
2021,6,2021-04-20,Belarus,Montenegro,24,26,812,0,0
2021,6,2021-04-21,Iceland,Slovenia,21,21,813,0,0
2021,6,2021-04-21,Sweden,Ukraine,22,26,814,0,0
2021,6,2021-04-21,Serbia,Slovakia,32,25,815,0,0
2021,6,2021-04-21,North Macedonia,Romania,20,35,816,0,0
2022,3,2021-06-05,Portugal,Kosovo,30,17,817,0,0
2022,3,2021-06-06,Faroe Islands,Israel,29,25,818,0,0
2022,3,2021-06-06,Greece,Italy,33,22,819,0,0
2021,1,2021-06-13,Senegal,Tunisia,13,30,820,0,0
2021,1,2021-06-16,Tunisia,Angola,23,27,821,0,0
2021,4,2021-07-02,Netherlands,Russia,30,29,822,0,0
2021,4,2021-07-03,Sweden,Russia,31,28,823,0,0
2021,4,2021-07-04,France,Norway,21,30,824,0,0
2021,4,2021-07-04,Netherlands,Sweden,23,28,825,0,0
2021,4,2021-07-06,France,Norway,28,28,826,0,0
2021,4,2021-07-06,Hungary,Montenegro,28,22,827,0,0
2021,4,2021-07-09,Hungary,Brazil,34,31,828,0,0
2021,4,2021-07-11,Spain,Romania,32,19,829,0,0
2021,4,2021-07-12,Hungary,Brazil,24,23,830,0,0
2021,4,2021-07-19,Japan,France,20,41,831,0,0
2021,4,2021-07-20,Norway,Sweden,32,25,832,0,0
2021,4,2021-07-22,France,Montenegro,32,31,833,0,0
2021,2,2021-09-15,Japan,Iran,23,20,834,1,1
2021,2,2021-09-21,Kazakhstan,South Korea,20,40,835,1,1
2021,2,2021-09-23,Japan,Kazakhstan,38,24,836,1,1
2021,2,2021-09-23,South Korea,Iran,46,21,837,1,1
2021,2,2021-09-25,Iran,Kazakhstan,33,38,838,1,1
2021,2,2021-09-25,South Korea,Japan,33,24,839,1,1
2022,3,2021-10-06,France,Czech Republic,38,22,840,0,0
2022,3,2021-10-06,Spain,Slovakia,33,28,841,0,0
2022,3,2021-10-06,Russia,Switzerland,26,22,842,0,0
2022,3,2021-10-06,Hungary,Portugal,34,24,843,0,0
2022,3,2021-10-06,Netherlands,Belarus,38,27,844,0,0
2022,3,2021-10-06,Poland,Lithuania,36,22,845,0,0
2022,3,2021-10-06,Serbia,Turkey,36,27,846,0,0
2022,3,2021-10-06,Romania,Faroe Islands,26,19,847,0,0
2022,3,2021-10-07,Germany,Greece,36,10,848,0,0
2022,3,2021-10-07,Denmark,Austria,27,22,849,0,0
2022,3,2021-10-07,Sweden,Iceland,30,17,850,0,0
2022,3,2021-10-07,Croatia,Ukraine,22,23,851,0,0
2022,3,2021-10-09,Lithuania,Russia,21,35,852,0,0
2022,3,2021-10-10,Germany,Belarus,24,24,853,0,0
2022,3,2021-10-10,Slovakia,Hungary,28,30,854,0,0
2022,3,2021-10-10,Austria,Romania,33,33,855,0,0
2022,3,2021-10-10,Iceland,Serbia,23,21,856,0,0
2022,3,2021-10-10,Portugal,Spain,22,23,857,0,0
2022,3,2021-10-10,Czech Republic,Croatia,24,26,858,0,0
2022,3,2021-10-10,Faroe Islands,Denmark,19,39,859,0,0
2022,3,2021-10-10,Turkey,Sweden,23,31,860,0,0
2022,3,2021-10-10,Ukraine,France,25,28,861,0,0
2022,3,2021-10-10,Greece,Netherlands,14,35,862,0,0
2022,3,2021-10-10,Switzerland,Poland,22,31,863,0,0
2021,4,2021-11-07,Germany,Russia,28,27,864,0,0
2021,4,2021-11-25,Austria,Portugal,25,26,865,0,0
2021,4,2021-11-26,Spain,Slovakia,35,15,866,0,0
2021,4,2021-11-26,France,Hungary,33,28,867,0,0
2021,4,2021-11-26,Switzerland,Iceland,22,30,868,0,0
2021,4,2021-11-26,Poland,Germany,27,31,869,0,0
2021,4,2021-11-26,Sweden,Montenegro,38,24,870,0,0
2021,4,2021-11-27,Austria,Portugal,30,31,871,0,0
2021,4,2021-11-27,Spain,Poland,32,25,872,0,0
2021,4,2021-11-27,Serbia,North Macedonia,33,25,873,0,0
