date,home,away,home_score,away_score
30.12. 12:00,Poland B,Hungary B,32,29
30.12. 10:00,Luxembourg,Lithuania,28,32
29.12. 19:15,Poland,Czech Republic,37,33
29.12. 19:00,Serbia,Romania,30,30
29.12. 17:00,Luxembourg,Poland B,27,32
29.12. 17:00,Montenegro,Algeria,22,24
29.12. 16:30,Iran,Ukraine,25,21
29.12. 15:00,Lithuania,Hungary B,26,27
28.12. 19:00,Poland,Ukraine,29,19
28.12. 17:00,Poland B,Lithuania,25,21
28.12. 16:30,Czech Republic,Iran,38,32
28.12. 15:30,Montenegro,Algeria,24,19
28.12. 15:00,Hungary B,Luxembourg,33,27
28.12. 10:00,Belarus,Egypt,25,28
28.12. 08:00,Latvia,Russia,19,30
27.12. 17:00,Latvia,Egypt,29,24
27.12. 15:00,Russia,Belarus,34,24
26.12. 17:00,Latvia,Belarus,26,28
26.12. 15:00,Russia,Egypt,31,24
08.11. 19:00,Poland,Spain,20,23
08.11. 16:30,Sweden,Russia,32,28
08.11. 14:45,Croatia,Montenegro,28,23
08.11. 13:45,Germany,Slovenia,31,28
08.11. 12:00,Hungary,Argentina,28,15
08.11. 11:30,Brazil,Serbia,32,29
07.11. 18:00,North Macedonia,Montenegro,30,30
07.11. 16:45,Brazil,Slovenia,27,38
07.11. 16:30,Poland,Russia,27,21
07.11. 16:00,Tunisia,Switzerland,31,26
07.11. 14:30,Germany,Serbia,37,26
07.11. 14:00,Algeria,Iran,33,27
07.11. 14:00,Spain,Sweden,32,27
07.11. 13:30,Hungary,Belarus,32,20
06.11. 19:00,Belarus,Argentina,23,30
06.11. 19:00,Serbia,Slovenia,21,23
06.11. 17:30,Croatia,North Macedonia,29,21
06.11. 17:00,Tunisia,Algeria,29,19
06.11. 16:45,Germany,Brazil,29,20
06.11. 16:00,Qatar,Bahrain,29,22
06.11. 15:00,Switzerland,Iran,28,24
06.11. 14:30,China,Saudi Arabia,26,28
05.11. 17:15,Sweden,Russia,30,21
05.11. 17:00,Tunisia,Iran,32,23
05.11. 16:00,Hungary U20,Slovenia U20,31,39
05.11. 15:00,Switzerland,Algeria,32,20
04.11. 16:00,Saudi Arabia,Qatar,22,32
04.11. 14:30,Bahrain,China,42,20
02.11. 16:00,Qatar,China,39,13
02.11. 14:00,Saudi Arabia,Bahrain,22,30
25.10. 16:00,Faroe Islands U20,Tahiti U20,38,18
25.10. 12:00,Uzbekistan U20,Colombia U20,24,32
24.10. 15:00,Uzbekistan U20,Tahiti U20,39,31
24.10. 11:00,Faroe Islands U20,Cape Verde U20,27,24
23.10. 15:00,Cape Verde U20,Colombia U20,33,15
23.10. 11:00,Faroe Islands U20,Uzbekistan U20,32,22
22.10. 16:00,United Arab Emirates,Qatar,24,27
22.10. 15:00,Colombia U20,Faroe Islands U20,20,32
22.10. 14:00,Oman,Saudi Arabia,27,30
22.10. 11:00,Tahiti U20,Cape Verde U20,29,24
21.10. 14:30,Cape Verde U20,Uzbekistan U20,38,23
21.10. 10:30,Colombia U20,Tahiti U20,34,26
20.10. 16:00,Oman,Bahrain,28,29
20.10. 14:00,Qatar,Saudi Arabia,24,31
19.10. 14:30,Qatar,Oman,23,24
19.10. 12:30,Bahrain,United Arab Emirates,34,23
17.10. 16:00,Saudi Arabia,Bahrain,33,31
17.10. 14:00,United Arab Emirates,Oman,26,30
16.10. 16:00,Qatar,Bahrain,25,31
16.10. 14:00,Saudi Arabia,United Arab Emirates,23,20
21.08. 19:00,Saudi Arabia,Borac,25,21
18.08. 17:15,Saudi Arabia,Gorenje,20,31
17.08. 09:00,South Korea,Egypt,25,25
13.08. 16:00,Nexe,Saudi Arabia,27,21
05.08. 16:30,Gorenje,South Korea,28,27
04.08. 16:00,Maribor,South Korea,24,29
03.08. 17:30,Germany U19,Brazil U19,40,26
02.08. 17:00,Slovenia U19,Argentina U19,36,16
02.08. 16:00,Germany U19,Brazil U19,34,31
02.08. 15:00,Algeria U19,Egypt U19,22,22
01.08. 17:00,Slovenia U19,Egypt U19,29,26
01.08. 15:00,Algeria U19,Argentina U19,30,26
31.07. 16:00,Egypt,Essen,28,29
31.07. 16:00,Slovenia U19,Algeria U19,37,21
31.07. 14:00,Egypt U19,Argentina U19,29,20
30.07. 16:00,MT Melsungen,Egypt,31,24
30.07. 15:00,Qatar U19,Spain U19,20,24
30.07. 14:15,Serbia U19,Tunisia U19,23,30
29.07. 16:00,Egypt,Lemgo,22,33
29.07. 15:45,Qatar U19,Serbia U19,23,22
29.07. 14:15,Tunisia U19,Spain U19,18,25
28.07. 15:45,Qatar U19,Tunisia U19,27,26
28.07. 14:15,Spain U19,Serbia U19,26,19
14.07. 15:00,Belarus U21,Russia U21,43,34
13.07. 15:00,Belarus U21,Russia U21,31,26
12.07. 10:00,Norway U21,Denmark U21,19,29
11.07. 20:00,Serbia U21,Egypt U21,29,29
11.07. 18:00,Spain U21,Portugal U21,25,28
11.07. 15:30,Romania U21,Algeria U21,33,24
11.07. 14:00,Norway U21,Sweden U21,22,28
10.07. 18:30,Spain U21,Portugal U21,30,25
10.07. 17:00,Sweden U21,Denmark U21,27,29
07.07. 18:00,Serbia U21,France U21,24,26
28.06. 11:15,Switzerland U21,Germany U21,25,31
28.06. 09:00,France U21,Spain U21,24,27
27.06. 15:15,Switzerland U21,Spain U21,24,25
27.06. 13:00,France U21,Germany U21,26,28
26.06. 18:15,Switzerland U21,France U21,25,26
26.06. 16:00,Germany U21,Spain U21,30,27
20.06. 18:00,Poland,Denmark,23,26
06.06. 13:30,Lithuania,Estonia,26,26
04.06. 18:30,Montenegro,Saudi Arabia,24,18
03.06. 16:00,Montenegro,Saudi Arabia,33,21
03.05. 15:00,Poland,Brazil,24,25
03.05. 12:30,Egypt,Romania,21,28
02.05. 18:00,Poland,Egypt,27,20
02.05. 15:30,Romania,Brazil,28,30
01.05. 18:00,Poland,Romania,27,24
01.05. 15:30,Egypt,Brazil,23,28
26.04. 13:30,Germany,Switzerland,30,18
24.04. 16:00,Greece,Israel,26,31
10.02. 17:00,Israel,Italy,35,22
09.02. 17:30,Israel,Italy,28,28
18.01. 17:00,Norway,Serbia,25,28
17.01. 17:00,Norway,Hungary,31,27
16.01. 16:30,Serbia,Hungary,30,26
12.01. 18:00,France,Austria,30,28
11.01. 16:10,Denmark,Sweden,28,19
11.01. 13:45,Iceland,Slovenia,32,32
11.01. 12:00,Spain,Poland,33,28
11.01. 10:00,Norway,Hungary,28,26
10.01. 19:00,Spain,Norway,38,20
10.01. 18:30,Denmark,Iceland,29,30
10.01. 17:00,Croatia,Serbia,34,30
10.01. 17:00,France,North Macedonia,30,20
10.01. 17:00,Hungary,Poland,25,35
10.01. 16:00,Slovenia,Sweden,23,29
10.01. 15:45,Germany,Czech Republic,27,22
10.01. 14:30,Argentina,Algeria,21,20
09.01. 19:45,Algeria,North Macedonia,20,32
09.01. 19:15,Germany,Czech Republic,32,24
09.01. 19:15,Sweden,Iceland,30,24
09.01. 19:00,Spain,Hungary,27,25
09.01. 18:30,Denmark,Slovenia,36,26
09.01. 17:15,France,Argentina,33,19
09.01. 17:00,Croatia,Serbia,35,28
09.01. 17:00,Poland,Norway,25,30
09.01. 12:30,Greece,Slovakia,21,24
08.01. 19:00,Austria,Switzerland,38,28
08.01. 16:30,Greece,Slovakia,17,29
06.01. 17:00,Austria,Switzerland,32,23
05.01. 19:30,Iceland,Germany,25,24
05.01. 18:15,Sweden,Denmark,23,24
04.01. 16:00,Iceland,Germany,24,31
04.01. 14:45,Switzerland,Tunisia,24,26
04.01. 12:30,Belarus,Slovakia,29,34
03.01. 19:15,Switzerland,Belarus,26,25
03.01. 17:00,Slovakia,Tunisia,27,28
02.01. 20:00,Tunisia,Belarus,34,30
02.01. 17:30,Switzerland,Slovakia,31,29
