date,home,away,home_score,away_score
30.12. 20:00,Serbia,Romania,21,28
30.12. 17:20,Switzerland,Russia,29,30
29.12. 20:00,Romania,Russia,18,25
29.12. 17:30,Greece,Italy,28,27
29.12. 17:30,Poland,Belarus,26,22
29.12. 17:20,Switzerland,Serbia,32,28
29.12. 16:00,Czech Republic,Slovakia,34,20
29.12. 15:00,Japan,Bahrain,22,37
29.12. 10:00,Latvia,Egypt,26,26
29.12. 08:00,Estonia,Netherlands,21,37
28.12. 19:30,Poland,Bahrain,26,18
28.12. 18:00,Latvia,Estonia,25,22
28.12. 17:30,Greece,Italy,27,27
28.12. 17:00,Japan,Belarus,27,31
28.12. 17:00,Slovakia,Czech Republic,27,27
28.12. 16:00,Netherlands,Egypt,21,24
27.12. 18:00,Latvia,Netherlands,24,29
27.12. 16:00,Egypt,Estonia,31,22
07.12. 15:00,Qatar,South Korea,24,22
05.12. 15:30,Qatar,South Korea,29,26
29.10. 13:30,Germany,Spain,28,24
28.10. 18:15,Austria,Serbia,38,38
28.10. 18:15,Croatia,Slovenia,21,20
28.10. 16:30,Montenegro,Czech Republic,23,22
28.10. 15:30,Israel,Ukraine,30,29
28.10. 15:00,Belarus,Switzerland,34,23
28.10. 14:00,Iceland,Sweden,24,27
28.10. 12:15,Germany,Spain,24,26
27.10. 20:00,Portugal,Romania,27,22
27.10. 16:00,Montenegro,Czech Republic,26,28
27.10. 15:30,Belarus,Switzerland,36,31
27.10. 12:00,Israel,Ukraine,24,28
26.10. 19:30,Iceland,Sweden,31,29
26.10. 17:30,Austria,Serbia,32,34
26.10. 16:30,Israel,Ukraine,25,25
26.10. 16:00,Slovenia,Croatia,26,26
25.10. 10:00,Portugal,Romania,29,24
15.08. 06:50,South Korea,Iran,33,22
14.08. 07:00,Tunisia,Iran,30,23
13.08. 07:00,South Korea,Tunisia,28,28
30.07. 10:00,Norway U19,Denmark U19,28,30
30.07. 08:00,Sweden U19,Poland U19,36,27
29.07. 16:00,Norway U19,Sweden U19,31,28
29.07. 14:00,Denmark U19,Poland U19,34,25
28.07. 17:00,Norway U19,Poland U19,27,23
28.07. 15:00,Sweden U19,Denmark U19,30,33
23.07. 09:30,Romania U19,Spain U19,26,35
23.07. 07:30,Bahrain U19,Austria U19,25,24
22.07. 16:00,Bahrain U19,Spain U19,25,34
22.07. 14:00,Romania U19,Austria U19,31,28
21.07. 16:00,Romania U19,Bahrain U19,27,28
21.07. 14:00,Spain U19,Austria U19,30,23
13.07. 10:00,Croatia U21,Slovenia U21,32,26
09.07. 13:00,Denmark U21,Sweden U21,27,23
08.07. 13:00,Denmark U21,Norway U21,29,27
02.07. 11:15,Switzerland U21,Germany U21,23,33
02.07. 11:00,Denmark U19,Germany U19,27,24
02.07. 09:00,Iceland U19,Japan U19,33,33
02.07. 09:00,Spain U21,France U21,26,31
01.07. 19:15,Switzerland U21,Spain U21,25,32
01.07. 17:00,Japan U19,Germany U19,23,26
01.07. 14:00,France U21,Germany U21,24,28
01.07. 14:00,Fuchse Berlin U19,Iceland U19,27,32
30.06. 19:15,Germany U21,Spain U21,28,25
30.06. 18:30,Germany U19,Israel U19,38,26
30.06. 17:00,Switzerland U21,France U21,23,34
30.06. 16:30,Denmark U19,Fuchse Berlin U19,36,25
29.06. 17:15,Iceland U19,Denmark U19,30,33
29.06. 14:00,Israel U19,Japan U19,27,27
11.06. 16:00,Norway,Poland,41,22
11.06. 13:30,Sweden,Iceland,23,23
10.06. 10:00,Lithuania,Latvia,36,23
09.06. 17:00,Norway,Sweden,22,21
09.06. 16:00,Slovenia,Montenegro,33,24
09.06. 14:30,Iceland,Poland,24,21
09.06. 14:00,Lithuania,Latvia,40,30
09.06. 09:00,Belarus,Ukraine,24,21
08.06. 18:00,Norway,Iceland,36,30
08.06. 17:00,Slovenia,Montenegro,38,24
08.06. 15:30,Poland,Sweden,27,33
08.06. 14:00,Belarus,Ukraine,31,32
19.03. 16:30,Germany,Sweden,25,25
19.03. 14:00,Switzerland,Belarus,31,31
18.03. 17:00,Switzerland,Belarus,32,28
18.03. 13:00,Sweden,Germany,27,25
15.01. 11:45,Finland,Netherlands,23,35
14.01. 15:00,Finland,Netherlands,28,28
14.01. 14:00,Austria,Switzerland,31,29
13.01. 17:00,Finland,Netherlands,17,34
13.01. 16:00,Czech Republic,Switzerland,28,27
12.01. 18:30,Austria,Czech Republic,26,30
09.01. 18:15,Sweden,Chile,38,21
