date,home,away,home_score,away_score
09.05. 16:00,Poland,Slovakia,28,29
09.05. 16:00,Slovenia,Switzerland,26,27
09.05. 14:00,Georgia,Austria,25,27
08.05. 19:30,Iceland,Estonia,50,25
08.05. 19:00,Spain,Serbia,32,28
08.05. 18:00,Faroe Islands,North Macedonia,34,27
08.05. 14:30,Romania,Czech Republic,31,30
08.05. 14:15,Greece,Netherlands,31,27
17.03. 17:00,Italy,Belgium,33,31
17.03. 16:00Pen,Lithuania,Finland,30,29
17.03. 13:30,Ukraine,Estonia,33,41
17.03. 13:00,Israel,Slovakia,24,26
15.03. 18:30,Slovakia,Israel,26,25
14.03. 16:30,Finland,Lithuania,20,20
13.03. 19:10,Belgium,Italy,25,29
13.03. 17:00,Estonia,Ukraine,32,29
18.01. 17:45,Israel,Luxembourg,35,27
17.01. 17:45,Luxembourg,Israel,31,28
05.11. 17:00,Italy,Turkey,37,27
05.11. 16:00,Kosovo,Slovakia,28,25
04.11. 17:00,Estonia,Latvia,28,22
04.11. 14:00,Finland,Great Britain,33,12
02.11. 19:00,Great Britain,Finland,16,25
02.11. 17:40,Latvia,Estonia,29,30
02.11. 17:00,Slovakia,Kosovo,33,23
01.11. 16:00,Turkey,Italy,37,28
