date,division,game_nr,home,away,home_timediff,away_timediff
2026-01-27,1,1,Sweden,Hungary,2,2
2026-01-27,1,2,Slovenia,Croatia,2,2
2026-01-27,1,3,Switzerland,Iceland,2,2
2026-01-28,1,4,Slovenia,Iceland,1,1
2026-01-28,1,5,Spain,Portugal,2,2
2026-01-28,1,6,Croatia,Hungary,1,1
2026-01-28,1,7,Germany,France,2,2
2026-01-28,1,8,Denmark,Norway,2,2
2026-01-28,1,9,Sweden,Switzerland,1,1
