date,home,away,home_score,away_score
11.01. 15:30,Ukraine,Faroe Islands,30,22
10.01. 19:00,Belgium,Turkey,27,21
10.01. 17:30,Switzerland,Bosnia & Herzegovina,21,24
07.01. 15:45,Switzerland,Estonia,39,21
07.01. 15:00,Greece,Belgium,24,26
07.01. 14:00,Slovakia,Finland,24,16
07.01. 12:00,Netherlands,Turkey,26,19
06.01. 13:00,Russia,Luxembourg,28,17
04.01. 19:00,Belgium,Greece,33,28
04.01. 16:30,Finland,Slovakia,22,27
04.01. 15:00,Turkey,Netherlands,30,27
03.01. 18:00,Luxembourg,Russia,19,27
03.01. 17:30,Estonia,Switzerland,22,26
29.10. 17:00,Greece,Turkey,19,25
29.10. 15:20,Belgium,Netherlands,25,26
29.10. 14:00,Slovakia,Luxembourg,36,19
28.10. 16:30,Estonia,Bosnia & Herzegovina,29,25
28.10. 14:00,Finland,Russia,22,35
26.10. 16:30,Russia,Slovakia,32,22
25.10. 18:00,Bosnia & Herzegovina,Estonia,31,24
25.10. 17:30,Netherlands,Greece,29,20
25.10. 17:00,Luxembourg,Finland,23,23
25.10. 15:00,Turkey,Belgium,27,27
