season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2019,6,2018-12-02,Lithuania,Finland,34,25,437,1,0
2018,1,2018-12-03,Tunisia,Senegal,21,26,438,1,0
2018,3,2018-12-03,Czech Republic,Norway,17,31,439,1,0
2018,3,2018-12-03,Netherlands,Spain,28,27,440,1,0
2018,3,2018-12-03,Croatia,Hungary,18,24,441,1,0
2018,3,2018-12-03,Germany,Romania,24,29,442,1,0
2018,1,2018-12-04,Congo,D.R. Congo,29,29,443,1,0
2018,2,2018-12-04,Iran,Japan,8,31,444,1,0
2018,2,2018-12-04,Hong Kong,South Korea,17,37,445,1,0
2018,3,2018-12-04,Denmark,Serbia,25,30,446,1,0
2018,3,2018-12-04,France,Montenegro,25,20,447,1,0
2018,3,2018-12-04,Russia,Slovenia,27,29,448,1,0
2018,3,2018-12-04,Sweden,Poland,23,22,449,1,0
2018,2,2018-12-05,India,Hong Kong,29,30,450,1,0
2018,2,2018-12-05,Japan,Kazakhstan,31,24,451,1,0
2018,2,2018-12-05,South Korea,China,24,21,452,1,0
2018,3,2018-12-05,Hungary,Spain,32,26,453,1,0
2018,3,2018-12-05,Norway,Romania,23,31,454,1,0
2018,3,2018-12-05,Germany,Czech Republic,30,28,455,1,0
2018,3,2018-12-05,Netherlands,Croatia,34,23,456,1,0
2018,1,2018-12-06,D.R. Congo,Angola,24,33,457,1,0
2018,3,2018-12-06,Sweden,Montenegro,28,30,458,1,0
2018,3,2018-12-06,Denmark,France,23,29,459,1,0
2018,1,2018-12-07,Angola,Congo,32,19,460,1,0
2018,1,2018-12-07,Tunisia,Cameroon,25,25,461,1,0
2018,2,2018-12-07,Japan,China,23,21,462,1,0
2018,2,2018-12-07,South Korea,Kazakhstan,31,23,463,1,0
2018,2,2018-12-07,Hong Kong,Iran,17,19,464,1,0
2018,3,2018-12-07,Hungary,Norway,25,38,465,1,0
2018,3,2018-12-07,Spain,Germany,23,29,466,1,0
2018,2,2018-12-08,India,Hong Kong,27,31,467,1,0
2018,1,2018-12-09,Cameroon,Congo,22,21,468,1,0
2018,1,2018-12-09,D.R. Congo,Tunisia,37,30,469,1,0
2018,2,2018-12-09,South Korea,Japan,30,25,470,1,0
2018,2,2018-12-09,Kazakhstan,China,21,27,471,1,0
2018,3,2018-12-09,Netherlands,Romania,29,24,472,1,0
2018,3,2018-12-09,Serbia,Russia,25,29,473,1,0
2018,3,2018-12-09,Hungary,Germany,26,25,474,1,0
2018,3,2018-12-09,Sweden,France,21,21,475,1,0
2018,1,2018-12-10,Cameroon,Angola,16,25,476,1,0
2018,1,2018-12-10,Senegal,D.R. Congo,22,21,477,1,0
2018,3,2018-12-10,Serbia,Montenegro,27,28,478,1,0
2018,3,2018-12-10,Denmark,Russia,21,32,479,1,0
2018,1,2018-12-11,Tunisia,Congo,23,31,480,1,0
2018,3,2018-12-11,Netherlands,Norway,16,29,481,1,0
2018,3,2018-12-11,Spain,Romania,25,27,482,1,0
2018,1,2018-12-12,Senegal,Angola,14,19,483,1,0
2018,1,2018-12-12,D.R. Congo,Cameroon,33,22,484,1,0
2018,3,2018-12-12,Netherlands,Germany,27,21,485,1,0
2018,3,2018-12-12,Serbia,France,28,38,486,1,0
2018,3,2018-12-12,Hungary,Romania,31,29,487,1,0
2018,3,2018-12-12,Sweden,Russia,39,30,488,1,0
2018,3,2018-12-12,Denmark,Montenegro,24,23,489,1,0
2018,3,2018-12-12,Spain,Norway,26,33,490,1,0
2018,3,2018-12-14,Netherlands,France,21,27,491,1,0
2018,3,2018-12-14,Russia,Romania,28,22,492,1,0
2018,3,2018-12-14,Sweden,Norway,29,38,493,1,0
2018,3,2018-12-16,Russia,France,21,24,494,1,0
2018,3,2018-12-16,Romania,Netherlands,20,24,495,1,0
2019,4,2019-03-21,Spain,Switzerland,35,18,496,0,1
2019,4,2019-03-21,Brazil,Serbia,27,29,497,0,1
2019,4,2019-03-22,Spain,Serbia,31,28,498,0,1
2019,4,2019-03-22,Croatia,Czech Republic,30,24,499,0,1
2019,4,2019-03-22,Sweden,Russia,27,24,500,0,1
2019,4,2019-03-22,Argentina,Slovakia,27,33,501,0,1
2019,4,2019-03-22,Netherlands,Germany,29,26,502,0,1
2019,4,2019-03-22,Switzerland,Brazil,16,28,503,0,1
2019,4,2019-03-22,Austria,Slovenia,23,23,504,0,1
2019,4,2019-03-22,Poland,Iceland,21,19,505,0,1
2019,4,2019-03-22,North Macedonia,Montenegro,21,22,506,0,1
2019,4,2019-03-22,Belarus,Ukraine,36,28,507,0,1
2019,4,2019-03-23,Iceland,Argentina,31,26,508,0,1
2019,4,2019-03-23,Croatia,Austria,21,22,509,0,1
2019,4,2019-03-23,Poland,Slovakia,29,23,510,0,1
2019,4,2019-03-23,Slovenia,Czech Republic,25,26,511,0,1
2019,4,2019-03-23,Spain,Brazil,28,25,512,0,1
2019,4,2019-03-23,Germany,Netherlands,29,28,513,0,1
2019,4,2019-03-23,Sweden,Russia,28,26,514,0,1
2019,4,2019-03-23,Serbia,Switzerland,31,21,515,0,1
2019,4,2019-03-23,North Macedonia,Montenegro,21,17,516,0,1
2019,4,2019-03-23,Belarus,Ukraine,36,29,517,0,1
2019,4,2019-03-24,Slovakia,Iceland,28,30,518,0,1
2019,4,2019-03-24,Poland,Argentina,26,23,519,0,1
2019,4,2019-03-24,Croatia,Slovenia,28,27,520,0,1
2019,4,2019-03-24,Hungary,Japan,33,21,521,0,1
2019,4,2019-03-24,Austria,Czech Republic,25,28,522,0,1
2019,4,2019-05-28,Norway,Sweden,36,20,523,0,1
2019,4,2019-05-31,Netherlands,Russia,30,31,524,0,1
2019,4,2019-05-31,Angola,Japan,26,21,525,0,1
2019,6,2019-05-31,Spain,Iceland,35,26,526,1,0
2019,6,2019-05-31,Serbia,Poland,33,19,527,1,0
2019,6,2019-05-31,Czech Republic,Montenegro,26,24,528,1,0
2019,6,2019-05-31,Belarus,Norway,21,34,529,1,0
2019,4,2019-06-01,Romania,Japan,28,27,530,0,1
2019,4,2019-06-01,Netherlands,Russia,33,26,531,0,1
2019,6,2019-06-01,Sweden,Slovakia,33,18,532,1,0
2019,6,2019-06-01,Denmark,Switzerland,35,22,533,1,0
2019,4,2019-06-02,Romania,Angola,21,21,534,0,1
2019,6,2019-06-02,North Macedonia,Slovenia,30,33,535,1,0
2019,6,2019-06-02,Austria,Hungary,23,41,536,1,0
2019,6,2019-06-02,Croatia,Germany,24,24,537,1,0
2019,6,2019-06-05,Montenegro,Czech Republic,25,23,538,1,0
2019,6,2019-06-05,Norway,Belarus,31,28,539,1,0
2019,6,2019-06-05,Germany,Croatia,25,21,540,1,0
2019,6,2019-06-05,Switzerland,Denmark,14,26,541,1,0
2019,6,2019-06-05,Hungary,Austria,28,19,542,1,0
2019,6,2019-06-06,Iceland,Spain,32,31,543,1,0
2019,6,2019-06-06,Slovenia,North Macedonia,38,27,544,1,0
2019,6,2019-06-06,Poland,Serbia,30,27,545,1,0
2019,6,2019-06-06,Slovakia,Sweden,24,45,546,1,0
2019,4,2019-07-27,Norway,Denmark,24,28,547,0,1
2020,5,2019-09-23,Kazakhstan,Hong Kong,30,16,548,1,0
2020,5,2019-09-24,South Korea,Kazakhstan,29,25,549,1,0
2019,4,2019-09-26,Brazil,Japan,26,26,550,0,1
2019,4,2019-09-26,Norway,Argentina,37,23,551,0,1
2020,5,2019-09-26,Angola,D.R. Congo,29,21,552,1,0
2020,5,2019-09-26,China,Hong Kong,34,10,553,1,0
2019,4,2019-09-27,Japan,Argentina,27,18,554,0,1
2019,4,2019-09-27,Norway,Brazil,29,24,555,0,1
2020,5,2019-09-27,D.R. Congo,Senegal,18,29,556,1,0
2020,5,2019-09-27,Kazakhstan,China,19,26,557,1,0
2020,5,2019-09-27,Hong Kong,South Korea,13,41,558,1,0
2019,4,2019-09-29,Norway,Japan,28,22,559,0,1
2019,4,2019-09-29,Argentina,Brazil,20,27,560,0,1
2020,5,2019-09-29,Senegal,Angola,14,22,561,1,0
2020,5,2019-09-29,China,South Korea,20,32,562,1,0
2019,4,2019-10-23,Croatia,Germany,21,21,563,0,1
2019,4,2019-10-26,Germany,Croatia,32,23,564,0,1
2019,4,2019-11-21,Germany,Montenegro,29,33,565,0,1
2019,4,2019-11-21,Czech Republic,Switzerland,35,30,566,0,1
2019,4,2019-11-21,Japan,Slovenia,28,28,567,0,1
2019,4,2019-11-21,France,Brazil,33,22,568,0,1
2019,4,2019-11-22,Poland,Lithuania,37,19,569,0,1
2019,4,2019-11-22,Ukraine,Belarus,22,31,570,0,1
2019,4,2019-11-22,Austria,Switzerland,23,27,571,0,1
2019,4,2019-11-22,North Macedonia,Italy,29,29,572,0,1
2019,4,2019-11-22,South Korea,Serbia,27,28,573,0,1
2019,4,2019-11-22,Russia,Hungary,29,25,574,0,1
2019,4,2019-11-23,Poland,Ukraine,30,17,575,0,1
2019,4,2019-11-23,Lithuania,Belarus,23,36,576,0,1
2019,4,2019-11-23,Czech Republic,Austria,24,26,577,0,1
2019,4,2019-11-23,Turkey,North Macedonia,42,33,578,0,1
2019,4,2019-11-23,Japan,France,23,28,579,0,1
2019,4,2019-11-23,South Korea,Hungary,25,31,580,0,1
2019,4,2019-11-23,Slovenia,Brazil,33,29,581,0,1
2019,4,2019-11-23,Serbia,Russia,25,43,582,0,1
2019,4,2019-11-23,Kosovo,Italy,31,26,583,0,1
2019,4,2019-11-24,Poland,Belarus,34,29,584,0,1
2019,4,2019-11-24,Turkey,Kosovo,34,28,585,0,1
2019,4,2019-11-24,Lithuania,Ukraine,22,27,586,0,1
2019,4,2019-11-24,Slovenia,France,21,33,587,0,1
2019,4,2019-11-24,Japan,Brazil,22,28,588,0,1
2019,4,2019-11-25,Italy,Turkey,26,28,589,0,1
2019,4,2019-11-25,North Macedonia,Kosovo,30,27,590,0,1
2019,4,2019-11-25,South Korea,Russia,22,29,591,0,1
2019,4,2019-11-25,Hungary,Serbia,23,25,592,0,1
2019,4,2019-11-26,Finland,Slovakia,25,37,593,0,1
2019,4,2019-11-26,Romania,Netherlands,23,32,594,0,1
2019,6,2019-11-30,Norway,Cuba,47,16,595,1,0
2019,6,2019-11-30,Sweden,D.R. Congo,26,16,596,1,0
2019,6,2019-11-30,France,South Korea,27,29,597,1,0
2019,6,2019-11-30,Hungary,Kazakhstan,39,15,598,1,0
2019,6,2019-11-30,Netherlands,Slovenia,26,32,599,1,0
2019,6,2019-11-30,Romania,Spain,16,31,600,1,0
2019,6,2019-11-30,Russia,China,26,11,601,1,0
2019,6,2019-11-30,Germany,Brazil,30,24,602,1,0
2019,6,2019-11-30,Japan,Argentina,24,20,603,1,0
2019,6,2019-11-30,Montenegro,Senegal,29,25,604,1,0
2019,6,2019-11-30,Serbia,Angola,32,25,605,1,0
2019,6,2019-12-01,South Korea,Denmark,26,26,606,1,0
2019,6,2019-12-01,Senegal,Romania,24,29,607,1,0
2019,6,2019-12-01,Spain,Hungary,29,25,608,1,0
2019,6,2019-12-01,Brazil,France,19,19,609,1,0
2019,6,2019-12-01,Kazakhstan,Montenegro,21,30,610,1,0
2019,6,2019-12-02,China,Sweden,19,32,611,1,0
2019,6,2019-12-02,Slovenia,Norway,20,36,612,1,0
2019,6,2019-12-02,D.R. Congo,Japan,16,28,613,1,0
2019,6,2019-12-02,Angola,Netherlands,28,35,614,1,0
2019,6,2019-12-02,Argentina,Russia,22,35,615,1,0
2019,6,2019-12-02,Cuba,Serbia,27,46,616,1,0
2019,6,2019-12-03,Denmark,Germany,25,26,617,1,0
2019,6,2019-12-03,Norway,Serbia,28,25,618,1,0
2019,6,2019-12-03,Sweden,Japan,34,26,619,1,0
2019,6,2019-12-03,Romania,Kazakhstan,22,20,620,1,0
2019,6,2019-12-03,Slovenia,Angola,24,33,621,1,0
2019,6,2019-12-03,China,Argentina,28,34,622,1,0
2019,6,2019-12-03,Hungary,Montenegro,24,25,623,1,0
2019,6,2019-12-03,Netherlands,Cuba,51,23,624,1,0
2019,6,2019-12-03,South Korea,Brazil,33,27,625,1,0
2019,6,2019-12-03,Spain,Senegal,29,20,626,1,0
2019,6,2019-12-03,Russia,D.R. Congo,34,13,627,1,0
2019,6,2019-12-04,Denmark,Brazil,24,18,628,1,0
2019,6,2019-12-04,Germany,France,25,27,629,1,0
2019,6,2019-12-04,Hungary,Senegal,30,20,630,1,0
2019,6,2019-12-04,Kazakhstan,Spain,16,43,631,1,0
2019,6,2019-12-04,Montenegro,Romania,27,26,632,1,0
2019,6,2019-12-05,Norway,Angola,30,24,633,1,0
2019,6,2019-12-05,Sweden,Argentina,30,23,634,1,0
2019,6,2019-12-05,Japan,Russia,23,33,635,1,0
2019,6,2019-12-05,Serbia,Netherlands,23,36,636,1,0
2019,6,2019-12-05,Cuba,Slovenia,26,39,637,1,0
2019,6,2019-12-05,D.R. Congo,China,25,24,638,1,0
2019,6,2019-12-06,France,Denmark,18,20,639,1,0
2019,6,2019-12-06,Netherlands,Norway,30,28,640,1,0
2019,6,2019-12-06,Russia,Sweden,30,22,641,1,0
2019,6,2019-12-06,Germany,South Korea,27,27,642,1,0
2019,6,2019-12-06,Romania,Hungary,28,27,643,1,0
2019,6,2019-12-06,Angola,Cuba,40,30,644,1,0
2019,6,2019-12-06,Argentina,D.R. Congo,25,16,645,1,0
2019,6,2019-12-06,Japan,China,35,18,646,1,0
2019,6,2019-12-06,Montenegro,Spain,26,27,647,1,0
2019,6,2019-12-06,Senegal,Kazakhstan,30,20,648,1,0
2019,6,2019-12-06,Serbia,Slovenia,29,27,649,1,0
2019,6,2019-12-08,Norway,Denmark,22,19,650,1,0
2019,6,2019-12-08,Spain,Sweden,28,28,651,1,0
2019,6,2019-12-08,Montenegro,Japan,30,26,652,1,0
2019,6,2019-12-08,Netherlands,Germany,23,25,653,1,0
2019,6,2019-12-08,Senegal,D.R. Congo,28,23,654,1,0
2019,6,2019-12-08,Romania,Russia,18,27,655,1,0
2019,6,2019-12-08,Serbia,South Korea,36,33,656,1,0
2019,6,2019-12-08,Slovenia,Brazil,19,32,657,1,0
2019,6,2019-12-08,Angola,France,17,28,658,1,0
2019,6,2019-12-08,Hungary,Argentina,34,26,659,1,0
2019,6,2019-12-08,Kazakhstan,China,29,23,660,1,0
2019,6,2019-12-09,South Korea,Norway,25,36,661,1,0
2019,6,2019-12-09,Denmark,Netherlands,27,24,662,1,0
2019,6,2019-12-09,France,Hungary,26,21,663,1,0
2019,6,2019-12-09,Brazil,Senegal,22,18,664,1,0
2019,6,2019-12-09,Germany,Serbia,28,29,665,1,0
2019,6,2019-12-09,Argentina,Angola,27,30,666,1,0
2019,6,2019-12-09,Slovenia,D.R. Congo,29,27,667,1,0
2019,6,2019-12-09,Cuba,Kazakhstan,33,31,668,1,0
2019,6,2019-12-10,Sweden,Romania,34,22,669,1,0
2019,6,2019-12-10,Japan,Spain,31,33,670,1,0
2019,6,2019-12-10,Russia,Montenegro,35,28,671,1,0
2019,6,2019-12-11,Montenegro,Sweden,26,23,672,1,0
2019,6,2019-12-11,Norway,Germany,32,29,673,1,0
2019,6,2019-12-11,Romania,Japan,20,37,674,1,0
2019,6,2019-12-11,Serbia,Denmark,26,26,675,1,0
2019,6,2019-12-11,Netherlands,South Korea,40,33,676,1,0
2019,6,2019-12-11,Spain,Russia,26,36,677,1,0
2019,6,2019-12-13,Norway,Spain,22,28,678,1,0
2019,6,2019-12-13,Russia,Netherlands,32,33,679,1,0
2019,6,2019-12-13,Germany,Sweden,24,35,680,1,0
2019,6,2019-12-13,Serbia,Montenegro,26,28,681,1,0
2019,6,2019-12-15,Spain,Netherlands,29,30,682,1,0
2019,6,2019-12-15,Norway,Russia,28,33,683,1,0
2020,5,2020-03-19,Spain,Sweden,28,28,684,1,0
2020,5,2020-03-19,Russia,Serbia,29,24,685,1,0
2020,5,2020-03-19,Norway,Montenegro,23,28,686,1,0
2020,5,2020-03-19,Kazakhstan,Hungary,19,46,687,1,0
2020,5,2020-03-20,Russia,Kazakhstan,33,26,688,1,0
2020,5,2020-03-20,Norway,Romania,29,24,689,1,0
2020,5,2020-03-20,Sweden,Argentina,34,21,690,1,0
2020,5,2020-03-20,Serbia,Hungary,23,31,691,1,0
2020,5,2020-03-21,Hungary,Russia,23,29,692,1,0
2020,5,2020-03-21,Argentina,Spain,16,31,693,1,0
2020,5,2020-03-21,Serbia,Kazakhstan,42,30,694,1,0
2020,5,2020-03-21,Montenegro,Romania,25,28,695,1,0
2020,3,2020-05-31,Israel,Greece,21,28,696,1,0
2020,3,2020-05-31,Finland,Luxembourg,24,27,697,1,0
2020,3,2020-06-01,Greece,Finland,31,14,698,1,0
2020,3,2020-06-01,Luxembourg,Israel,24,33,699,1,0
2020,3,2020-06-02,Greece,Luxembourg,27,14,700,1,0
2020,3,2020-06-02,Israel,Finland,26,26,701,1,0
2020,5,2020-07-25,Hungary,France,29,30,702,1,0
2020,5,2020-07-25,Spain,Sweden,24,31,703,1,0
2020,5,2020-07-25,Norway,South Korea,39,27,704,1,0
2020,5,2020-07-25,Montenegro,Angola,33,22,705,1,0
2020,5,2020-07-25,Netherlands,Japan,32,21,706,1,0
2020,5,2020-07-27,France,Spain,25,28,707,1,0
2020,5,2020-07-27,Angola,Norway,21,30,708,1,0
2020,5,2020-07-27,South Korea,Netherlands,36,43,709,1,0
2020,5,2020-07-27,Brazil,Hungary,33,27,710,1,0
2020,5,2020-07-27,Japan,Montenegro,29,26,711,1,0
2020,5,2020-07-29,Sweden,France,28,28,712,1,0
2020,5,2020-07-29,Montenegro,Norway,23,35,713,1,0
2020,5,2020-07-29,Japan,South Korea,24,27,714,1,0
2020,5,2020-07-29,Spain,Brazil,27,23,715,1,0
2020,5,2020-07-29,Netherlands,Angola,37,28,716,1,0
2020,5,2020-07-31,Norway,Netherlands,29,27,717,1,0
2020,5,2020-07-31,Hungary,Spain,29,25,718,1,0
2020,5,2020-07-31,Brazil,Sweden,31,34,719,1,0
2020,5,2020-07-31,Montenegro,South Korea,28,26,720,1,0
2020,5,2020-07-31,Angola,Japan,28,25,721,1,0
2020,5,2020-08-02,Norway,Japan,37,25,722,1,0
2020,5,2020-08-02,Netherlands,Montenegro,30,29,723,1,0
2020,5,2020-08-02,Hungary,Sweden,26,23,724,1,0
2020,5,2020-08-02,France,Brazil,29,22,725,1,0
2020,5,2020-08-02,South Korea,Angola,31,31,726,1,0
2020,5,2020-08-04,France,Netherlands,32,22,727,1,0
2020,5,2020-08-04,Sweden,South Korea,39,30,728,1,0
2020,5,2020-08-04,Norway,Hungary,26,22,729,1,0
2020,5,2020-08-06,France,Sweden,29,27,730,1,0
2020,5,2020-08-08,Norway,Sweden,36,19,731,1,0
2020,3,2020-09-25,Poland,Faroe Islands,28,16,732,1,0
2020,3,2020-09-25,Czech Republic,Portugal,31,20,733,1,0
2020,3,2020-09-25,France,Turkey,38,17,734,1,0
2020,3,2020-09-25,Hungary,Lithuania,33,19,735,1,0
2020,3,2020-09-25,Germany,Belarus,40,30,736,1,0
2020,3,2020-09-25,Russia,Slovakia,34,15,737,1,0
2020,3,2020-09-25,Croatia,Iceland,29,8,738,1,0
2020,3,2020-09-25,Montenegro,Italy,41,17,739,1,0
2020,3,2020-09-25,Serbia,Switzerland,35,23,740,1,0
2020,3,2020-09-25,Romania,Ukraine,27,24,741,1,0
2020,3,2020-09-26,Spain,Greece,33,18,742,1,0
2020,3,2020-09-26,Netherlands,Austria,32,24,743,1,0
2020,3,2020-09-26,Sweden,North Macedonia,35,26,744,1,0
2020,3,2020-09-26,Slovenia,Kosovo,32,23,745,1,0
2020,3,2020-09-28,North Macedonia,Czech Republic,29,37,746,1,0
2020,3,2020-09-28,Ukraine,Poland,26,27,747,1,0
2020,3,2020-09-28,Portugal,Sweden,19,38,748,1,0
2020,3,2020-09-29,Austria,Spain,22,28,749,1,0
2020,3,2020-09-29,Kosovo,Germany,15,34,750,1,0
2020,3,2020-09-29,Faroe Islands,Romania,20,25,751,1,0
2020,3,2020-09-29,Iceland,France,17,23,752,1,0
2020,3,2020-09-29,Italy,Hungary,10,30,753,1,0
2020,3,2020-09-29,Slovakia,Serbia,26,27,754,1,0
2020,3,2020-09-29,Switzerland,Russia,26,35,755,1,0
2020,3,2020-09-29,Turkey,Croatia,21,30,756,1,0
2020,3,2020-09-29,Greece,Netherlands,18,43,757,1,0
2020,3,2020-09-29,Lithuania,Montenegro,24,32,758,1,0
2020,3,2020-09-29,Belarus,Slovenia,29,31,759,1,0
2020,4,2020-10-01,Germany,Netherlands,27,25,760,0,1
2020,4,2020-10-01,Sweden,Poland,21,19,761,0,1
2020,4,2020-10-03,Sweden,Poland,27,21,762,0,1
2020,4,2020-10-03,Germany,Netherlands,26,32,763,0,1
2020,4,2020-11-25,Denmark,Norway,25,27,764,0,1
2020,4,2020-11-26,Denmark,Norway,26,29,765,0,1
2020,4,2020-11-27,Spain,Slovakia,32,21,766,0,1
2020,4,2020-11-28,Sweden,Hungary,27,28,767,0,1
2020,4,2020-11-29,Sweden,Hungary,31,25,768,0,1
2020,4,2020-11-29,Spain,Slovakia,24,22,769,0,1
2020,3,2020-12-03,Norway,Poland,35,22,770,1,0
2020,3,2020-12-03,Sweden,Czech Republic,27,23,771,1,0
2020,3,2020-12-03,Russia,Spain,31,22,772,1,0
2020,3,2020-12-03,Romania,Germany,19,22,773,1,0
2020,3,2020-12-04,Denmark,Slovenia,30,23,774,1,0
2020,3,2020-12-04,France,Montenegro,24,23,775,1,0
2020,3,2020-12-04,Hungary,Croatia,22,24,776,1,0
2020,3,2020-12-05,Netherlands,Serbia,25,29,777,1,0
2020,3,2020-12-05,Spain,Sweden,23,23,778,1,0
2020,3,2020-12-05,Czech Republic,Russia,22,24,779,1,0
2020,3,2020-12-05,Germany,Norway,23,42,780,1,0
2020,3,2020-12-05,Poland,Romania,24,28,781,1,0
2020,3,2020-12-06,Montenegro,Denmark,19,28,782,1,0
2020,3,2020-12-06,Croatia,Netherlands,27,25,783,1,0
2020,3,2020-12-06,Slovenia,France,17,27,784,1,0
2020,3,2020-12-06,Serbia,Hungary,26,38,785,1,0
2020,3,2020-12-07,Romania,Norway,20,28,786,1,0
2020,3,2020-12-07,Russia,Sweden,30,26,787,1,0
2020,3,2020-12-07,Germany,Poland,21,21,788,1,0
2020,3,2020-12-07,Spain,Czech Republic,27,24,789,1,0
2020,3,2020-12-08,France,Denmark,23,20,790,1,0
2020,3,2020-12-08,Netherlands,Hungary,28,24,791,1,0
2020,3,2020-12-08,Montenegro,Slovenia,26,25,792,1,0
2020,3,2020-12-08,Serbia,Croatia,24,25,793,1,0
2020,3,2020-12-10,France,Spain,26,25,794,1,0
2020,3,2020-12-10,Netherlands,Norway,25,32,795,1,0
2020,3,2020-12-10,Croatia,Romania,25,20,796,1,0
2020,3,2020-12-10,Montenegro,Russia,23,24,797,1,0
2020,3,2020-12-11,Denmark,Sweden,24,22,798,1,0
2020,3,2020-12-11,France,Russia,28,28,799,1,0
2020,3,2020-12-12,Croatia,Norway,25,36,800,1,0
2020,3,2020-12-12,Hungary,Germany,25,32,801,1,0
2020,3,2020-12-13,Denmark,Spain,34,24,802,1,0
2020,3,2020-12-13,Montenegro,Sweden,31,25,803,1,0
2020,3,2020-12-14,Hungary,Romania,26,24,804,1,0
2020,3,2020-12-14,Netherlands,Germany,28,27,805,1,0
2020,3,2020-12-15,Denmark,Russia,30,23,806,1,0
2020,3,2020-12-15,Hungary,Norway,21,32,807,1,0
2020,3,2020-12-15,Croatia,Germany,23,20,808,1,0
2020,3,2020-12-15,France,Sweden,31,25,809,1,0
2020,3,2020-12-15,Montenegro,Spain,26,26,810,1,0
2020,3,2020-12-15,Netherlands,Romania,35,24,811,1,0
2020,3,2020-12-18,Norway,Denmark,27,24,812,1,0
2020,3,2020-12-18,France,Croatia,30,19,813,1,0
2020,3,2020-12-18,Russia,Netherlands,33,27,814,1,0
2020,3,2020-12-20,France,Norway,20,22,815,1,0
2020,3,2020-12-20,Croatia,Denmark,25,19,816,1,0
2021,4,2021-03-18,France,Denmark,26,22,817,0,1
2021,4,2021-03-18,Poland,Czech Republic,24,21,818,0,1
2021,4,2021-03-19,Poland,Czech Republic,28,28,819,0,1
2021,6,2021-03-19,Israel,Luxembourg,22,18,820,1,0
2021,6,2021-03-19,Lithuania,Greece,27,26,821,1,0
2021,6,2021-03-19,Kosovo,Austria,20,26,822,1,0
2021,6,2021-03-19,North Macedonia,Iceland,24,17,823,1,0
2021,6,2021-03-19,Slovakia,Ukraine,31,28,824,1,0
2021,6,2021-03-19,Faroe Islands,Belarus,13,21,825,1,0
2021,4,2021-03-20,France,Denmark,24,23,826,0,1
2021,6,2021-03-20,Iceland,Greece,31,19,827,1,0
2021,6,2021-03-20,Italy,Kosovo,24,22,828,1,0
2021,6,2021-03-20,Ukraine,Luxembourg,28,21,829,1,0
2021,6,2021-03-20,North Macedonia,Lithuania,31,21,830,1,0
2021,6,2021-03-20,Slovakia,Israel,37,19,831,1,0
2021,6,2021-03-20,Switzerland,Faroe Islands,26,18,832,1,0
2021,6,2021-03-21,Iceland,Lithuania,33,23,833,1,0
2021,6,2021-03-21,Luxembourg,Slovakia,17,37,834,1,0
2021,6,2021-03-21,Greece,North Macedonia,19,20,835,1,0
2021,6,2021-03-21,Austria,Italy,37,22,836,1,0
2021,6,2021-03-21,Ukraine,Israel,31,24,837,1,0
2021,6,2021-03-21,Belarus,Switzerland,25,25,838,1,0
2021,4,2021-04-13,Belarus,Ukraine,24,27,839,0,1
2021,4,2021-04-14,Croatia,Netherlands,24,23,840,0,1
2021,4,2021-04-14,Belarus,Ukraine,29,21,841,0,1
2021,4,2021-04-15,Denmark,Spain,30,27,842,0,1
2021,4,2021-04-15,Netherlands,Brazil,19,25,843,0,1
2021,4,2021-04-16,Croatia,Brazil,24,21,844,0,1
2021,6,2021-04-16,Austria,Poland,29,29,845,1,0
2021,6,2021-04-16,Montenegro,Belarus,29,23,846,1,0
2021,6,2021-04-16,Turkey,Russia,23,35,847,1,0
2021,6,2021-04-16,Hungary,Italy,46,19,848,1,0
2021,4,2021-04-17,Denmark,Spain,27,23,849,0,1
2021,6,2021-04-17,Portugal,Germany,27,32,850,1,0
2021,6,2021-04-17,Czech Republic,Switzerland,27,27,851,1,0
2021,6,2021-04-17,Slovakia,Serbia,19,26,852,1,0
2021,6,2021-04-17,Slovenia,Iceland,24,14,853,1,0
2021,6,2021-04-17,Romania,North Macedonia,33,22,854,1,0
2021,6,2021-04-17,Ukraine,Sweden,14,28,855,1,0
2021,6,2021-04-18,Italy,Hungary,12,41,856,1,0
2021,6,2021-04-20,Switzerland,Czech Republic,22,28,857,1,0
2021,6,2021-04-20,Russia,Turkey,45,24,858,1,0
2021,6,2021-04-20,Poland,Austria,26,29,859,1,0
2021,6,2021-04-20,Germany,Portugal,34,23,860,1,0
2021,6,2021-04-20,Belarus,Montenegro,24,26,861,1,0
2021,6,2021-04-21,Iceland,Slovenia,21,21,862,1,0
2021,6,2021-04-21,Sweden,Ukraine,22,26,863,1,0
2021,6,2021-04-21,Serbia,Slovakia,32,25,864,1,0
2021,6,2021-04-21,North Macedonia,Romania,20,35,865,1,0
2022,3,2021-06-03,Portugal,Luxembourg,38,14,866,1,0
2022,3,2021-06-04,Finland,Faroe Islands,19,21,867,1,0
2022,3,2021-06-04,Luxembourg,Kosovo,27,33,868,1,0
2022,3,2021-06-04,Greece,Bosnia & Herzegovina,29,18,869,1,0
2022,3,2021-06-04,Italy,Latvia,10,0,870,1,0
2022,3,2021-06-05,Portugal,Kosovo,30,17,871,1,0
2022,3,2021-06-05,Israel,Finland,24,28,872,1,0
2022,3,2021-06-05,Latvia,Greece,17,34,873,1,0
2022,3,2021-06-05,Bosnia & Herzegovina,Italy,25,22,874,1,0
