iteration,game_nr,division,date,home,away,home_goals,away_goals
20,3,1,2026-01-28,Croatia,Hungary,35.540409,37.229868
20,4,1,2026-01-28,Germany,France,28.527264,29.848211
20,5,1,2026-01-28,Denmark,Norway,32.910947,23.173196
20,6,1,2026-01-28,Sweden,Switzerland,36.453311,30.819839
21,1,1,2026-01-28,Slovenia,Iceland,29.064018,28.784129
21,2,1,2026-01-28,Spain,Portugal,31.261695,32.872614
21,3,1,2026-01-28,Croatia,Hungary,33.342983,27.507106
21,4,1,2026-01-28,Germany,France,31.270972,33.415856
21,5,1,2026-01-28,Denmark,Norway,33.307023,31.148821
21,6,1,2026-01-28,Sweden,Switzerland,38.029396,25.497187
22,1,1,2026-01-28,Slovenia,Iceland,27.44099,34.946241
22,2,1,2026-01-28,Spain,Portugal,31.204479,35.268982
22,3,1,2026-01-28,Croatia,Hungary,29.116273,28.470951
22,4,1,2026-01-28,Germany,France,30.763736,42.039729
22,5,1,2026-01-28,Denmark,Norway,33.112387,26.849882
22,6,1,2026-01-28,Sweden,Switzerland,39.745079,31.215983
23,1,1,2026-01-28,Slovenia,Iceland,27.397803,27.619356
23,2,1,2026-01-28,Spain,Portugal,36.362996,30.330575
23,3,1,2026-01-28,Croatia,Hungary,23.929346,25.423098
23,4,1,2026-01-28,Germany,France,26.613108,38.373175
23,5,1,2026-01-28,Denmark,Norway,37.515331,23.06353
23,6,1,2026-01-28,Sweden,Switzerland,26.248964,33.1895
24,1,1,2026-01-28,Slovenia,Iceland,22.921426,33.15802
24,2,1,2026-01-28,Spain,Portugal,33.496208,32.808955
24,3,1,2026-01-28,Croatia,Hungary,25.272848,26.638628
24,4,1,2026-01-28,Germany,France,38.388094,30.001841
24,5,1,2026-01-28,Denmark,Norway,42.424414,34.821028
24,6,1,2026-01-28,Sweden,Switzerland,32.77398,27.428617
25,1,1,2026-01-28,Slovenia,Iceland,32.699347,31.857819
25,2,1,2026-01-28,Spain,Portugal,34.16373,29.775726
25,3,1,2026-01-28,Croatia,Hungary,25.563043,29.598161
25,4,1,2026-01-28,Germany,France,23.86357,30.04726
25,5,1,2026-01-28,Denmark,Norway,27.051171,26.070171
25,6,1,2026-01-28,Sweden,Switzerland,35.951699,31.122221
26,1,1,2026-01-28,Slovenia,Iceland,22.366727,23.35686
26,2,1,2026-01-28,Spain,Portugal,27.408663,33.128299
26,3,1,2026-01-28,Croatia,Hungary,28.723464,27.935914
26,4,1,2026-01-28,Germany,France,31.557345,33.392369
26,5,1,2026-01-28,Denmark,Norway,39.885394,30.256365
26,6,1,2026-01-28,Sweden,Switzerland,32.453113,25.086469
27,1,1,2026-01-28,Slovenia,Iceland,30.11094,27.056575
27,2,1,2026-01-28,Spain,Portugal,33.210835,30.030315
27,3,1,2026-01-28,Croatia,Hungary,27.145553,21.748344
27,4,1,2026-01-28,Germany,France,25.034635,33.690376
27,5,1,2026-01-28,Denmark,Norway,31.008214,25.840617
27,6,1,2026-01-28,Sweden,Switzerland,33.66862,31.961192
28,1,1,2026-01-28,Slovenia,Iceland,25.26899,39.073234
28,2,1,2026-01-28,Spain,Portugal,35.84001,29.120097
28,3,1,2026-01-28,Croatia,Hungary,23.124736,18.56145
28,4,1,2026-01-28,Germany,France,30.345964,28.756392
28,5,1,2026-01-28,Denmark,Norway,41.259512,28.822093
28,6,1,2026-01-28,Sweden,Switzerland,41.179122,31.017366
29,1,1,2026-01-28,Slovenia,Iceland,24.188587,29.371177
29,2,1,2026-01-28,Spain,Portugal,31.846218,36.772951
29,3,1,2026-01-28,Croatia,Hungary,24.692902,28.74509
29,4,1,2026-01-28,Germany,France,32.917275,36.087259
29,5,1,2026-01-28,Denmark,Norway,29.739526,31.973998
29,6,1,2026-01-28,Sweden,Switzerland,35.180734,31.368285
30,1,1,2026-01-28,Slovenia,Iceland,33.292421,28.695282
30,2,1,2026-01-28,Spain,Portugal,29.529776,30.612718
30,3,1,2026-01-28,Croatia,Hungary,29.415447,24.770581
30,4,1,2026-01-28,Germany,France,32.955157,37.850047000000004
30,5,1,2026-01-28,Denmark,Norway,32.339936,31.487861
30,6,1,2026-01-28,Sweden,Switzerland,32.667507,25.627123
31,1,1,2026-01-28,Slovenia,Iceland,24.228627,25.310298
31,2,1,2026-01-28,Spain,Portugal,37.115279,32.151985
31,3,1,2026-01-28,Croatia,Hungary,30.089695,24.778041
31,4,1,2026-01-28,Germany,France,22.954926,35.04413
31,5,1,2026-01-28,Denmark,Norway,27.411123,23.11473
31,6,1,2026-01-28,Sweden,Switzerland,25.927914,27.760754
32,1,1,2026-01-28,Slovenia,Iceland,34.260497,36.446439
32,2,1,2026-01-28,Spain,Portugal,24.943734,28.880286
32,3,1,2026-01-28,Croatia,Hungary,35.075068,29.01133
32,4,1,2026-01-28,Germany,France,35.240729,35.688543
32,5,1,2026-01-28,Denmark,Norway,36.919454,32.265028
32,6,1,2026-01-28,Sweden,Switzerland,31.684279,18.849175
33,1,1,2026-01-28,Slovenia,Iceland,30.664423,30.526681
33,2,1,2026-01-28,Spain,Portugal,41.035744,35.06443
33,3,1,2026-01-28,Croatia,Hungary,29.246013,33.519125
33,4,1,2026-01-28,Germany,France,34.224964,33.712781
33,5,1,2026-01-28,Denmark,Norway,36.606603,31.1606
33,6,1,2026-01-28,Sweden,Switzerland,33.13469,27.112016
34,1,1,2026-01-28,Slovenia,Iceland,27.060113,35.470873
34,2,1,2026-01-28,Spain,Portugal,32.793055,21.385464
34,3,1,2026-01-28,Croatia,Hungary,30.843673,30.424354
34,4,1,2026-01-28,Germany,France,30.552515,35.476195
34,5,1,2026-01-28,Denmark,Norway,28.42622,27.901815
34,6,1,2026-01-28,Sweden,Switzerland,36.948908,23.091699
35,1,1,2026-01-28,Slovenia,Iceland,27.144985,29.825368
35,2,1,2026-01-28,Spain,Portugal,26.782943,28.417413
35,3,1,2026-01-28,Croatia,Hungary,26.585583,29.346811
35,4,1,2026-01-28,Germany,France,34.861004,33.073189
35,5,1,2026-01-28,Denmark,Norway,38.389303,26.698673
35,6,1,2026-01-28,Sweden,Switzerland,33.597651,27.038753
36,1,1,2026-01-28,Slovenia,Iceland,29.643578,34.725238
36,2,1,2026-01-28,Spain,Portugal,26.891447,26.784989
36,3,1,2026-01-28,Croatia,Hungary,33.223581,27.700837
36,4,1,2026-01-28,Germany,France,29.561365,32.522862
36,5,1,2026-01-28,Denmark,Norway,36.162337,33.722806
36,6,1,2026-01-28,Sweden,Switzerland,34.105499,30.827979
37,1,1,2026-01-28,Slovenia,Iceland,22.491993,19.840222
37,2,1,2026-01-28,Spain,Portugal,34.755699,32.695026
37,3,1,2026-01-28,Croatia,Hungary,29.171906,27.211452
37,4,1,2026-01-28,Germany,France,33.650743,42.60958
37,5,1,2026-01-28,Denmark,Norway,32.858843,33.447555
37,6,1,2026-01-28,Sweden,Switzerland,35.627185,25.109202
38,1,1,2026-01-28,Slovenia,Iceland,32.642744,24.59044
38,2,1,2026-01-28,Spain,Portugal,29.238541,36.557296
38,3,1,2026-01-28,Croatia,Hungary,35.614111,28.155814
38,4,1,2026-01-28,Germany,France,26.556017,21.60574
38,5,1,2026-01-28,Denmark,Norway,39.276496,41.305703
38,6,1,2026-01-28,Sweden,Switzerland,38.820548,27.163367
39,1,1,2026-01-28,Slovenia,Iceland,33.115047,32.858157
39,2,1,2026-01-28,Spain,Portugal,31.565376,31.96809
39,3,1,2026-01-28,Croatia,Hungary,34.073431,39.47657
39,4,1,2026-01-28,Germany,France,33.959982,40.433589
39,5,1,2026-01-28,Denmark,Norway,31.479102,25.188901
39,6,1,2026-01-28,Sweden,Switzerland,32.760028,28.513242
40,1,1,2026-01-28,Slovenia,Iceland,29.422444,37.280697
40,2,1,2026-01-28,Spain,Portugal,30.787093,38.487548
40,3,1,2026-01-28,Croatia,Hungary,26.7787,29.615374
40,4,1,2026-01-28,Germany,France,30.017339,32.388364
40,5,1,2026-01-28,Denmark,Norway,38.949282,38.571158
40,6,1,2026-01-28,Sweden,Switzerland,28.753871,20.079436
41,1,1,2026-01-28,Slovenia,Iceland,23.990902,26.069007
41,2,1,2026-01-28,Spain,Portugal,27.825125,33.83922
41,3,1,2026-01-28,Croatia,Hungary,28.005349,23.840435
41,4,1,2026-01-28,Germany,France,33.180645,34.961788
41,5,1,2026-01-28,Denmark,Norway,32.671552,29.734131
41,6,1,2026-01-28,Sweden,Switzerland,38.178571,33.614507
42,1,1,2026-01-28,Slovenia,Iceland,21.213884,25.29424
42,2,1,2026-01-28,Spain,Portugal,30.278599,30.086722
42,3,1,2026-01-28,Croatia,Hungary,24.260496,26.915881
42,4,1,2026-01-28,Germany,France,31.411469,34.618917
42,5,1,2026-01-28,Denmark,Norway,30.033080000000002,26.65934
42,6,1,2026-01-28,Sweden,Switzerland,34.41838,25.349822
43,1,1,2026-01-28,Slovenia,Iceland,29.427546,33.211514
43,2,1,2026-01-28,Spain,Portugal,32.197751,24.533103
43,3,1,2026-01-28,Croatia,Hungary,26.975155,26.752879
43,4,1,2026-01-28,Germany,France,36.826378,36.868165
43,5,1,2026-01-28,Denmark,Norway,37.279032,25.883025
43,6,1,2026-01-28,Sweden,Switzerland,36.059436,31.115615
44,1,1,2026-01-28,Slovenia,Iceland,25.837975,29.400502
44,2,1,2026-01-28,Spain,Portugal,33.954376,33.32823
44,3,1,2026-01-28,Croatia,Hungary,27.557466,24.417982
44,4,1,2026-01-28,Germany,France,30.968673,30.770294
44,5,1,2026-01-28,Denmark,Norway,37.620151,32.699577
44,6,1,2026-01-28,Sweden,Switzerland,30.88058,24.176593
45,1,1,2026-01-28,Slovenia,Iceland,29.409535,31.047736
45,2,1,2026-01-28,Spain,Portugal,26.611279,31.170533
45,3,1,2026-01-28,Croatia,Hungary,26.695972,29.819824
45,4,1,2026-01-28,Germany,France,32.521728,34.684082
45,5,1,2026-01-28,Denmark,Norway,41.738641,29.50906
45,6,1,2026-01-28,Sweden,Switzerland,32.260726,31.9923
46,1,1,2026-01-28,Slovenia,Iceland,29.435271,33.369511
46,2,1,2026-01-28,Spain,Portugal,31.336159,27.74738
46,3,1,2026-01-28,Croatia,Hungary,27.038821,37.185001
46,4,1,2026-01-28,Germany,France,34.573595,27.808495
46,5,1,2026-01-28,Denmark,Norway,31.007948,28.751788
46,6,1,2026-01-28,Sweden,Switzerland,34.260992,28.18012
47,1,1,2026-01-28,Slovenia,Iceland,35.394523,38.514327
47,2,1,2026-01-28,Spain,Portugal,34.077564,30.627515
47,3,1,2026-01-28,Croatia,Hungary,29.705361,21.194571
47,4,1,2026-01-28,Germany,France,32.630144,30.768454
47,5,1,2026-01-28,Denmark,Norway,27.79167,25.22048
47,6,1,2026-01-28,Sweden,Switzerland,30.528867,29.21523
48,1,1,2026-01-28,Slovenia,Iceland,25.20824,24.344771
48,2,1,2026-01-28,Spain,Portugal,38.9574,26.691893
48,3,1,2026-01-28,Croatia,Hungary,30.153368,25.875663
48,4,1,2026-01-28,Germany,France,32.467021,43.67153
48,5,1,2026-01-28,Denmark,Norway,30.454735,31.397569
48,6,1,2026-01-28,Sweden,Switzerland,32.629478,28.479388
49,1,1,2026-01-28,Slovenia,Iceland,32.136082,34.038282
49,2,1,2026-01-28,Spain,Portugal,27.866098,31.259479
49,3,1,2026-01-28,Croatia,Hungary,32.861288,27.090636
49,4,1,2026-01-28,Germany,France,36.64771,33.462643
49,5,1,2026-01-28,Denmark,Norway,32.661898,26.008953
49,6,1,2026-01-28,Sweden,Switzerland,33.189254,16.60181
50,1,1,2026-01-28,Slovenia,Iceland,24.403142,35.384539
50,2,1,2026-01-28,Spain,Portugal,35.141391,27.654719
50,3,1,2026-01-28,Croatia,Hungary,32.029472,27.98058
50,4,1,2026-01-28,Germany,France,31.210567,34.833163
50,5,1,2026-01-28,Denmark,Norway,37.464999,28.994871
50,6,1,2026-01-28,Sweden,Switzerland,31.962152,28.132263
51,1,1,2026-01-28,Slovenia,Iceland,31.940464,37.353985
51,2,1,2026-01-28,Spain,Portugal,35.926131,30.029162
51,3,1,2026-01-28,Croatia,Hungary,33.454083,38.095313
51,4,1,2026-01-28,Germany,France,31.220576,27.518986
51,5,1,2026-01-28,Denmark,Norway,46.291586,36.874103
51,6,1,2026-01-28,Sweden,Switzerland,31.893509,21.58078
52,1,1,2026-01-28,Slovenia,Iceland,26.2604,20.278102
52,2,1,2026-01-28,Spain,Portugal,33.932904,33.005554
52,3,1,2026-01-28,Croatia,Hungary,31.90797,28.751342
52,4,1,2026-01-28,Germany,France,33.750974,29.518083
52,5,1,2026-01-28,Denmark,Norway,36.305331,28.776444
52,6,1,2026-01-28,Sweden,Switzerland,36.838328,22.693718
53,1,1,2026-01-28,Slovenia,Iceland,23.91674,33.187963
53,2,1,2026-01-28,Spain,Portugal,31.694919,27.070344
53,3,1,2026-01-28,Croatia,Hungary,31.814330000000002,29.025874
53,4,1,2026-01-28,Germany,France,31.103651,39.031435
53,5,1,2026-01-28,Denmark,Norway,34.35805,23.243159
53,6,1,2026-01-28,Sweden,Switzerland,39.629331,29.172811
54,1,1,2026-01-28,Slovenia,Iceland,32.797641,31.172901
54,2,1,2026-01-28,Spain,Portugal,30.795293,24.164306
54,3,1,2026-01-28,Croatia,Hungary,36.295327,28.120772
54,4,1,2026-01-28,Germany,France,27.70398,45.924802
54,5,1,2026-01-28,Denmark,Norway,33.885154,23.684227
54,6,1,2026-01-28,Sweden,Switzerland,38.281787,27.591499
55,1,1,2026-01-28,Slovenia,Iceland,22.764929,35.143992
55,2,1,2026-01-28,Spain,Portugal,33.966967,33.714342
55,3,1,2026-01-28,Croatia,Hungary,31.487241,23.729815
55,4,1,2026-01-28,Germany,France,28.035098,34.940614
55,5,1,2026-01-28,Denmark,Norway,43.99824,31.092949
55,6,1,2026-01-28,Sweden,Switzerland,32.738889,22.130719
56,1,1,2026-01-28,Slovenia,Iceland,29.524903,34.844971
56,2,1,2026-01-28,Spain,Portugal,32.771411,35.292572
56,3,1,2026-01-28,Croatia,Hungary,32.980852,18.679214
56,4,1,2026-01-28,Germany,France,20.745653,27.157938
56,5,1,2026-01-28,Denmark,Norway,38.82107,31.119715
56,6,1,2026-01-28,Sweden,Switzerland,38.354415,27.030784
57,1,1,2026-01-28,Slovenia,Iceland,29.8393,34.176519
57,2,1,2026-01-28,Spain,Portugal,31.417963,34.336383
57,3,1,2026-01-28,Croatia,Hungary,25.382939,29.633735
57,4,1,2026-01-28,Germany,France,34.735379,34.591679
57,5,1,2026-01-28,Denmark,Norway,28.070537,25.186871
57,6,1,2026-01-28,Sweden,Switzerland,28.687508,29.902479
58,1,1,2026-01-28,Slovenia,Iceland,24.925397,24.808532
58,2,1,2026-01-28,Spain,Portugal,37.107935,30.42694
58,3,1,2026-01-28,Croatia,Hungary,34.736107,29.481597
58,4,1,2026-01-28,Germany,France,35.808706,30.032951
58,5,1,2026-01-28,Denmark,Norway,38.161279,27.287137
58,6,1,2026-01-28,Sweden,Switzerland,30.992831,32.625757
59,1,1,2026-01-28,Slovenia,Iceland,35.832091,30.849115
59,2,1,2026-01-28,Spain,Portugal,35.343632,32.919706
59,3,1,2026-01-28,Croatia,Hungary,29.43299,32.923732
59,4,1,2026-01-28,Germany,France,31.070076,31.847259
59,5,1,2026-01-28,Denmark,Norway,32.955325,28.647155
59,6,1,2026-01-28,Sweden,Switzerland,34.237233,22.494831
60,1,1,2026-01-28,Slovenia,Iceland,23.745455,26.490832
60,2,1,2026-01-28,Spain,Portugal,35.590565,26.83444
60,3,1,2026-01-28,Croatia,Hungary,26.210861,25.964965
60,4,1,2026-01-28,Germany,France,30.10799,31.985459
60,5,1,2026-01-28,Denmark,Norway,35.143566,26.049151
60,6,1,2026-01-28,Sweden,Switzerland,37.316394,29.770902
61,1,1,2026-01-28,Slovenia,Iceland,35.503858,40.819784
61,2,1,2026-01-28,Spain,Portugal,37.652644,32.938281
61,3,1,2026-01-28,Croatia,Hungary,29.520665,27.680353
61,4,1,2026-01-28,Germany,France,25.536531,34.214758
61,5,1,2026-01-28,Denmark,Norway,33.432887,17.106152
61,6,1,2026-01-28,Sweden,Switzerland,34.675936,28.409646
62,1,1,2026-01-28,Slovenia,Iceland,32.144889,32.913034
62,2,1,2026-01-28,Spain,Portugal,26.170592,28.723287
62,3,1,2026-01-28,Croatia,Hungary,26.188993,28.244642
62,4,1,2026-01-28,Germany,France,26.866893,37.841472
62,5,1,2026-01-28,Denmark,Norway,33.781139,26.032105
62,6,1,2026-01-28,Sweden,Switzerland,38.445797,30.535298
63,1,1,2026-01-28,Slovenia,Iceland,27.029946,27.709378
63,2,1,2026-01-28,Spain,Portugal,33.030799,30.899769
63,3,1,2026-01-28,Croatia,Hungary,21.375687,30.118628
63,4,1,2026-01-28,Germany,France,30.710594,30.441809
63,5,1,2026-01-28,Denmark,Norway,26.784547,25.761572
63,6,1,2026-01-28,Sweden,Switzerland,43.277673,24.559538
64,1,1,2026-01-28,Slovenia,Iceland,28.466453,29.389035
64,2,1,2026-01-28,Spain,Portugal,35.450727,29.912701
64,3,1,2026-01-28,Croatia,Hungary,26.027633,31.964258
64,4,1,2026-01-28,Germany,France,27.481122,34.612696
64,5,1,2026-01-28,Denmark,Norway,28.218593,22.822742
64,6,1,2026-01-28,Sweden,Switzerland,35.489243,23.682755
65,1,1,2026-01-28,Slovenia,Iceland,24.941026,32.089181
65,2,1,2026-01-28,Spain,Portugal,30.125368,29.924525
65,3,1,2026-01-28,Croatia,Hungary,17.987521,36.075338
65,4,1,2026-01-28,Germany,France,36.320073,35.583709
65,5,1,2026-01-28,Denmark,Norway,34.018305,19.810967
65,6,1,2026-01-28,Sweden,Switzerland,42.390856,36.860798
66,1,1,2026-01-28,Slovenia,Iceland,32.019178,31.805517
66,2,1,2026-01-28,Spain,Portugal,32.124996,30.242993
66,3,1,2026-01-28,Croatia,Hungary,31.191467,34.235445
66,4,1,2026-01-28,Germany,France,27.809985,36.121992
66,5,1,2026-01-28,Denmark,Norway,30.618081,27.688921
66,6,1,2026-01-28,Sweden,Switzerland,33.924204,25.187234
67,1,1,2026-01-28,Slovenia,Iceland,31.953918,37.930731
67,2,1,2026-01-28,Spain,Portugal,28.369793,32.987602
67,3,1,2026-01-28,Croatia,Hungary,31.811602,25.869408
67,4,1,2026-01-28,Germany,France,40.702449,30.374511
67,5,1,2026-01-28,Denmark,Norway,42.28651,26.26043
67,6,1,2026-01-28,Sweden,Switzerland,34.998966,31.786874
68,1,1,2026-01-28,Slovenia,Iceland,23.617739,24.192438
68,2,1,2026-01-28,Spain,Portugal,32.193734,26.273177
68,3,1,2026-01-28,Croatia,Hungary,30.248179,24.333997
68,4,1,2026-01-28,Germany,France,28.664903,34.137128
68,5,1,2026-01-28,Denmark,Norway,39.379744,33.988565
68,6,1,2026-01-28,Sweden,Switzerland,24.440237,32.97465
69,1,1,2026-01-28,Slovenia,Iceland,29.376406,34.164151
69,2,1,2026-01-28,Spain,Portugal,33.204525,32.872337
69,3,1,2026-01-28,Croatia,Hungary,27.062452,27.365757
69,4,1,2026-01-28,Germany,France,37.01011,35.207939
69,5,1,2026-01-28,Denmark,Norway,29.072344,24.588338
69,6,1,2026-01-28,Sweden,Switzerland,35.983324,23.683501
70,1,1,2026-01-28,Slovenia,Iceland,29.450328,27.416479
70,2,1,2026-01-28,Spain,Portugal,34.09477,26.78129
70,3,1,2026-01-28,Croatia,Hungary,31.649682,29.963594
70,4,1,2026-01-28,Germany,France,27.648317,32.913493
70,5,1,2026-01-28,Denmark,Norway,35.626229,31.236123
70,6,1,2026-01-28,Sweden,Switzerland,28.057321,27.910841
71,1,1,2026-01-28,Slovenia,Iceland,19.576734,30.313318
71,2,1,2026-01-28,Spain,Portugal,30.687124,20.902814
71,3,1,2026-01-28,Croatia,Hungary,28.770686,31.104635
71,4,1,2026-01-28,Germany,France,28.590441,30.576844
71,5,1,2026-01-28,Denmark,Norway,26.706035,26.881075
71,6,1,2026-01-28,Sweden,Switzerland,29.279196,26.410607
72,1,1,2026-01-28,Slovenia,Iceland,31.55841,24.95253
72,2,1,2026-01-28,Spain,Portugal,28.86879,27.452419
72,3,1,2026-01-28,Croatia,Hungary,40.64358,34.469172
72,4,1,2026-01-28,Germany,France,35.944457,28.326484
72,5,1,2026-01-28,Denmark,Norway,31.623862,25.767317
