season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2018,3,2018-03-21,Croatia,Norway,25,32,297,1,0,100,100,12,23,0,13,42
2018,3,2018-03-21,Kosovo,Belarus,22,31,298,1,0,100,100,4,12,0,35,5
2018,3,2018-03-21,Serbia,Sweden,30,23,299,1,0,100,100,20,30,0,49,54
2018,3,2018-03-21,Poland,Montenegro,20,26,300,1,0,100,100,19,23,0,44,39
2018,3,2018-03-21,Czech Republic,Denmark,21,26,301,1,0,100,100,17,12,0,15,17
2018,3,2018-03-21,Russia,Romania,30,25,302,1,0,100,100,21,29,0,47,46
2018,3,2018-03-22,Portugal,Austria,30,32,303,1,0,100,100,7,17,0,45,3
2018,3,2018-03-22,Hungary,Netherlands,18,19,304,1,0,100,100,9,29,0,27,40
2018,3,2018-03-22,Lithuania,Turkey,22,22,305,1,0,100,100,9,12,0,37,57
2018,4,2018-03-22,France,Brazil,28,17,306,0,1,100,100,26,30,1,22,8
2018,3,2018-03-24,Austria,Portugal,29,24,307,1,0,2,2,18,8,0,3,45
2018,3,2018-03-24,Spain,Germany,27,23,308,1,0,3,3,31,24,0,53,23
2018,3,2018-03-24,Montenegro,Poland,33,23,309,1,0,3,3,24,20,0,39,44
2018,3,2018-03-24,Denmark,Czech Republic,21,20,310,1,0,3,3,13,18,0,17,15
2018,3,2018-03-24,Sweden,Serbia,31,30,311,1,0,3,3,31,21,0,54,49
2018,3,2018-03-24,Slovakia,Italy,20,17,312,1,0,3,3,27,8,0,50,32
2018,3,2018-03-25,North Macedonia,Faroe Islands,28,24,313,1,0,4,4,14,6,0,41,20
2018,3,2018-03-25,Norway,Croatia,33,27,314,1,0,4,4,24,13,0,42,13
2018,3,2018-03-25,Ukraine,Switzerland,21,22,315,1,0,4,4,14,12,0,58,55
2018,3,2018-03-25,Romania,Russia,26,25,316,1,0,4,4,30,22,0,46,47
2018,3,2018-03-25,Slovenia,Iceland,28,18,317,1,0,4,4,18,14,0,51,28
2018,3,2018-03-25,Turkey,Lithuania,30,24,318,1,0,3,3,13,10,0,57,37
2018,3,2018-03-25,Netherlands,Hungary,22,23,319,1,0,3,3,30,10,0,40,27
2018,3,2018-03-25,Belarus,Kosovo,41,18,320,1,0,4,4,13,5,0,5,35
2018,4,2018-03-25,France,Brazil,24,24,321,0,1,3,3,27,31,0,22,8
2018,3,2018-05-30,Iceland,Czech Republic,24,26,322,1,0,66,67,15,19,0,28,15
2018,3,2018-05-30,Faroe Islands,Serbia,17,33,323,1,0,66,67,7,22,0,20,49
2018,3,2018-05-30,Switzerland,Croatia,16,33,324,1,0,66,66,13,14,0,55,13
2018,3,2018-05-30,North Macedonia,Sweden,20,32,325,1,0,66,67,15,32,0,41,54
2018,3,2018-05-30,Kosovo,Hungary,15,37,326,1,0,66,66,6,11,0,35,27
2018,3,2018-05-30,Slovenia,Denmark,23,25,327,1,0,66,67,19,14,0,51,17
2018,3,2018-05-30,Ukraine,Norway,21,26,328,1,0,66,66,15,25,0,58,42
2018,3,2018-05-30,Turkey,Spain,17,22,329,1,0,66,67,14,32,0,57,53
2018,3,2018-05-31,Italy,Poland,25,33,330,1,0,68,68,9,21,0,32,44
2018,3,2018-05-31,Austria,Romania,25,28,331,1,0,68,67,19,31,0,3,46
2018,3,2018-05-31,Slovakia,Montenegro,24,27,332,1,0,68,68,28,25,0,50,39
2018,3,2018-05-31,Belarus,Netherlands,28,29,333,1,0,67,67,14,31,0,5,40
2018,3,2018-05-31,Lithuania,Germany,11,25,334,1,0,67,68,11,25,0,37,23
2018,3,2018-05-31,Portugal,Russia,24,30,335,1,0,68,67,9,23,0,45,47
2018,3,2018-06-02,Norway,Switzerland,41,18,336,1,0,3,3,26,14,0,42,55
2018,3,2018-06-02,Croatia,Ukraine,28,25,337,1,0,3,3,15,16,0,13,58
2018,3,2018-06-02,Spain,Lithuania,29,17,338,1,0,3,2,33,12,0,53,37
2018,3,2018-06-02,Montenegro,Italy,28,22,339,1,0,2,2,26,10,0,39,32
2018,3,2018-06-02,Hungary,Belarus,30,22,340,1,0,3,2,12,15,0,27,5
2018,3,2018-06-02,Denmark,Iceland,24,17,341,1,0,3,3,15,16,0,17,28
2018,3,2018-06-02,Germany,Turkey,40,17,342,1,0,2,3,26,15,0,23,57
2018,3,2018-06-02,Sweden,Faroe Islands,32,13,343,1,0,3,3,33,8,0,54,20
2018,3,2018-06-02,Netherlands,Kosovo,42,16,344,1,0,2,3,32,7,0,40,35
2018,3,2018-06-03,Czech Republic,Slovenia,30,30,345,1,0,4,4,20,20,0,15,51
2018,3,2018-06-03,Poland,Slovakia,26,21,346,1,0,3,3,22,29,0,44,50
2018,3,2018-06-03,Serbia,North Macedonia,35,30,347,1,0,4,4,23,16,0,49,41
2018,3,2018-06-03,Romania,Portugal,32,28,348,1,0,3,3,32,10,0,46,45
2018,3,2018-06-03,Russia,Austria,26,25,349,1,0,3,3,24,20,0,47,3
2018,4,2018-06-06,Germany,Poland,30,29,350,0,1,4,3,27,23,0,23,44
2018,4,2018-06-16,Sweden,Ukraine,27,27,351,0,1,14,14,34,17,0,54,58
2018,4,2018-06-17,South Korea,Ukraine,36,20,352,0,1,100,1,14,18,1,52,58
2018,4,2018-06-18,Sweden,South Korea,28,35,353,0,1,2,1,35,15,0,54,52
2018,4,2018-06-19,Sweden,Ukraine,31,28,354,0,1,1,2,36,19,0,54,58
2018,4,2018-06-20,Sweden,South Korea,28,34,355,0,1,1,2,37,16,0,54,52
2018,4,2018-06-21,South Korea,Ukraine,34,30,356,0,1,1,2,17,20,0,52,58
2018,4,2018-06-23,Japan,Poland,26,20,357,0,1,100,17,18,24,1,33,44
2018,4,2018-06-25,South Korea,Japan,27,20,358,0,1,4,2,18,19,0,52,33
2018,4,2018-09-26,Spain,Argentina,33,19,359,0,1,100,100,34,15,0,53,2
2018,4,2018-09-26,Slovenia,Serbia,34,31,360,0,1,100,100,21,24,0,51,49
2018,4,2018-09-27,Iceland,Sweden,25,26,361,0,1,100,99,17,38,0,28,54
2018,4,2018-09-27,Netherlands,Japan,38,26,362,0,1,100,94,33,20,0,40,33
2018,4,2018-09-27,North Macedonia,Italy,26,23,363,0,1,100,100,17,11,0,41,32
2018,4,2018-09-28,Netherlands,Japan,28,17,364,0,1,1,1,34,21,0,40,33
2018,4,2018-09-28,Belarus,Ukraine,25,28,365,0,1,100,99,16,21,0,5,58
2018,4,2018-09-28,Slovakia,Czech Republic,22,26,366,0,1,100,100,30,21,0,50,15
2018,4,2018-09-28,Hungary,Montenegro,29,25,367,0,1,100,100,13,27,0,27,39
2018,4,2018-09-28,Spain,Austria,32,22,368,0,1,2,100,35,21,0,53,3
2018,4,2018-09-29,Slovenia,Serbia,27,35,369,0,1,3,3,22,25,0,51,49
2018,4,2018-09-29,Belarus,Ukraine,27,31,370,0,1,1,1,17,22,0,5,58
2018,4,2018-09-29,Iceland,Sweden,20,33,371,0,1,2,2,18,39,0,28,54
2018,4,2018-09-29,Spain,Austria,28,26,372,0,1,1,1,36,22,0,53,3
2018,4,2018-09-29,Hungary,Montenegro,19,23,373,0,1,1,1,14,28,0,27,39
2018,4,2018-09-29,Germany,Russia,31,35,374,0,1,100,100,28,25,0,23,47
2018,4,2018-09-29,Slovakia,Czech Republic,22,22,375,0,1,1,1,31,22,0,50,15
2018,4,2018-09-30,Germany,Russia,33,36,376,0,1,1,1,29,26,0,23,47
2018,4,2018-11-19,Greece,Israel,25,21,377,0,1,100,100,5,4,0,25,31
2018,4,2018-11-20,Greece,Israel,26,26,378,0,1,1,1,6,5,0,25,31
2018,4,2018-11-21,Netherlands,Angola,32,29,379,0,1,54,100,35,13,0,40,1
2018,4,2018-11-22,Croatia,Slovakia,22,20,380,0,1,100,54,16,32,0,13,50
2018,4,2018-11-22,Czech Republic,Switzerland,34,25,381,0,1,54,100,23,15,0,15,55
2018,4,2018-11-23,Spain,Poland,23,16,382,0,1,55,100,37,25,0,53,44
2018,4,2018-11-23,Brazil,Germany,20,19,383,0,1,100,54,32,30,0,8,23
2018,4,2018-11-23,Czech Republic,Croatia,21,19,384,0,1,1,1,24,17,0,15,13
2018,4,2018-11-23,Sweden,Montenegro,28,30,385,0,1,55,55,40,29,0,54,39
2018,4,2018-11-23,Romania,Serbia,29,26,386,0,1,100,55,33,26,0,46,49
2018,4,2018-11-23,Switzerland,Slovakia,22,35,387,0,1,1,1,16,33,0,55,50
2019,6,2018-11-23,Italy,Greece,19,23,388,1,0,57,3,12,7,1,32,25
2019,6,2018-11-23,Belarus,Portugal,31,23,389,1,0,55,100,18,11,1,5,45
2018,4,2018-11-24,Germany,Spain,20,22,390,0,1,1,1,31,38,0,23,53
2018,4,2018-11-24,Brazil,Poland,26,32,391,0,1,1,1,33,26,0,8,44
2018,4,2018-11-24,Czech Republic,Slovakia,22,20,392,0,1,1,1,25,34,0,15,50
2018,4,2018-11-24,Russia,Serbia,33,32,393,0,1,55,1,27,27,0,47,49
2018,4,2018-11-24,Switzerland,Croatia,18,25,394,0,1,1,1,17,18,0,55,13
2018,4,2018-11-24,Ukraine,Austria,34,32,395,0,1,56,56,23,23,0,58,3
2019,6,2018-11-24,Portugal,Italy,34,20,396,1,0,1,1,12,13,0,45,32
2019,6,2018-11-24,Greece,Belarus,18,28,397,1,0,1,1,8,19,0,25,5
2018,4,2018-11-25,Spain,Brazil,28,28,398,0,1,1,1,39,34,0,53,8
2018,4,2018-11-25,Poland,Germany,27,28,399,0,1,1,1,27,32,0,44,23
2018,4,2018-11-25,Sweden,Montenegro,30,32,400,0,1,2,2,41,30,0,54,39
2019,6,2018-11-25,Belarus,Italy,35,26,401,1,0,1,1,20,14,0,5,32
2019,6,2018-11-25,Portugal,Greece,15,16,402,1,0,1,1,13,9,0,45,25
2018,3,2018-11-29,France,Russia,23,26,403,1,0,100,5,28,28,0,22,47
2018,2,2018-11-30,India,South Korea,10,37,404,1,0,7,100,1,19,1,29,52
2018,3,2018-11-30,Denmark,Sweden,30,29,405,1,0,100,5,16,42,0,17,54
2018,3,2018-11-30,Montenegro,Slovenia,36,32,406,1,0,5,62,31,23,0,39,51
2018,3,2018-11-30,Serbia,Poland,33,26,407,1,0,6,5,28,28,0,49,44
2019,6,2018-11-30,Turkey,Iceland,23,36,408,1,0,100,62,16,19,1,57,28
2019,6,2018-11-30,Switzerland,Lithuania,21,20,409,1,0,6,100,18,13,1,55,37
2019,6,2018-11-30,North Macedonia,Azerbaijan,41,22,410,1,0,64,7,18,1,1,41,4
2019,6,2018-11-30,Slovakia,Ukraine,36,32,411,1,0,6,6,35,24,1,50,58
2019,6,2018-11-30,Faroe Islands,Finland,19,22,412,1,0,100,100,9,5,1,20,21
2019,6,2018-11-30,Kosovo,Israel,25,28,413,1,0,100,10,8,6,1,35,31
2018,2,2018-12-01,Hong Kong,China,10,36,414,1,0,7,100,1,4,1,26,11
2018,2,2018-12-01,Iran,Kazakhstan,26,41,415,1,0,7,100,1,4,1,30,34
2018,3,2018-12-01,Romania,Czech Republic,31,28,416,1,0,8,7,34,26,0,46,15
2018,3,2018-12-01,Spain,Croatia,25,18,417,1,0,6,7,40,19,0,53,13
2018,3,2018-12-01,Hungary,Netherlands,25,28,418,1,0,63,10,15,36,0,27,40
2018,3,2018-12-01,Norway,Germany,32,33,419,1,0,100,6,27,33,0,42,23
2019,6,2018-12-01,Azerbaijan,Turkey,26,32,420,1,0,1,1,2,17,0,4,57
2019,6,2018-12-01,Finland,Switzerland,10,21,421,1,0,1,1,6,19,0,21,55
2019,6,2018-12-01,Iceland,North Macedonia,21,29,422,1,0,1,1,20,19,0,28,41
2019,6,2018-12-01,Israel,Slovakia,20,24,423,1,0,1,1,7,36,0,31,50
2019,6,2018-12-01,Lithuania,Faroe Islands,21,25,424,1,0,1,1,14,10,0,37,20
2019,6,2018-12-01,Ukraine,Kosovo,44,19,425,1,0,1,1,25,9,0,58,35
2018,1,2018-12-02,Senegal,Cameroon,23,18,426,1,0,7,7,1,1,1,48,10
2018,2,2018-12-02,China,India,29,12,427,1,0,1,2,5,2,0,11,29
2018,3,2018-12-02,Russia,Montenegro,24,23,428,1,0,3,2,29,32,0,47,39
2018,3,2018-12-02,Sweden,Serbia,22,21,429,1,0,2,2,43,29,0,54,49
2018,3,2018-12-02,Poland,Denmark,21,28,430,1,0,2,2,29,17,0,44,17
2018,3,2018-12-02,Slovenia,France,21,30,431,1,0,2,3,24,29,0,51,22
2019,6,2018-12-02,Turkey,North Macedonia,23,30,432,1,0,1,1,18,20,0,57,41
2019,6,2018-12-02,Iceland,Azerbaijan,49,18,433,1,0,1,1,21,3,0,28,4
2019,6,2018-12-02,Slovakia,Kosovo,40,15,434,1,0,1,1,37,10,0,50,35
2019,6,2018-12-02,Ukraine,Israel,35,25,435,1,0,1,1,26,8,0,58,31
2019,6,2018-12-02,Switzerland,Faroe Islands,23,19,436,1,0,1,1,20,11,0,55,20
2019,6,2018-12-02,Lithuania,Finland,34,25,437,1,0,1,1,15,7,0,37,21
2018,1,2018-12-03,Tunisia,Senegal,21,26,438,1,0,100,1,10,2,1,56,48
2018,3,2018-12-03,Czech Republic,Norway,17,31,439,1,0,2,2,27,28,0,15,42
2018,3,2018-12-03,Netherlands,Spain,28,27,440,1,0,2,2,37,41,0,40,53
2018,3,2018-12-03,Croatia,Hungary,18,24,441,1,0,2,2,20,16,0,13,27
2018,3,2018-12-03,Germany,Romania,24,29,442,1,0,2,2,34,35,0,23,46
2018,1,2018-12-04,Congo,D.R. Congo,29,29,443,1,0,7,7,1,1,1,12,16
2018,2,2018-12-04,Iran,Japan,8,31,444,1,0,3,67,2,22,0,30,33
2018,2,2018-12-04,Hong Kong,South Korea,17,37,445,1,0,3,4,2,20,0,26,52
2018,3,2018-12-04,Denmark,Serbia,25,30,446,1,0,2,2,18,30,0,17,49
2018,3,2018-12-04,France,Montenegro,25,20,447,1,0,2,2,30,33,0,22,39
2018,3,2018-12-04,Russia,Slovenia,27,29,448,1,0,2,2,30,25,0,47,51
2018,3,2018-12-04,Sweden,Poland,23,22,449,1,0,2,2,44,30,0,54,44
2018,2,2018-12-05,India,Hong Kong,29,30,450,1,0,3,1,3,3,0,29,26
2018,2,2018-12-05,Japan,Kazakhstan,31,24,451,1,0,1,4,23,5,0,33,34
2018,2,2018-12-05,South Korea,China,24,21,452,1,0,1,3,21,6,0,52,11
2018,3,2018-12-05,Hungary,Spain,32,26,453,1,0,2,2,17,42,0,27,53
2018,3,2018-12-05,Norway,Romania,23,31,454,1,0,2,2,29,36,0,42,46
2018,3,2018-12-05,Germany,Czech Republic,30,28,455,1,0,2,2,35,28,0,23,15
2018,3,2018-12-05,Netherlands,Croatia,34,23,456,1,0,2,2,38,21,0,40,13
2018,1,2018-12-06,D.R. Congo,Angola,24,33,457,1,0,2,15,2,14,0,16,1
2018,3,2018-12-06,Sweden,Montenegro,28,30,458,1,0,2,2,45,34,0,54,39
2018,3,2018-12-06,Denmark,France,23,29,459,1,0,2,2,19,31,0,17,22
2018,1,2018-12-07,Angola,Congo,32,19,460,1,0,1,3,15,2,0,1,12
2018,1,2018-12-07,Tunisia,Cameroon,25,25,461,1,0,4,5,11,2,0,56,10
2018,2,2018-12-07,Japan,China,23,21,462,1,0,2,2,24,7,0,33,11
2018,2,2018-12-07,South Korea,Kazakhstan,31,23,463,1,0,2,2,22,6,0,52,34
2018,2,2018-12-07,Hong Kong,Iran,17,19,464,1,0,2,3,4,3,0,26,30
2018,3,2018-12-07,Hungary,Norway,25,38,465,1,0,2,2,18,30,0,27,42
2018,3,2018-12-07,Spain,Germany,23,29,466,1,0,2,2,43,36,0,53,23
2018,2,2018-12-08,India,Hong Kong,27,31,467,1,0,3,1,4,5,0,29,26
2018,1,2018-12-09,Cameroon,Congo,22,21,468,1,0,2,2,3,3,0,10,12
2018,1,2018-12-09,D.R. Congo,Tunisia,37,30,469,1,0,3,2,3,12,0,16,56
2018,2,2018-12-09,South Korea,Japan,30,25,470,1,0,2,2,23,25,0,52,33
2018,2,2018-12-09,Kazakhstan,China,21,27,471,1,0,2,2,7,8,0,34,11
2018,3,2018-12-09,Netherlands,Romania,29,24,472,1,0,4,4,39,37,0,40,46
2018,3,2018-12-09,Serbia,Russia,25,29,473,1,0,5,5,31,31,0,49,47
2018,3,2018-12-09,Hungary,Germany,26,25,474,1,0,2,2,19,37,0,27,23
2018,3,2018-12-09,Sweden,France,21,21,475,1,0,3,3,46,32,0,54,22
2018,1,2018-12-10,Cameroon,Angola,16,25,476,1,0,1,3,4,16,0,10,1
2018,1,2018-12-10,Senegal,D.R. Congo,22,21,477,1,0,7,1,3,4,0,48,16
2018,3,2018-12-10,Serbia,Montenegro,27,28,478,1,0,1,4,32,35,0,49,39
2018,3,2018-12-10,Denmark,Russia,21,32,479,1,0,4,1,20,32,0,17,47
2018,1,2018-12-11,Tunisia,Congo,23,31,480,1,0,2,2,13,4,0,56,12
2018,3,2018-12-11,Netherlands,Norway,16,29,481,1,0,2,4,40,31,0,40,42
2018,3,2018-12-11,Spain,Romania,25,27,482,1,0,4,2,44,38,0,53,46
2018,1,2018-12-12,Senegal,Angola,14,19,483,1,0,2,2,4,17,0,48,1
2018,1,2018-12-12,D.R. Congo,Cameroon,33,22,484,1,0,2,2,5,5,0,16,10
2018,3,2018-12-12,Netherlands,Germany,27,21,485,1,0,1,3,41,38,0,40,23
2018,3,2018-12-12,Serbia,France,28,38,486,1,0,2,3,33,33,0,49,22
2018,3,2018-12-12,Hungary,Romania,31,29,487,1,0,3,1,20,39,0,27,46
2018,3,2018-12-12,Sweden,Russia,39,30,488,1,0,3,2,47,33,0,54,47
2018,3,2018-12-12,Denmark,Montenegro,24,23,489,1,0,2,2,21,36,0,17,39
2018,3,2018-12-12,Spain,Norway,26,33,490,1,0,1,1,45,32,0,53,42
2018,3,2018-12-14,Netherlands,France,21,27,491,1,0,2,2,42,34,0,40,22
2018,3,2018-12-14,Russia,Romania,28,22,492,1,0,2,2,34,40,0,47,46
2018,3,2018-12-14,Sweden,Norway,29,38,493,1,0,2,2,48,33,0,54,42
2018,3,2018-12-16,Russia,France,21,24,494,1,0,2,2,35,35,0,47,22
2018,3,2018-12-16,Romania,Netherlands,20,24,495,1,0,2,2,41,43,0,46,40
2019,4,2019-03-21,Spain,Switzerland,35,18,496,0,1,99,100,46,21,1,53,55
2019,4,2019-03-21,Brazil,Serbia,27,29,497,0,1,100,99,35,34,1,8,49
2019,4,2019-03-22,Spain,Serbia,31,28,498,0,1,1,1,47,35,0,53,49
2019,4,2019-03-22,Croatia,Czech Republic,30,24,499,0,1,100,100,22,29,1,13,15
2019,4,2019-03-22,Sweden,Russia,27,24,500,0,1,98,96,49,36,1,54,47
2019,4,2019-03-22,Argentina,Slovakia,27,33,501,0,1,100,100,16,38,1,2,50
2019,4,2019-03-22,Netherlands,Germany,29,26,502,0,1,96,100,44,39,1,40,23
2019,4,2019-03-22,Switzerland,Brazil,16,28,503,0,1,1,1,22,36,0,55,8
2019,4,2019-03-22,Austria,Slovenia,23,23,504,0,1,100,100,24,26,1,3,51
2019,4,2019-03-22,Poland,Iceland,21,19,505,0,1,100,100,31,22,1,44,28
2019,4,2019-03-22,North Macedonia,Montenegro,21,22,506,0,1,100,100,21,37,0,41,39
2019,4,2019-03-22,Belarus,Ukraine,36,28,507,0,1,100,100,21,27,0,5,58
2019,4,2019-03-23,Iceland,Argentina,31,26,508,0,1,1,1,23,17,0,28,2
2019,4,2019-03-23,Croatia,Austria,21,22,509,0,1,1,1,23,25,0,13,3
2019,4,2019-03-23,Poland,Slovakia,29,23,510,0,1,1,1,32,39,0,44,50
2019,4,2019-03-23,Slovenia,Czech Republic,25,26,511,0,1,1,1,27,30,0,51,15
2019,4,2019-03-23,Spain,Brazil,28,25,512,0,1,1,1,48,37,0,53,8
2019,4,2019-03-23,Germany,Netherlands,29,28,513,0,1,1,1,40,45,0,23,40
2019,4,2019-03-23,Sweden,Russia,28,26,514,0,1,1,1,50,37,0,54,47
2019,4,2019-03-23,Serbia,Switzerland,31,21,515,0,1,1,1,36,23,0,49,55
2019,4,2019-03-23,North Macedonia,Montenegro,21,17,516,0,1,1,1,22,38,0,41,39
2019,4,2019-03-23,Belarus,Ukraine,36,29,517,0,1,1,1,22,28,0,5,58
2019,4,2019-03-24,Slovakia,Iceland,28,30,518,0,1,1,1,40,24,0,50,28
2019,4,2019-03-24,Poland,Argentina,26,23,519,0,1,1,1,33,18,0,44,2
2019,4,2019-03-24,Croatia,Slovenia,28,27,520,0,1,1,1,24,28,0,13,51
2019,4,2019-03-24,Hungary,Japan,33,21,521,0,1,100,100,21,26,1,27,33
2019,4,2019-03-24,Austria,Czech Republic,25,28,522,0,1,1,1,26,31,0,3,15
2019,4,2019-05-28,Norway,Sweden,36,20,523,0,1,100,66,34,51,1,42,54
2019,4,2019-05-31,Netherlands,Russia,30,31,524,0,1,69,69,46,38,0,40,47
2019,4,2019-05-31,Angola,Japan,26,21,525,0,1,100,68,18,27,1,1,33
2019,6,2019-05-31,Spain,Iceland,35,26,526,1,0,69,68,49,25,0,53,28
2019,6,2019-05-31,Serbia,Poland,33,19,527,1,0,69,68,37,34,0,49,44
2019,6,2019-05-31,Czech Republic,Montenegro,26,24,528,1,0,68,69,32,39,0,15,39
2019,6,2019-05-31,Belarus,Norway,21,34,529,1,0,69,3,23,35,0,5,42
2019,4,2019-06-01,Romania,Japan,28,27,530,0,1,100,1,42,28,1,46,33
2019,4,2019-06-01,Netherlands,Russia,33,26,531,0,1,1,1,47,39,0,40,47
2019,6,2019-06-01,Sweden,Slovakia,33,18,532,1,0,4,69,52,41,0,54,50
2019,6,2019-06-01,Denmark,Switzerland,35,22,533,1,0,100,70,22,24,1,17,55
2019,4,2019-06-02,Romania,Angola,21,21,534,0,1,1,2,43,19,0,46,1
2019,6,2019-06-02,North Macedonia,Slovenia,30,33,535,1,0,71,70,23,29,0,41,51
2019,6,2019-06-02,Austria,Hungary,23,41,536,1,0,70,70,27,22,0,3,27
2019,6,2019-06-02,Croatia,Germany,24,24,537,1,0,70,71,25,41,0,13,23
2019,6,2019-06-05,Montenegro,Czech Republic,25,23,538,1,0,5,5,40,33,0,39,15
2019,6,2019-06-05,Norway,Belarus,31,28,539,1,0,5,5,36,24,0,42,5
2019,6,2019-06-05,Germany,Croatia,25,21,540,1,0,3,3,42,26,0,23,13
2019,6,2019-06-05,Switzerland,Denmark,14,26,541,1,0,4,4,25,23,0,55,17
2019,6,2019-06-05,Hungary,Austria,28,19,542,1,0,3,3,23,28,0,27,3
2019,6,2019-06-06,Iceland,Spain,32,31,543,1,0,6,6,26,50,0,28,53
2019,6,2019-06-06,Slovenia,North Macedonia,38,27,544,1,0,4,4,30,24,0,51,41
2019,6,2019-06-06,Poland,Serbia,30,27,545,1,0,6,6,35,38,0,44,49
2019,6,2019-06-06,Slovakia,Sweden,24,45,546,1,0,5,5,42,53,0,50,54
2019,4,2019-07-27,Norway,Denmark,24,28,547,0,1,52,52,37,24,0,42,17
2020,5,2019-09-23,Kazakhstan,Hong Kong,30,16,548,1,0,100,100,8,6,1,34,26
2020,5,2019-09-24,South Korea,Kazakhstan,29,25,549,1,0,100,1,24,9,1,52,34
2019,4,2019-09-26,Brazil,Japan,26,26,550,0,1,100,100,38,29,0,8,33
2019,4,2019-09-26,Norway,Argentina,37,23,551,0,1,61,100,38,19,0,42,2
2020,5,2019-09-26,Angola,D.R. Congo,29,21,552,1,0,100,100,20,6,1,1,16
2020,5,2019-09-26,China,Hong Kong,34,10,553,1,0,100,3,9,7,1,11,26
2019,4,2019-09-27,Japan,Argentina,27,18,554,0,1,1,1,30,20,0,33,2
2019,4,2019-09-27,Norway,Brazil,29,24,555,0,1,1,1,39,39,0,42,8
2020,5,2019-09-27,D.R. Congo,Senegal,18,29,556,1,0,1,100,7,5,0,16,48
2020,5,2019-09-27,Kazakhstan,China,19,26,557,1,0,3,1,10,10,0,34,11
2020,5,2019-09-27,Hong Kong,South Korea,13,41,558,1,0,1,3,8,25,0,26,52
2019,4,2019-09-29,Norway,Japan,28,22,559,0,1,2,2,40,31,0,42,33
2019,4,2019-09-29,Argentina,Brazil,20,27,560,0,1,2,2,21,40,0,2,8
2020,5,2019-09-29,Senegal,Angola,14,22,561,1,0,2,3,6,21,0,48,1
2020,5,2019-09-29,China,South Korea,20,32,562,1,0,2,2,11,26,0,11,52
2019,4,2019-10-23,Croatia,Germany,21,21,563,0,1,100,100,27,43,0,13,23
2019,4,2019-10-26,Germany,Croatia,32,23,564,0,1,3,3,44,28,0,23,13
2019,4,2019-11-21,Germany,Montenegro,29,33,565,0,1,26,100,45,41,0,23,39
2019,4,2019-11-21,Czech Republic,Switzerland,35,30,566,0,1,100,100,34,26,0,15,55
2019,4,2019-11-21,Japan,Slovenia,28,28,567,0,1,53,100,32,31,0,33,51
2019,4,2019-11-21,France,Brazil,33,22,568,0,1,100,53,36,41,1,22,8
2019,4,2019-11-22,Poland,Lithuania,37,19,569,0,1,100,100,36,16,0,44,37
2019,4,2019-11-22,Ukraine,Belarus,22,31,570,0,1,100,100,29,25,0,58,5
2019,4,2019-11-22,Austria,Switzerland,23,27,571,0,1,100,1,29,27,0,3,55
2019,4,2019-11-22,North Macedonia,Italy,29,29,572,0,1,100,100,25,15,0,41,32
2019,4,2019-11-22,South Korea,Serbia,27,28,573,0,1,54,100,27,39,1,52,49
2019,4,2019-11-22,Russia,Hungary,29,25,574,0,1,100,100,40,24,0,47,27
2019,4,2019-11-23,Poland,Ukraine,30,17,575,0,1,1,1,37,30,0,44,58
2019,4,2019-11-23,Lithuania,Belarus,23,36,576,0,1,1,1,17,26,0,37,5
2019,4,2019-11-23,Czech Republic,Austria,24,26,577,0,1,2,1,35,30,0,15,3
2019,4,2019-11-23,Turkey,North Macedonia,42,33,578,0,1,100,1,19,26,0,57,41
2019,4,2019-11-23,Japan,France,23,28,579,0,1,2,2,33,37,0,33,22
2019,4,2019-11-23,South Korea,Hungary,25,31,580,0,1,1,1,28,25,0,52,27
2019,4,2019-11-23,Slovenia,Brazil,33,29,581,0,1,2,2,32,42,0,51,8
2019,4,2019-11-23,Serbia,Russia,25,43,582,0,1,1,1,40,41,0,49,47
2019,4,2019-11-23,Kosovo,Italy,31,26,583,0,1,100,1,11,16,0,35,32
2019,4,2019-11-24,Poland,Belarus,34,29,584,0,1,1,1,38,27,0,44,5
2019,4,2019-11-24,Turkey,Kosovo,34,28,585,0,1,1,1,20,12,0,57,35
2019,4,2019-11-24,Lithuania,Ukraine,22,27,586,0,1,1,1,18,31,0,37,58
2019,4,2019-11-24,Slovenia,France,21,33,587,0,1,1,1,33,38,0,51,22
2019,4,2019-11-24,Japan,Brazil,22,28,588,0,1,1,1,34,43,0,33,8
2019,4,2019-11-25,Italy,Turkey,26,28,589,0,1,2,1,17,21,0,32,57
2019,4,2019-11-25,North Macedonia,Kosovo,30,27,590,0,1,2,1,27,13,0,41,35
2019,4,2019-11-25,South Korea,Russia,22,29,591,0,1,2,2,29,42,0,52,47
2019,4,2019-11-25,Hungary,Serbia,23,25,592,0,1,2,2,26,41,0,27,49
2019,4,2019-11-26,Finland,Slovakia,25,37,593,0,1,100,100,8,43,0,21,50
2019,4,2019-11-26,Romania,Netherlands,23,32,594,0,1,100,100,44,48,0,46,40
2019,6,2019-11-30,Norway,Cuba,47,16,595,1,0,62,100,41,6,0,42,14
2019,6,2019-11-30,Sweden,D.R. Congo,26,16,596,1,0,100,64,54,8,0,54,16
2019,6,2019-11-30,France,South Korea,27,29,597,1,0,6,5,39,30,0,22,52
2019,6,2019-11-30,Hungary,Kazakhstan,39,15,598,1,0,5,64,27,11,0,27,34
