iteration,game_nr,division,date,home,away,home_goals,away_goals
3,12,1,2026-01-28,Croatia,Hungary,28.312525,29.640617
3,13,1,2026-01-28,Germany,France,27.715262,32.450586
3,14,1,2026-01-28,Denmark,Norway,31.255477,19.387522
3,15,1,2026-01-28,Sweden,Switzerland,35.811177,26.439622
4,1,1,2026-01-25,Switzerland,Croatia,23.894585,29.39405
4,2,1,2026-01-25,Sweden,Iceland,20.928358,27.766154
4,3,1,2026-01-25,Slovenia,Hungary,31.215575,29.847031
4,4,1,2026-01-26,Norway,Portugal,36.697478,36.48607
4,5,1,2026-01-26,Spain,France,27.614617,37.558501
4,6,1,2026-01-26,Denmark,Germany,42.950938,36.550132
4,7,1,2026-01-27,Switzerland,Iceland,17.728394,36.209395
4,8,1,2026-01-27,Slovenia,Croatia,30.367821,24.72102
4,9,1,2026-01-27,Sweden,Hungary,19.670938,20.91422
4,10,1,2026-01-28,Slovenia,Iceland,19.174087,27.704366
4,11,1,2026-01-28,Spain,Portugal,32.44418,37.716479
4,12,1,2026-01-28,Croatia,Hungary,30.460153,24.223492
4,13,1,2026-01-28,Germany,France,37.410669,33.17401
4,14,1,2026-01-28,Denmark,Norway,36.533949,38.031653
4,15,1,2026-01-28,Sweden,Switzerland,32.688382,26.184173
5,1,1,2026-01-25,Switzerland,Croatia,26.610958,28.385638
5,2,1,2026-01-25,Sweden,Iceland,28.791544,34.63499
5,3,1,2026-01-25,Slovenia,Hungary,28.815048,29.105641
5,4,1,2026-01-26,Norway,Portugal,32.021655,32.159587
5,5,1,2026-01-26,Spain,France,34.888628,40.798504
5,6,1,2026-01-26,Denmark,Germany,31.592456,28.091162
5,7,1,2026-01-27,Switzerland,Iceland,24.271037,28.357488
5,8,1,2026-01-27,Slovenia,Croatia,24.057661,23.318024
5,9,1,2026-01-27,Sweden,Hungary,35.299375,23.001967
5,10,1,2026-01-28,Slovenia,Iceland,30.111298,26.173493
5,11,1,2026-01-28,Spain,Portugal,41.13779,31.217169
5,12,1,2026-01-28,Croatia,Hungary,27.047506,26.689651
5,13,1,2026-01-28,Germany,France,29.92785,27.978325
5,14,1,2026-01-28,Denmark,Norway,17.775396,28.318297
5,15,1,2026-01-28,Sweden,Switzerland,32.437918,35.370696
6,1,1,2026-01-25,Switzerland,Croatia,27.931452,32.799271
6,2,1,2026-01-25,Sweden,Iceland,27.405951,32.931059
6,3,1,2026-01-25,Slovenia,Hungary,30.391168,26.907537
6,4,1,2026-01-26,Norway,Portugal,31.346204,24.994624
6,5,1,2026-01-26,Spain,France,29.76885,21.597132
6,6,1,2026-01-26,Denmark,Germany,31.449267,21.357803
6,7,1,2026-01-27,Switzerland,Iceland,23.647518,35.407245
6,8,1,2026-01-27,Slovenia,Croatia,30.15788,28.331223
6,9,1,2026-01-27,Sweden,Hungary,29.624523,22.627833
6,10,1,2026-01-28,Slovenia,Iceland,27.695554,29.692886
6,11,1,2026-01-28,Spain,Portugal,23.735594,27.01999
6,12,1,2026-01-28,Croatia,Hungary,24.30182,26.839579
6,13,1,2026-01-28,Germany,France,25.893829,27.038366
6,14,1,2026-01-28,Denmark,Norway,34.29832,26.900849
6,15,1,2026-01-28,Sweden,Switzerland,32.937734,25.745272
7,1,1,2026-01-25,Switzerland,Croatia,29.718221,39.092531
7,2,1,2026-01-25,Sweden,Iceland,35.349885,33.503038
7,3,1,2026-01-25,Slovenia,Hungary,27.912511,25.409296
7,4,1,2026-01-26,Norway,Portugal,34.719089,28.549801
7,5,1,2026-01-26,Spain,France,32.874596,32.183267
7,6,1,2026-01-26,Denmark,Germany,33.351962,32.054823
7,7,1,2026-01-27,Switzerland,Iceland,34.756706,29.898742
7,8,1,2026-01-27,Slovenia,Croatia,26.682632,36.44234
7,9,1,2026-01-27,Sweden,Hungary,29.638389,23.589125
7,10,1,2026-01-28,Slovenia,Iceland,32.597209,25.282349
7,11,1,2026-01-28,Spain,Portugal,36.429335,34.522119000000004
7,12,1,2026-01-28,Croatia,Hungary,31.129768,30.488358
7,13,1,2026-01-28,Germany,France,28.213556,34.656219
7,14,1,2026-01-28,Denmark,Norway,37.307058,27.452387
7,15,1,2026-01-28,Sweden,Switzerland,33.746721,21.111845
8,1,1,2026-01-25,Switzerland,Croatia,27.664642,35.857584
8,2,1,2026-01-25,Sweden,Iceland,31.095597,29.499454
8,3,1,2026-01-25,Slovenia,Hungary,29.102688,31.608841
8,4,1,2026-01-26,Norway,Portugal,37.569379,32.929105
8,5,1,2026-01-26,Spain,France,34.066395,34.486245
8,6,1,2026-01-26,Denmark,Germany,32.646125,32.244101
8,7,1,2026-01-27,Switzerland,Iceland,22.581003,32.200741
8,8,1,2026-01-27,Slovenia,Croatia,42.252102,31.85157
8,9,1,2026-01-27,Sweden,Hungary,34.532918,27.356476
8,10,1,2026-01-28,Slovenia,Iceland,34.44285,33.87163
8,11,1,2026-01-28,Spain,Portugal,31.428296,29.797138
8,12,1,2026-01-28,Croatia,Hungary,35.532802,29.246186
8,13,1,2026-01-28,Germany,France,35.644308,32.858489
8,14,1,2026-01-28,Denmark,Norway,24.757352,25.540619
8,15,1,2026-01-28,Sweden,Switzerland,35.934941,20.866572
9,1,1,2026-01-25,Switzerland,Croatia,33.214162,38.64786
9,2,1,2026-01-25,Sweden,Iceland,37.563459,27.373652
9,3,1,2026-01-25,Slovenia,Hungary,30.637927,29.806528
9,4,1,2026-01-26,Norway,Portugal,29.342096,32.891154
9,5,1,2026-01-26,Spain,France,25.609275,34.100317
9,6,1,2026-01-26,Denmark,Germany,42.718984,25.528275
9,7,1,2026-01-27,Switzerland,Iceland,25.369403,24.281391
9,8,1,2026-01-27,Slovenia,Croatia,27.055654,23.302505
9,9,1,2026-01-27,Sweden,Hungary,32.336432,28.638145
9,10,1,2026-01-28,Slovenia,Iceland,26.904351,28.976917
9,11,1,2026-01-28,Spain,Portugal,32.195703,28.300729
9,12,1,2026-01-28,Croatia,Hungary,28.209693,31.45414
9,13,1,2026-01-28,Germany,France,26.001919,33.845069
9,14,1,2026-01-28,Denmark,Norway,32.892671,23.514022
9,15,1,2026-01-28,Sweden,Switzerland,25.386042,29.73381
10,1,1,2026-01-25,Switzerland,Croatia,33.530888,36.511986
10,2,1,2026-01-25,Sweden,Iceland,32.488064,21.966261
10,3,1,2026-01-25,Slovenia,Hungary,33.744649,17.314018
10,4,1,2026-01-26,Norway,Portugal,38.329172,28.972
10,5,1,2026-01-26,Spain,France,32.663497,40.843584
10,6,1,2026-01-26,Denmark,Germany,44.199593,26.263177
10,7,1,2026-01-27,Switzerland,Iceland,22.580978000000002,34.006682
10,8,1,2026-01-27,Slovenia,Croatia,28.899125,26.860799
10,9,1,2026-01-27,Sweden,Hungary,31.595419,29.73046
10,10,1,2026-01-28,Slovenia,Iceland,29.964871,30.360204
10,11,1,2026-01-28,Spain,Portugal,32.285071,36.173185
10,12,1,2026-01-28,Croatia,Hungary,23.869897,26.4586
10,13,1,2026-01-28,Germany,France,27.437036,30.578319
10,14,1,2026-01-28,Denmark,Norway,34.857101,23.297974
10,15,1,2026-01-28,Sweden,Switzerland,34.01827,21.773192
11,1,1,2026-01-25,Switzerland,Croatia,24.561191,31.679042
11,2,1,2026-01-25,Sweden,Iceland,29.066733,27.947465
11,3,1,2026-01-25,Slovenia,Hungary,57.832554,33.022403
11,4,1,2026-01-26,Norway,Portugal,24.731576,27.414807
11,5,1,2026-01-26,Spain,France,28.088268,22.938142
11,6,1,2026-01-26,Denmark,Germany,36.653689,24.835912
11,7,1,2026-01-27,Switzerland,Iceland,23.283677,33.99802
11,8,1,2026-01-27,Slovenia,Croatia,34.492082,30.542381
11,9,1,2026-01-27,Sweden,Hungary,32.370228,25.709942
11,10,1,2026-01-28,Slovenia,Iceland,28.252189,33.334769
11,11,1,2026-01-28,Spain,Portugal,31.1493,31.787103
11,12,1,2026-01-28,Croatia,Hungary,34.621161,28.120058
11,13,1,2026-01-28,Germany,France,27.80858,34.235032
11,14,1,2026-01-28,Denmark,Norway,34.10269,23.567602
11,15,1,2026-01-28,Sweden,Switzerland,35.256723,24.640555
12,1,1,2026-01-25,Switzerland,Croatia,32.66817,27.394267
12,2,1,2026-01-25,Sweden,Iceland,35.90293,29.068707
12,3,1,2026-01-25,Slovenia,Hungary,20.057774,21.985944
12,4,1,2026-01-26,Norway,Portugal,27.84082,30.905257
12,5,1,2026-01-26,Spain,France,30.806596,35.137988
12,6,1,2026-01-26,Denmark,Germany,34.662539,27.079928
12,7,1,2026-01-27,Switzerland,Iceland,37.361072,40.177315
12,8,1,2026-01-27,Slovenia,Croatia,25.678345,27.428087
12,9,1,2026-01-27,Sweden,Hungary,27.271652,12.351631
12,10,1,2026-01-28,Slovenia,Iceland,28.067293,28.159296
12,11,1,2026-01-28,Spain,Portugal,30.366727,39.82813
12,12,1,2026-01-28,Croatia,Hungary,28.245856,30.837563
12,13,1,2026-01-28,Germany,France,33.244724,32.467173
12,14,1,2026-01-28,Denmark,Norway,34.800691,31.815229
12,15,1,2026-01-28,Sweden,Switzerland,36.92887,23.47445
13,1,1,2026-01-25,Switzerland,Croatia,26.681522,33.733597
13,2,1,2026-01-25,Sweden,Iceland,28.42821,26.08351
13,3,1,2026-01-25,Slovenia,Hungary,35.089836,25.281206
13,4,1,2026-01-26,Norway,Portugal,32.040783,22.123072
13,5,1,2026-01-26,Spain,France,29.463271,36.417796
13,6,1,2026-01-26,Denmark,Germany,34.712526,24.233605
13,7,1,2026-01-27,Switzerland,Iceland,20.027168,31.709553
13,8,1,2026-01-27,Slovenia,Croatia,29.590188,28.829528
13,9,1,2026-01-27,Sweden,Hungary,36.202793,31.117725
13,10,1,2026-01-28,Slovenia,Iceland,29.140426,28.999949
13,11,1,2026-01-28,Spain,Portugal,28.152566,28.634623
13,12,1,2026-01-28,Croatia,Hungary,32.833219,29.709157
13,13,1,2026-01-28,Germany,France,34.476291,30.664412
13,14,1,2026-01-28,Denmark,Norway,30.347719,24.37834
13,15,1,2026-01-28,Sweden,Switzerland,36.328144,24.700532
14,1,1,2026-01-25,Switzerland,Croatia,32.736943,33.415757
14,2,1,2026-01-25,Sweden,Iceland,32.526335,27.501282
14,3,1,2026-01-25,Slovenia,Hungary,38.12718,33.010986
14,4,1,2026-01-26,Norway,Portugal,30.97385,24.788119
14,5,1,2026-01-26,Spain,France,26.992274,31.78262
14,6,1,2026-01-26,Denmark,Germany,33.747201,27.545034
14,7,1,2026-01-27,Switzerland,Iceland,23.904897,28.947269
14,8,1,2026-01-27,Slovenia,Croatia,38.265756,33.485588
14,9,1,2026-01-27,Sweden,Hungary,35.066431,21.188149
14,10,1,2026-01-28,Slovenia,Iceland,24.713192,23.492436
14,11,1,2026-01-28,Spain,Portugal,28.699441,29.225268
14,12,1,2026-01-28,Croatia,Hungary,25.575333,19.216961
14,13,1,2026-01-28,Germany,France,31.052045,36.478773
14,14,1,2026-01-28,Denmark,Norway,37.492298,33.211233
14,15,1,2026-01-28,Sweden,Switzerland,40.622608,19.513196
15,1,1,2026-01-25,Switzerland,Croatia,26.094836,23.993583
15,2,1,2026-01-25,Sweden,Iceland,27.637426,32.342423
15,3,1,2026-01-25,Slovenia,Hungary,31.976877000000002,32.444874
15,4,1,2026-01-26,Norway,Portugal,33.868501,28.067643
15,5,1,2026-01-26,Spain,France,31.526052,37.70065
15,6,1,2026-01-26,Denmark,Germany,39.301842,26.2687
15,7,1,2026-01-27,Switzerland,Iceland,23.058886,29.446798
15,8,1,2026-01-27,Slovenia,Croatia,14.359033,32.722247
15,9,1,2026-01-27,Sweden,Hungary,35.555423,28.478438
15,10,1,2026-01-28,Slovenia,Iceland,23.8988,25.253185
15,11,1,2026-01-28,Spain,Portugal,32.971957,37.272891
15,12,1,2026-01-28,Croatia,Hungary,27.11901,24.50369
15,13,1,2026-01-28,Germany,France,32.297816,34.297604
15,14,1,2026-01-28,Denmark,Norway,31.246409,24.250453
15,15,1,2026-01-28,Sweden,Switzerland,28.039887,33.053114
16,1,1,2026-01-25,Switzerland,Croatia,27.992046,37.537561
16,2,1,2026-01-25,Sweden,Iceland,35.551319,34.433435
16,3,1,2026-01-25,Slovenia,Hungary,31.821038,29.415833
16,4,1,2026-01-26,Norway,Portugal,28.119016,20.562593
16,5,1,2026-01-26,Spain,France,34.95724,29.554963
16,6,1,2026-01-26,Denmark,Germany,33.346642,28.875597
16,7,1,2026-01-27,Switzerland,Iceland,27.146867,32.836547
16,8,1,2026-01-27,Slovenia,Croatia,28.847801,29.058568
16,9,1,2026-01-27,Sweden,Hungary,33.23412,27.653965
16,10,1,2026-01-28,Slovenia,Iceland,29.420338,32.033478
16,11,1,2026-01-28,Spain,Portugal,32.063964,28.838334
16,12,1,2026-01-28,Croatia,Hungary,31.358402,24.582578
16,13,1,2026-01-28,Germany,France,37.090908,37.836187
16,14,1,2026-01-28,Denmark,Norway,34.30987,22.373433
16,15,1,2026-01-28,Sweden,Switzerland,29.253577,32.229118
17,1,1,2026-01-25,Switzerland,Croatia,30.085511,34.777012
17,2,1,2026-01-25,Sweden,Iceland,22.450745,29.433719
17,3,1,2026-01-25,Slovenia,Hungary,18.267992,28.814714
17,4,1,2026-01-26,Norway,Portugal,34.547798,19.568041
17,5,1,2026-01-26,Spain,France,34.562594,36.068863
17,6,1,2026-01-26,Denmark,Germany,33.595617,28.576175
17,7,1,2026-01-27,Switzerland,Iceland,25.906342,29.866041
17,8,1,2026-01-27,Slovenia,Croatia,31.042581,37.681988
17,9,1,2026-01-27,Sweden,Hungary,26.858474,23.852639
17,10,1,2026-01-28,Slovenia,Iceland,20.633475,25.664018
17,11,1,2026-01-28,Spain,Portugal,34.329991,28.982619
17,12,1,2026-01-28,Croatia,Hungary,28.593735,28.345204
17,13,1,2026-01-28,Germany,France,30.255871,37.657152
17,14,1,2026-01-28,Denmark,Norway,42.665801,22.311604
17,15,1,2026-01-28,Sweden,Switzerland,28.520538,27.376421
18,1,1,2026-01-25,Switzerland,Croatia,29.915221,30.327614
18,2,1,2026-01-25,Sweden,Iceland,25.501659,26.98552
18,3,1,2026-01-25,Slovenia,Hungary,24.738947,27.466856
18,4,1,2026-01-26,Norway,Portugal,27.756538,33.697042
18,5,1,2026-01-26,Spain,France,31.616045,35.411407
18,6,1,2026-01-26,Denmark,Germany,36.780292,33.33057
18,7,1,2026-01-27,Switzerland,Iceland,28.961053,33.505005
18,8,1,2026-01-27,Slovenia,Croatia,30.012917,32.570909
18,9,1,2026-01-27,Sweden,Hungary,25.047805,29.782651
18,10,1,2026-01-28,Slovenia,Iceland,29.246395,28.79453
18,11,1,2026-01-28,Spain,Portugal,28.57572,29.192162
18,12,1,2026-01-28,Croatia,Hungary,26.758943,29.035057
18,13,1,2026-01-28,Germany,France,29.164458,37.135754
18,14,1,2026-01-28,Denmark,Norway,34.951718,28.899803
18,15,1,2026-01-28,Sweden,Switzerland,32.343223,23.425879
19,1,1,2026-01-25,Switzerland,Croatia,24.267596,32.258302
19,2,1,2026-01-25,Sweden,Iceland,32.982987,27.56725
19,3,1,2026-01-25,Slovenia,Hungary,36.983514,16.856459
19,4,1,2026-01-26,Norway,Portugal,30.662377,30.720351
19,5,1,2026-01-26,Spain,France,27.535609,30.306174
19,6,1,2026-01-26,Denmark,Germany,34.367728,29.680164
19,7,1,2026-01-27,Switzerland,Iceland,20.983813,39.351313
19,8,1,2026-01-27,Slovenia,Croatia,26.160475,32.393019
19,9,1,2026-01-27,Sweden,Hungary,37.931298,28.475405
19,10,1,2026-01-28,Slovenia,Iceland,26.735126,36.594762
19,11,1,2026-01-28,Spain,Portugal,28.437343,29.56008
19,12,1,2026-01-28,Croatia,Hungary,31.108054,30.059683
19,13,1,2026-01-28,Germany,France,28.343998,35.469562
19,14,1,2026-01-28,Denmark,Norway,31.177506,23.112844
19,15,1,2026-01-28,Sweden,Switzerland,23.090736,22.091384
20,1,1,2026-01-25,Switzerland,Croatia,27.14556,30.903152
20,2,1,2026-01-25,Sweden,Iceland,32.627758,34.710964
20,3,1,2026-01-25,Slovenia,Hungary,31.068001,32.082675
20,4,1,2026-01-26,Norway,Portugal,31.800363,25.989118
20,5,1,2026-01-26,Spain,France,28.859483,34.715052
20,6,1,2026-01-26,Denmark,Germany,35.285594,29.281441
20,7,1,2026-01-27,Switzerland,Iceland,29.495256,27.828016
20,8,1,2026-01-27,Slovenia,Croatia,29.544467,37.596734
20,9,1,2026-01-27,Sweden,Hungary,32.035197,28.857362
20,10,1,2026-01-28,Slovenia,Iceland,28.096481,31.25324
20,11,1,2026-01-28,Spain,Portugal,30.352831,31.260548
20,12,1,2026-01-28,Croatia,Hungary,39.316645,29.240331
20,13,1,2026-01-28,Germany,France,33.360649,38.385473
20,14,1,2026-01-28,Denmark,Norway,32.94951,27.313673
20,15,1,2026-01-28,Sweden,Switzerland,40.167527,25.930103
21,1,1,2026-01-25,Switzerland,Croatia,27.45233,31.014872
21,2,1,2026-01-25,Sweden,Iceland,36.591443,29.783131
21,3,1,2026-01-25,Slovenia,Hungary,35.341556,40.113785
21,4,1,2026-01-26,Norway,Portugal,34.300424,34.61001
21,5,1,2026-01-26,Spain,France,34.923178,32.653233
21,6,1,2026-01-26,Denmark,Germany,26.441781,24.797048
21,7,1,2026-01-27,Switzerland,Iceland,28.636676,31.825136
21,8,1,2026-01-27,Slovenia,Croatia,30.108257,37.031254
21,9,1,2026-01-27,Sweden,Hungary,27.833736,37.152588
21,10,1,2026-01-28,Slovenia,Iceland,25.580722,24.518769
21,11,1,2026-01-28,Spain,Portugal,27.891214,28.380435
21,12,1,2026-01-28,Croatia,Hungary,34.122267,28.041077
21,13,1,2026-01-28,Germany,France,30.070959,28.252614
21,14,1,2026-01-28,Denmark,Norway,39.871869,29.616609
21,15,1,2026-01-28,Sweden,Switzerland,32.067434,26.375245
22,1,1,2026-01-25,Switzerland,Croatia,26.368927,30.09457
22,2,1,2026-01-25,Sweden,Iceland,39.130022,31.522557
22,3,1,2026-01-25,Slovenia,Hungary,28.748703,27.390165
22,4,1,2026-01-26,Norway,Portugal,36.706803,26.220805
22,5,1,2026-01-26,Spain,France,33.127135,40.115358
22,6,1,2026-01-26,Denmark,Germany,35.490579,31.625852
22,7,1,2026-01-27,Switzerland,Iceland,20.682961,22.017721
22,8,1,2026-01-27,Slovenia,Croatia,25.470297,34.742562
22,9,1,2026-01-27,Sweden,Hungary,39.625061,29.658146
22,10,1,2026-01-28,Slovenia,Iceland,25.522927,29.760604
22,11,1,2026-01-28,Spain,Portugal,30.774139,25.459014
22,12,1,2026-01-28,Croatia,Hungary,30.834083,31.168538
22,13,1,2026-01-28,Germany,France,41.116997,39.236105
22,14,1,2026-01-28,Denmark,Norway,36.832294,31.802453
22,15,1,2026-01-28,Sweden,Switzerland,31.826654,26.648035
23,1,1,2026-01-25,Switzerland,Croatia,30.623608,35.421971
23,2,1,2026-01-25,Sweden,Iceland,28.114748,21.527716
23,3,1,2026-01-25,Slovenia,Hungary,23.903821,27.601538
23,4,1,2026-01-26,Norway,Portugal,29.335705,32.898135
23,5,1,2026-01-26,Spain,France,35.400091,37.834677
23,6,1,2026-01-26,Denmark,Germany,30.444249,26.649514
23,7,1,2026-01-27,Switzerland,Iceland,27.445432,27.767623
23,8,1,2026-01-27,Slovenia,Croatia,37.890122,36.441183
23,9,1,2026-01-27,Sweden,Hungary,39.0203,32.919748
23,10,1,2026-01-28,Slovenia,Iceland,21.947918,22.862551
23,11,1,2026-01-28,Spain,Portugal,31.916062,28.301294
23,12,1,2026-01-28,Croatia,Hungary,22.402523,22.007491
23,13,1,2026-01-28,Germany,France,25.02852,42.770146
23,14,1,2026-01-28,Denmark,Norway,34.441296,24.99699
23,15,1,2026-01-28,Sweden,Switzerland,34.03133,20.177721
24,1,1,2026-01-25,Switzerland,Croatia,21.942588,31.905638
24,2,1,2026-01-25,Sweden,Iceland,39.204536,33.459804
24,3,1,2026-01-25,Slovenia,Hungary,26.949879,32.443119
24,4,1,2026-01-26,Norway,Portugal,33.680778,30.074372
24,5,1,2026-01-26,Spain,France,30.855992,33.689618
24,6,1,2026-01-26,Denmark,Germany,28.723543,27.765453
24,7,1,2026-01-27,Switzerland,Iceland,21.523594,25.313727
24,8,1,2026-01-27,Slovenia,Croatia,30.657295,30.862989
24,9,1,2026-01-27,Sweden,Hungary,32.176245,32.868527
24,10,1,2026-01-28,Slovenia,Iceland,28.592774,37.446753
24,11,1,2026-01-28,Spain,Portugal,33.278116,30.449995
24,12,1,2026-01-28,Croatia,Hungary,31.70645,31.091455
24,13,1,2026-01-28,Germany,France,30.744306,36.613079
24,14,1,2026-01-28,Denmark,Norway,39.237461,29.783719
24,15,1,2026-01-28,Sweden,Switzerland,38.055129,29.83585
25,1,1,2026-01-25,Switzerland,Croatia,23.879029,31.213723
25,2,1,2026-01-25,Sweden,Iceland,38.821439,22.060127
25,3,1,2026-01-25,Slovenia,Hungary,25.427455,25.245215
25,4,1,2026-01-26,Norway,Portugal,30.164747,28.103353
25,5,1,2026-01-26,Spain,France,26.20758,31.738141
25,6,1,2026-01-26,Denmark,Germany,42.833549,33.550557
25,7,1,2026-01-27,Switzerland,Iceland,28.737778,37.516197
25,8,1,2026-01-27,Slovenia,Croatia,37.847816,28.555052
25,9,1,2026-01-27,Sweden,Hungary,41.797227,30.426552
25,10,1,2026-01-28,Slovenia,Iceland,26.565612,35.241672
25,11,1,2026-01-28,Spain,Portugal,42.588106,33.401654
25,12,1,2026-01-28,Croatia,Hungary,27.209791,26.798517
25,13,1,2026-01-28,Germany,France,32.35383,30.771528
25,14,1,2026-01-28,Denmark,Norway,39.05111,29.890118
25,15,1,2026-01-28,Sweden,Switzerland,38.00721,24.883058
26,1,1,2026-01-25,Switzerland,Croatia,26.380808,33.817499
26,2,1,2026-01-25,Sweden,Iceland,33.575352,35.235135
26,3,1,2026-01-25,Slovenia,Hungary,24.538122,32.591991
26,4,1,2026-01-26,Norway,Portugal,39.091597,32.070765
26,5,1,2026-01-26,Spain,France,28.399346,35.022554
26,6,1,2026-01-26,Denmark,Germany,31.902254,28.537604
26,7,1,2026-01-27,Switzerland,Iceland,22.790845,34.822992
26,8,1,2026-01-27,Slovenia,Croatia,33.815502,34.095386
26,9,1,2026-01-27,Sweden,Hungary,32.399749,26.565875
26,10,1,2026-01-28,Slovenia,Iceland,36.109673,25.495561
26,11,1,2026-01-28,Spain,Portugal,30.87966,33.063359
26,12,1,2026-01-28,Croatia,Hungary,34.785545,27.158788
26,13,1,2026-01-28,Germany,France,33.557012,34.136562
26,14,1,2026-01-28,Denmark,Norway,38.035214,30.892869
26,15,1,2026-01-28,Sweden,Switzerland,28.004645,17.671096
27,1,1,2026-01-25,Switzerland,Croatia,21.83689,27.66769
27,2,1,2026-01-25,Sweden,Iceland,29.569188,19.843522
27,3,1,2026-01-25,Slovenia,Hungary,33.046942,35.324429
27,4,1,2026-01-26,Norway,Portugal,36.69012,35.37503
27,5,1,2026-01-26,Spain,France,30.736642,30.171773
27,6,1,2026-01-26,Denmark,Germany,35.432367,31.650087
27,7,1,2026-01-27,Switzerland,Iceland,23.385447,33.022839
27,8,1,2026-01-27,Slovenia,Croatia,27.106867,29.102343
27,9,1,2026-01-27,Sweden,Hungary,31.220991,29.317016
27,10,1,2026-01-28,Slovenia,Iceland,30.554099,34.242713
27,11,1,2026-01-28,Spain,Portugal,34.311331,30.952126
27,12,1,2026-01-28,Croatia,Hungary,28.975004,27.698207
27,13,1,2026-01-28,Germany,France,31.048837,33.013853
27,14,1,2026-01-28,Denmark,Norway,32.785541,29.644767
27,15,1,2026-01-28,Sweden,Switzerland,40.983601,33.492102
28,1,1,2026-01-25,Switzerland,Croatia,32.303597,30.453401
28,2,1,2026-01-25,Sweden,Iceland,26.805008,27.226456
28,3,1,2026-01-25,Slovenia,Hungary,30.226143,35.185149
28,4,1,2026-01-26,Norway,Portugal,40.688013,31.704767
28,5,1,2026-01-26,Spain,France,28.786413,35.649285
28,6,1,2026-01-26,Denmark,Germany,36.8991,27.39036
28,7,1,2026-01-27,Switzerland,Iceland,31.163839,32.110118
28,8,1,2026-01-27,Slovenia,Croatia,30.410757,34.103275
28,9,1,2026-01-27,Sweden,Hungary,35.538741,32.54982
28,10,1,2026-01-28,Slovenia,Iceland,36.047236,48.847495
28,11,1,2026-01-28,Spain,Portugal,32.990844,34.499327
28,12,1,2026-01-28,Croatia,Hungary,27.538225,25.209619
28,13,1,2026-01-28,Germany,France,34.43306,39.374486
28,14,1,2026-01-28,Denmark,Norway,29.827896,26.366305
28,15,1,2026-01-28,Sweden,Switzerland,33.227905,23.591722
29,1,1,2026-01-25,Switzerland,Croatia,31.453867,30.543105
29,2,1,2026-01-25,Sweden,Iceland,24.795171,22.207636
29,3,1,2026-01-25,Slovenia,Hungary,30.224734,26.42129
29,4,1,2026-01-26,Norway,Portugal,30.003284,30.639102
29,5,1,2026-01-26,Spain,France,31.484742,39.34608
29,6,1,2026-01-26,Denmark,Germany,36.975311,33.878807
29,7,1,2026-01-27,Switzerland,Iceland,28.42417,35.072927
