iteration,game_nr,division,date,home,away,home_goals,away_goals
6,13,1,2026-01-21,Netherlands,Georgia,31.040989,23.097933
6,14,1,2026-01-21,Sweden,Croatia,33.320255,24.133725
7,1,1,2026-01-19,Austria,Serbia,21.282771,27.052785
7,2,1,2026-01-19,Czech Republic,Ukraine,24.782085,19.410908
7,3,1,2026-01-19,Netherlands,Croatia,32.784842,32.79385
7,4,1,2026-01-19,Norway,France,32.309643,36.062824
7,5,1,2026-01-19,Sweden,Georgia,39.26107,23.878525
7,6,1,2026-01-19,Germany,Spain,30.924265,27.250088
7,7,1,2026-01-20,Montenegro,Switzerland,27.239591,32.803824
7,8,1,2026-01-20,North Macedonia,Romania,24.29217,32.577359
7,9,1,2026-01-20,Poland,Italy,20.098623,24.000898
7,10,1,2026-01-20,Denmark,Portugal,33.442933,23.116972
7,11,1,2026-01-20,Hungary,Iceland,30.837374,34.961235
7,12,1,2026-01-20,Slovenia,Faroe Islands,32.462581,27.210994
7,13,1,2026-01-21,Netherlands,Georgia,39.610208,27.388776
7,14,1,2026-01-21,Sweden,Croatia,30.750047,25.769156
8,1,1,2026-01-19,Austria,Serbia,29.945619,24.655955
8,2,1,2026-01-19,Czech Republic,Ukraine,32.083462,25.465183
8,3,1,2026-01-19,Netherlands,Croatia,27.848816,38.114649
8,4,1,2026-01-19,Norway,France,29.976663,32.922269
8,5,1,2026-01-19,Sweden,Georgia,44.04322,28.587031
8,6,1,2026-01-19,Germany,Spain,34.782044,32.488625999999996
8,7,1,2026-01-20,Montenegro,Switzerland,31.418309,38.394281
8,8,1,2026-01-20,North Macedonia,Romania,36.910752,38.499745
8,9,1,2026-01-20,Poland,Italy,31.064585,29.857566
8,10,1,2026-01-20,Denmark,Portugal,36.153003,27.041876
8,11,1,2026-01-20,Hungary,Iceland,24.177352,29.829663
8,12,1,2026-01-20,Slovenia,Faroe Islands,41.151162,41.017377
8,13,1,2026-01-21,Netherlands,Georgia,26.516023,32.787732
8,14,1,2026-01-21,Sweden,Croatia,28.251917,26.927538
9,1,1,2026-01-19,Austria,Serbia,24.73121,19.70564
9,2,1,2026-01-19,Czech Republic,Ukraine,28.945658,18.592836
9,3,1,2026-01-19,Netherlands,Croatia,30.944334,33.450727
9,4,1,2026-01-19,Norway,France,33.426703,30.089481
9,5,1,2026-01-19,Sweden,Georgia,32.233984,18.948641
9,6,1,2026-01-19,Germany,Spain,27.679533,28.455721
9,7,1,2026-01-20,Montenegro,Switzerland,28.104501,33.877264
9,8,1,2026-01-20,North Macedonia,Romania,34.974775,32.144151
9,9,1,2026-01-20,Poland,Italy,29.268708,38.453094
9,10,1,2026-01-20,Denmark,Portugal,36.245199,26.3267
9,11,1,2026-01-20,Hungary,Iceland,31.140781,27.567763
9,12,1,2026-01-20,Slovenia,Faroe Islands,27.095913,10.346512
9,13,1,2026-01-21,Netherlands,Georgia,31.971288,24.864462
9,14,1,2026-01-21,Sweden,Croatia,28.661471,27.602389
10,1,1,2026-01-19,Austria,Serbia,29.094371,32.332169
10,2,1,2026-01-19,Czech Republic,Ukraine,37.165176,25.370657
10,3,1,2026-01-19,Netherlands,Croatia,33.759502,26.059145
10,4,1,2026-01-19,Norway,France,36.492031,29.536582
10,5,1,2026-01-19,Sweden,Georgia,36.523021,31.607547
10,6,1,2026-01-19,Germany,Spain,32.936362,25.428866
10,7,1,2026-01-20,Montenegro,Switzerland,34.250341,35.726205
10,8,1,2026-01-20,North Macedonia,Romania,35.136372,30.88512
10,9,1,2026-01-20,Poland,Italy,33.357934,30.99729
10,10,1,2026-01-20,Denmark,Portugal,36.249488,27.845888
10,11,1,2026-01-20,Hungary,Iceland,30.914402,31.127845
10,12,1,2026-01-20,Slovenia,Faroe Islands,30.271899,29.946357
10,13,1,2026-01-21,Netherlands,Georgia,30.812275,23.322159
10,14,1,2026-01-21,Sweden,Croatia,31.644394,21.996401
11,1,1,2026-01-19,Austria,Serbia,27.385758,30.533933
11,2,1,2026-01-19,Czech Republic,Ukraine,34.563338,22.798515
11,3,1,2026-01-19,Netherlands,Croatia,24.098492,30.515381
11,4,1,2026-01-19,Norway,France,36.684598,26.362642
11,5,1,2026-01-19,Sweden,Georgia,35.526022,19.463422
11,6,1,2026-01-19,Germany,Spain,31.666811,21.238241
11,7,1,2026-01-20,Montenegro,Switzerland,28.920392,33.584289
11,8,1,2026-01-20,North Macedonia,Romania,31.754055,29.985139
11,9,1,2026-01-20,Poland,Italy,22.987792,24.418829
11,10,1,2026-01-20,Denmark,Portugal,50.022014,35.070939
11,11,1,2026-01-20,Hungary,Iceland,33.632105,28.749907
11,12,1,2026-01-20,Slovenia,Faroe Islands,32.229319,29.475981
11,13,1,2026-01-21,Netherlands,Georgia,26.441979,23.207438
11,14,1,2026-01-21,Sweden,Croatia,35.307025,22.485716
12,1,1,2026-01-19,Austria,Serbia,32.471841,32.499778
12,2,1,2026-01-19,Czech Republic,Ukraine,38.913078,31.408997
12,3,1,2026-01-19,Netherlands,Croatia,28.899506,30.029987
12,4,1,2026-01-19,Norway,France,32.796521,32.963358
12,5,1,2026-01-19,Sweden,Georgia,39.751598,29.459969
12,6,1,2026-01-19,Germany,Spain,30.643934,27.792247
12,7,1,2026-01-20,Montenegro,Switzerland,35.198319,36.392616
12,8,1,2026-01-20,North Macedonia,Romania,27.781431,29.119555
12,9,1,2026-01-20,Poland,Italy,28.343287,25.065153
12,10,1,2026-01-20,Denmark,Portugal,36.855996,30.080195
12,11,1,2026-01-20,Hungary,Iceland,31.738413,29.912272
12,12,1,2026-01-20,Slovenia,Faroe Islands,32.446451,23.76053
12,13,1,2026-01-21,Netherlands,Georgia,35.128218,28.153286
12,14,1,2026-01-21,Sweden,Croatia,30.052381,29.947148
13,1,1,2026-01-19,Austria,Serbia,32.85296,25.999458
13,2,1,2026-01-19,Czech Republic,Ukraine,27.104503,24.454902
13,3,1,2026-01-19,Netherlands,Croatia,18.188863,24.450482
13,4,1,2026-01-19,Norway,France,31.404728,30.61641
13,5,1,2026-01-19,Sweden,Georgia,36.207958,30.512074
13,6,1,2026-01-19,Germany,Spain,36.766954,32.630166
13,7,1,2026-01-20,Montenegro,Switzerland,26.467314,24.547733
13,8,1,2026-01-20,North Macedonia,Romania,26.09907,25.764676
13,9,1,2026-01-20,Poland,Italy,32.644393,24.558452
13,10,1,2026-01-20,Denmark,Portugal,36.755013,29.154214
13,11,1,2026-01-20,Hungary,Iceland,23.683137,37.850106
13,12,1,2026-01-20,Slovenia,Faroe Islands,27.277138,22.357494
13,13,1,2026-01-21,Netherlands,Georgia,42.045985,32.120784
13,14,1,2026-01-21,Sweden,Croatia,27.445249,34.218389
14,1,1,2026-01-19,Austria,Serbia,21.856534,28.015577
14,2,1,2026-01-19,Czech Republic,Ukraine,30.328713,26.870512
14,3,1,2026-01-19,Netherlands,Croatia,38.351032,29.618109
14,4,1,2026-01-19,Norway,France,32.511186,37.795398
14,5,1,2026-01-19,Sweden,Georgia,33.049036,22.787137
14,6,1,2026-01-19,Germany,Spain,33.482433,25.829874
14,7,1,2026-01-20,Montenegro,Switzerland,31.923092,37.456758
14,8,1,2026-01-20,North Macedonia,Romania,33.60138,29.062941
14,9,1,2026-01-20,Poland,Italy,30.30734,31.287259
14,10,1,2026-01-20,Denmark,Portugal,38.765273,29.970296
14,11,1,2026-01-20,Hungary,Iceland,32.916096,32.792258
14,12,1,2026-01-20,Slovenia,Faroe Islands,28.032969,23.334855
14,13,1,2026-01-21,Netherlands,Georgia,27.527581,28.073385
14,14,1,2026-01-21,Sweden,Croatia,28.404919,24.461237
15,1,1,2026-01-19,Austria,Serbia,29.816109,36.363212
15,2,1,2026-01-19,Czech Republic,Ukraine,34.97413,29.9533
15,3,1,2026-01-19,Netherlands,Croatia,29.911003,41.920109
15,4,1,2026-01-19,Norway,France,34.026301,27.979103
15,5,1,2026-01-19,Sweden,Georgia,32.932941,21.404928
15,6,1,2026-01-19,Germany,Spain,32.613901,28.458447
15,7,1,2026-01-20,Montenegro,Switzerland,34.237894,26.516441
15,8,1,2026-01-20,North Macedonia,Romania,42.031222,38.334514
15,9,1,2026-01-20,Poland,Italy,25.987127,28.934102
15,10,1,2026-01-20,Denmark,Portugal,34.674386,32.7085
15,11,1,2026-01-20,Hungary,Iceland,24.903939,32.174909
15,12,1,2026-01-20,Slovenia,Faroe Islands,29.071087,27.618871
15,13,1,2026-01-21,Netherlands,Georgia,27.922412,31.124736
15,14,1,2026-01-21,Sweden,Croatia,40.452927,30.89849
16,1,1,2026-01-19,Austria,Serbia,23.912631,26.310578
16,2,1,2026-01-19,Czech Republic,Ukraine,31.485762,26.934909
16,3,1,2026-01-19,Netherlands,Croatia,21.530597,33.228737
16,4,1,2026-01-19,Norway,France,30.557813,32.366827
16,5,1,2026-01-19,Sweden,Georgia,26.29154,19.91913
16,6,1,2026-01-19,Germany,Spain,25.876236,32.467427
16,7,1,2026-01-20,Montenegro,Switzerland,19.490474,31.318706
16,8,1,2026-01-20,North Macedonia,Romania,32.877499,29.932579
16,9,1,2026-01-20,Poland,Italy,28.105157,25.742039
16,10,1,2026-01-20,Denmark,Portugal,32.719975,31.575882
16,11,1,2026-01-20,Hungary,Iceland,27.364197,23.38861
16,12,1,2026-01-20,Slovenia,Faroe Islands,36.861116,29.892283
16,13,1,2026-01-21,Netherlands,Georgia,37.407587,29.16058
16,14,1,2026-01-21,Sweden,Croatia,34.097784,27.133492
17,1,1,2026-01-19,Austria,Serbia,28.497491,26.36444
17,2,1,2026-01-19,Czech Republic,Ukraine,32.998531,32.433629
17,3,1,2026-01-19,Netherlands,Croatia,27.550379,31.99935
17,4,1,2026-01-19,Norway,France,30.241594,31.879537
17,5,1,2026-01-19,Sweden,Georgia,30.513885,17.037977
17,6,1,2026-01-19,Germany,Spain,29.13448,29.435034
17,7,1,2026-01-20,Montenegro,Switzerland,24.704794,26.876643
17,8,1,2026-01-20,North Macedonia,Romania,33.064942,27.15713
17,9,1,2026-01-20,Poland,Italy,32.987285,26.655624
17,10,1,2026-01-20,Denmark,Portugal,37.515466,36.730572
17,11,1,2026-01-20,Hungary,Iceland,27.421148,31.535061
17,12,1,2026-01-20,Slovenia,Faroe Islands,32.492971,27.129219
17,13,1,2026-01-21,Netherlands,Georgia,32.720542,30.882195
17,14,1,2026-01-21,Sweden,Croatia,31.587861,28.848746
18,1,1,2026-01-19,Austria,Serbia,31.775885,35.688293
18,2,1,2026-01-19,Czech Republic,Ukraine,31.621119,21.256879
18,3,1,2026-01-19,Netherlands,Croatia,19.96458,31.207497
18,4,1,2026-01-19,Norway,France,23.149838,32.024218
18,5,1,2026-01-19,Sweden,Georgia,34.802084,22.158046
18,6,1,2026-01-19,Germany,Spain,31.109764,30.425658
18,7,1,2026-01-20,Montenegro,Switzerland,24.020408,22.913874
18,8,1,2026-01-20,North Macedonia,Romania,32.551259,31.895817
18,9,1,2026-01-20,Poland,Italy,25.789133,29.841909
18,10,1,2026-01-20,Denmark,Portugal,33.915719,30.049263
18,11,1,2026-01-20,Hungary,Iceland,28.026699,31.981654
18,12,1,2026-01-20,Slovenia,Faroe Islands,32.070797,21.252005
18,13,1,2026-01-21,Netherlands,Georgia,35.088972,33.33651
18,14,1,2026-01-21,Sweden,Croatia,34.358455,27.810123
19,1,1,2026-01-19,Austria,Serbia,34.115238,30.163705
19,2,1,2026-01-19,Czech Republic,Ukraine,36.857247,28.441535
19,3,1,2026-01-19,Netherlands,Croatia,22.242007,36.96135
19,4,1,2026-01-19,Norway,France,26.970928,32.124135
19,5,1,2026-01-19,Sweden,Georgia,35.125661,19.221888
19,6,1,2026-01-19,Germany,Spain,34.637678,30.147556
19,7,1,2026-01-20,Montenegro,Switzerland,29.514956,32.910383
19,8,1,2026-01-20,North Macedonia,Romania,33.844465,36.947199
19,9,1,2026-01-20,Poland,Italy,20.742869,38.119555
19,10,1,2026-01-20,Denmark,Portugal,36.27813,24.434978
19,11,1,2026-01-20,Hungary,Iceland,21.46557,30.863364
19,12,1,2026-01-20,Slovenia,Faroe Islands,37.010606,33.189252
19,13,1,2026-01-21,Netherlands,Georgia,34.07764,25.187658
19,14,1,2026-01-21,Sweden,Croatia,20.442294,19.122361
20,1,1,2026-01-19,Austria,Serbia,27.398484,28.890239
20,2,1,2026-01-19,Czech Republic,Ukraine,33.087872,27.14694
20,3,1,2026-01-19,Netherlands,Croatia,31.648925,40.558025
20,4,1,2026-01-19,Norway,France,35.281225,36.608083
20,5,1,2026-01-19,Sweden,Georgia,37.914594,30.394271
20,6,1,2026-01-19,Germany,Spain,33.95765,30.671282
20,7,1,2026-01-20,Montenegro,Switzerland,29.891433,31.055227
20,8,1,2026-01-20,North Macedonia,Romania,27.378004,31.699523
20,9,1,2026-01-20,Poland,Italy,20.022226,19.465703
20,10,1,2026-01-20,Denmark,Portugal,37.030101,26.757987
20,11,1,2026-01-20,Hungary,Iceland,25.463506,26.452838
20,12,1,2026-01-20,Slovenia,Faroe Islands,28.217213,23.961839
20,13,1,2026-01-21,Netherlands,Georgia,33.573855,34.331256
20,14,1,2026-01-21,Sweden,Croatia,31.113895,34.767339
21,1,1,2026-01-19,Austria,Serbia,23.681255,14.797946
21,2,1,2026-01-19,Czech Republic,Ukraine,32.423709,28.023416
21,3,1,2026-01-19,Netherlands,Croatia,34.682335,31.277232
21,4,1,2026-01-19,Norway,France,36.103785,34.970742
21,5,1,2026-01-19,Sweden,Georgia,32.801224,23.833065
21,6,1,2026-01-19,Germany,Spain,30.081523,25.435881
21,7,1,2026-01-20,Montenegro,Switzerland,30.722891,31.314345
21,8,1,2026-01-20,North Macedonia,Romania,34.038107,28.895356
21,9,1,2026-01-20,Poland,Italy,28.247236,31.623936
21,10,1,2026-01-20,Denmark,Portugal,36.34368,30.997425
21,11,1,2026-01-20,Hungary,Iceland,27.783201,30.434716
21,12,1,2026-01-20,Slovenia,Faroe Islands,33.269326,26.313056
21,13,1,2026-01-21,Netherlands,Georgia,34.826138,32.538289
21,14,1,2026-01-21,Sweden,Croatia,37.158668,32.602188
22,1,1,2026-01-19,Austria,Serbia,41.917237,28.448068
22,2,1,2026-01-19,Czech Republic,Ukraine,36.105139,23.346377
22,3,1,2026-01-19,Netherlands,Croatia,40.25862,45.889367
22,4,1,2026-01-19,Norway,France,36.790752,35.612361
22,5,1,2026-01-19,Sweden,Georgia,31.900929,22.406584
22,6,1,2026-01-19,Germany,Spain,35.004258,33.165885
22,7,1,2026-01-20,Montenegro,Switzerland,25.983244,37.358064
22,8,1,2026-01-20,North Macedonia,Romania,27.616725,24.052428
22,9,1,2026-01-20,Poland,Italy,30.134242,25.440517
22,10,1,2026-01-20,Denmark,Portugal,40.29883,24.917903
22,11,1,2026-01-20,Hungary,Iceland,23.548638,26.407936
22,12,1,2026-01-20,Slovenia,Faroe Islands,31.320631,27.513804
22,13,1,2026-01-21,Netherlands,Georgia,34.483326,27.463188
22,14,1,2026-01-21,Sweden,Croatia,34.587724,38.242107
23,1,1,2026-01-19,Austria,Serbia,38.212113,32.716459
23,2,1,2026-01-19,Czech Republic,Ukraine,34.702134,30.505844
23,3,1,2026-01-19,Netherlands,Croatia,35.663186,34.332095
23,4,1,2026-01-19,Norway,France,31.993403,21.819852
23,5,1,2026-01-19,Sweden,Georgia,27.811258,16.109244
23,6,1,2026-01-19,Germany,Spain,24.563626,28.61492
23,7,1,2026-01-20,Montenegro,Switzerland,27.655826,34.575883
23,8,1,2026-01-20,North Macedonia,Romania,29.440286,29.524249
23,9,1,2026-01-20,Poland,Italy,27.79594,24.266643
23,10,1,2026-01-20,Denmark,Portugal,29.902485,17.766734
23,11,1,2026-01-20,Hungary,Iceland,32.340401,33.349683
23,12,1,2026-01-20,Slovenia,Faroe Islands,36.648523,24.80832
23,13,1,2026-01-21,Netherlands,Georgia,33.665644,31.017838
23,14,1,2026-01-21,Sweden,Croatia,29.728499,26.168559
24,1,1,2026-01-19,Austria,Serbia,26.352203,25.01505
24,2,1,2026-01-19,Czech Republic,Ukraine,33.487199,31.660225
24,3,1,2026-01-19,Netherlands,Croatia,26.890076,31.94508
24,4,1,2026-01-19,Norway,France,33.512966,29.349729
24,5,1,2026-01-19,Sweden,Georgia,25.695183,21.940436
24,6,1,2026-01-19,Germany,Spain,24.63659,31.975573
24,7,1,2026-01-20,Montenegro,Switzerland,30.41167,30.442857
24,8,1,2026-01-20,North Macedonia,Romania,32.711569,28.119843
24,9,1,2026-01-20,Poland,Italy,32.942887,33.864225
24,10,1,2026-01-20,Denmark,Portugal,41.198222,32.26514
24,11,1,2026-01-20,Hungary,Iceland,21.153366,31.37687
24,12,1,2026-01-20,Slovenia,Faroe Islands,35.633087,24.53423
24,13,1,2026-01-21,Netherlands,Georgia,36.881981,35.54311
24,14,1,2026-01-21,Sweden,Croatia,26.624498,25.869426
25,1,1,2026-01-19,Austria,Serbia,23.500389,22.987093
25,2,1,2026-01-19,Czech Republic,Ukraine,30.875644,23.412608
25,3,1,2026-01-19,Netherlands,Croatia,30.735135,42.784519
25,4,1,2026-01-19,Norway,France,36.120792,31.620183
25,5,1,2026-01-19,Sweden,Georgia,27.880037,29.114777
25,6,1,2026-01-19,Germany,Spain,25.075375,31.752264
25,7,1,2026-01-20,Montenegro,Switzerland,29.96554,30.900326
25,8,1,2026-01-20,North Macedonia,Romania,29.138365,33.220594
25,9,1,2026-01-20,Poland,Italy,37.113818,27.777127
25,10,1,2026-01-20,Denmark,Portugal,38.900651,24.329316
25,11,1,2026-01-20,Hungary,Iceland,27.631196,22.417089
25,12,1,2026-01-20,Slovenia,Faroe Islands,33.737295,33.167449
25,13,1,2026-01-21,Netherlands,Georgia,44.333866,27.057103
25,14,1,2026-01-21,Sweden,Croatia,34.466159,31.121515
26,1,1,2026-01-19,Austria,Serbia,28.427006,31.454003
26,2,1,2026-01-19,Czech Republic,Ukraine,29.482235,29.25171
26,3,1,2026-01-19,Netherlands,Croatia,24.51439,33.229041
26,4,1,2026-01-19,Norway,France,31.804336,31.766275
26,5,1,2026-01-19,Sweden,Georgia,31.650404,19.034872
26,6,1,2026-01-19,Germany,Spain,32.312027,32.492383
26,7,1,2026-01-20,Montenegro,Switzerland,23.621887,27.585797
26,8,1,2026-01-20,North Macedonia,Romania,23.048317,25.257276
26,9,1,2026-01-20,Poland,Italy,26.601667,31.646829
26,10,1,2026-01-20,Denmark,Portugal,42.183617,34.741248
26,11,1,2026-01-20,Hungary,Iceland,26.480142,32.887091
26,12,1,2026-01-20,Slovenia,Faroe Islands,34.469416,21.016075
26,13,1,2026-01-21,Netherlands,Georgia,31.273455,28.516608
26,14,1,2026-01-21,Sweden,Croatia,31.423263,32.597332
27,1,1,2026-01-19,Austria,Serbia,36.057441,33.869777
27,2,1,2026-01-19,Czech Republic,Ukraine,32.431213,27.971388
27,3,1,2026-01-19,Netherlands,Croatia,36.642834,38.514419
27,4,1,2026-01-19,Norway,France,33.910427,34.064705
27,5,1,2026-01-19,Sweden,Georgia,38.448178,17.166054
27,6,1,2026-01-19,Germany,Spain,29.3387,38.697487
27,7,1,2026-01-20,Montenegro,Switzerland,31.152967,36.000962
27,8,1,2026-01-20,North Macedonia,Romania,32.586746,33.928284
27,9,1,2026-01-20,Poland,Italy,26.707838,25.094594
27,10,1,2026-01-20,Denmark,Portugal,47.217995,31.189566
27,11,1,2026-01-20,Hungary,Iceland,27.472543,22.187391
27,12,1,2026-01-20,Slovenia,Faroe Islands,40.517966,24.902927
27,13,1,2026-01-21,Netherlands,Georgia,36.555292,26.797991
27,14,1,2026-01-21,Sweden,Croatia,24.87514,27.051962
28,1,1,2026-01-19,Austria,Serbia,25.290447,25.536419
28,2,1,2026-01-19,Czech Republic,Ukraine,32.522422,33.324861
28,3,1,2026-01-19,Netherlands,Croatia,30.219078,27.802903
28,4,1,2026-01-19,Norway,France,29.867032,24.516839
28,5,1,2026-01-19,Sweden,Georgia,32.402277,27.654587
28,6,1,2026-01-19,Germany,Spain,28.695142,23.722055
28,7,1,2026-01-20,Montenegro,Switzerland,36.047055,39.857398
28,8,1,2026-01-20,North Macedonia,Romania,25.837564,30.268608
28,9,1,2026-01-20,Poland,Italy,29.711585,31.397996
28,10,1,2026-01-20,Denmark,Portugal,33.317613,36.041483
28,11,1,2026-01-20,Hungary,Iceland,29.299627,31.097863
28,12,1,2026-01-20,Slovenia,Faroe Islands,28.775366000000002,28.644839
28,13,1,2026-01-21,Netherlands,Georgia,25.921789,25.810382
28,14,1,2026-01-21,Sweden,Croatia,28.768258,25.829827
29,1,1,2026-01-19,Austria,Serbia,29.532702,34.874052
29,2,1,2026-01-19,Czech Republic,Ukraine,30.533566,25.922087
29,3,1,2026-01-19,Netherlands,Croatia,27.696545,36.117493
29,4,1,2026-01-19,Norway,France,28.35036,23.034234
29,5,1,2026-01-19,Sweden,Georgia,39.184278,27.317445
29,6,1,2026-01-19,Germany,Spain,25.913137,23.908918
29,7,1,2026-01-20,Montenegro,Switzerland,32.235611,31.170529
29,8,1,2026-01-20,North Macedonia,Romania,34.284703,41.228478
29,9,1,2026-01-20,Poland,Italy,27.999798,30.552491
29,10,1,2026-01-20,Denmark,Portugal,40.29212,30.564993
29,11,1,2026-01-20,Hungary,Iceland,23.788079,24.619877
29,12,1,2026-01-20,Slovenia,Faroe Islands,33.099224,25.688443
29,13,1,2026-01-21,Netherlands,Georgia,37.04335,33.021144
29,14,1,2026-01-21,Sweden,Croatia,23.34207,26.362401
30,1,1,2026-01-19,Austria,Serbia,34.752382,30.508036
30,2,1,2026-01-19,Czech Republic,Ukraine,27.199331,29.172285
30,3,1,2026-01-19,Netherlands,Croatia,31.065027,34.89934
30,4,1,2026-01-19,Norway,France,39.325765,36.633505
30,5,1,2026-01-19,Sweden,Georgia,42.769559,21.482834
30,6,1,2026-01-19,Germany,Spain,30.789748,27.051515
30,7,1,2026-01-20,Montenegro,Switzerland,30.689094,28.68471
30,8,1,2026-01-20,North Macedonia,Romania,35.305619,26.933214
30,9,1,2026-01-20,Poland,Italy,23.011035,28.193557
30,10,1,2026-01-20,Denmark,Portugal,34.820717,23.44385
30,11,1,2026-01-20,Hungary,Iceland,29.443174,28.701445
30,12,1,2026-01-20,Slovenia,Faroe Islands,38.258323,21.651858
30,13,1,2026-01-21,Netherlands,Georgia,30.916952,28.268962
