date,home,away,home_score,away_score
30.12. 17:00,Tunisia,Morocco,24,17
29.12. 19:30,Poland,Belarus,24,25
29.12. 17:15,Spain B,United Arab Emirates,32,15
29.12. 17:00,Serbia,Egypt,29,17
29.12. 16:15,Romania,North Macedonia,20,24
29.12. 15:00,Czech Republic,Slovakia,23,20
29.12. 14:00,Algeria,Netherlands,26,28
28.12. 18:45,Poland,United Arab Emirates,28,15
28.12. 17:00,Serbia,Egypt,27,28
28.12. 16:30,Belarus,Spain B,30,26
28.12. 16:15,Romania,Netherlands,27,25
28.12. 15:00,Slovakia,Czech Republic,24,21
28.12. 14:00,North Macedonia,Algeria,25,24
27.12. 19:30,Poland,Spain B,26,27
27.12. 17:15,United Arab Emirates,Belarus,24,31
26.12. 18:00,North Macedonia,Kuwait,22,23
25.12. 18:00,North Macedonia,Kuwait,27,24
21.12. 18:00,Poland B,Algeria,23,30
21.12. 17:00,Romania U20,Poland U20,27,28
20.12. 17:00,Poland B,Algeria,33,26
20.12. 14:15,Romania U20,Poland U20,26,26
27.10. 17:00,Austria,Netherlands,26,24
27.10. 16:30,Slovenia,Serbia,30,24
27.10. 15:00,Sweden,Iceland,35,31
26.10. 17:00,Tunisia,Ukraine,29,27
26.10. 16:30,Egypt,Portugal,26,27
26.10. 16:00,Switzerland,Czech Republic,30,29
26.10. 15:00,Montenegro,Bosnia & Herzegovina,27,26
26.10. 14:10,Denmark,Norway,29,29
26.10. 14:00,North Macedonia,Georgia,29,28
26.10. 12:30,Germany,Croatia,24,23
26.10. 11:30Pen,France,Spain,32,31
25.10. 22:30,Argentina,Spain B,25,29
25.10. 20:00,Poland,Russia,19,30
25.10. 18:00,North Macedonia,Georgia,25,21
25.10. 18:00,Switzerland,Czech Republic,35,25
25.10. 17:00,Austria,Serbia,32,30
25.10. 17:00,Montenegro,Bosnia & Herzegovina,26,21
25.10. 17:00,Slovenia,Netherlands,29,29
25.10. 17:00,Sweden,Iceland,26,27
25.10. 15:30,Romania U20,France U20,21,32
24.10. 23:30,Poland,Argentina,19,20
24.10. 21:00,Russia,Spain B,32,28
24.10. 18:15,Denmark,France,27,31
24.10. 17:00,Tunisia,Ukraine,25,20
24.10. 16:30,Egypt,Portugal,30,25
24.10. 15:45,Norway,Spain,27,28
23.10. 23:30,Argentina,Russia,24,22
23.10. 21:00,Spain B,Poland,24,24
23.10. 17:30,Croatia,Germany,25,26
23.10. 17:30,Netherlands,Poland B,28,32
23.10. 16:00,North Macedonia,Italy,26,26
22.10. 17:30,Netherlands,Poland B,27,24
22.10. 16:00,Turkey,North Macedonia,23,26
21.10. 16:00,Turkey,Italy,30,28
20.10. 16:00,Turkey,Italy,24,23
22.08. 17:00,Morocco,Guinea,37,18
09.08. 18:15,Fuchse Berlin,Russia,28,22
31.07. 16:00,Hungary U19,Slovenia U19,27,29
28.07. 10:00,Denmark U19,Norway U19,29,22
28.07. 08:00,Portugal U19,Sweden U19,26,30
27.07. 13:00,Denmark U19,Portugal U19,33,28
27.07. 11:00,Sweden U19,Norway U19,34,30
27.07. 10:00,Hungary U19,Russia U19,31,23
26.07. 17:00,Denmark U19,Sweden U19,25,25
26.07. 15:00,Norway U19,Portugal U19,36,32
26.07. 14:00,Croatia U19,Russia U19,34,31
25.07. 16:00,Hungary U19,Croatia U19,23,24
12.07. 16:00,Hungary U19,Poland U19,31,24
11.07. 16:00,Slovenia U21,Hungary U21,25,23
09.07. 15:00,Slovenia U21,South Korea U21,28,27
07.07. 18:00,Spain U20,Slovakia U20,31,18
06.07. 18:00,Spain U19,Slovakia U19,25,20
06.07. 17:30,Spain U21,Tunisia U21,29,28
05.07. 17:15,Sweden U21,Norway U21,29,33
05.07. 15:00,Egypt U21,Denmark U21,31,30
05.07. 12:00,Hungary U21,Slovenia U21,31,31
04.07. 18:00,Spain U21,Tunisia U21,32,28
04.07. 17:15,Sweden U21,Denmark U21,28,31
04.07. 15:00,Egypt U21,Norway U21,25,26
03.07. 17:15,Sweden U21,Egypt U21,37,28
03.07. 17:00,Slovenia U21,Croatia U21,22,21
03.07. 15:15,Denmark U21,Norway U21,33,22
02.07. 17:00,Slovenia U21,Croatia U21,27,23
30.06. 19:00,Portugal U21,Iceland U21,31,29
30.06. 17:00,Japan U21,Argentina U21,23,23
30.06. 11:15,Switzerland U21,Germany U21,23,28
30.06. 10:45,Norway U19,Iceland U19,25,22
30.06. 09:00,Spain U21,France U21,27,26
30.06. 08:45,Netherlands U19,Germany U19,17,28
29.06. 21:00,Portugal U21,Argentina U21,35,25
29.06. 17:15,Switzerland U21,Spain U21,23,32
29.06. 16:30,Germany U19,Iceland U19,23,25
29.06. 16:00,Iceland U21,Japan U21,28,16
29.06. 15:00,Germany U21,France U21,26,33
29.06. 12:30,Netherlands U19,Norway U19,16,40
28.06. 19:00,Portugal U21,Japan U21,34,20
28.06. 18:30,Germany U19,Israel U19,33,25
28.06. 18:15,Spain U21,Germany U21,26,26
28.06. 17:00,Argentina U21,Iceland U21,20,23
28.06. 16:00,France U21,Switzerland U21,36,31
28.06. 12:30,Norway U19,Netherlands U19,34,33
27.06. 16:30,Iceland U19,Israel U19,26,26
09.03. 13:00,Germany,Switzerland,27,29
13.01. 13:00,Slovakia,Romania,27,20
12.01. 19:30,Slovakia,Romania,23,22
12.01. 17:00,Switzerland,Poland,32,28
11.01. 18:30,Romania,Netherlands,30,27
11.01. 15:30,Switzerland,Poland,29,27
10.01. 17:00,Slovakia,Netherlands,29,27
08.01. 17:00,Israel,USA,34,25
08.01. 16:00,Czech Republic,Argentina,26,26
07.01. 18:00,France,Slovenia,29,21
06.01. 17:15,Norway,Brazil,30,26
06.01. 17:00,Sweden,Russia,29,29
06.01. 15:10,Denmark,Hungary,25,28
06.01. 14:30,Iceland,Netherlands,27,23
06.01. 14:30,Switzerland,Tunisia,28,30
06.01. 14:00,Austria,Greece,32,25
06.01. 13:00,Germany,Argentina,28,13
06.01. 12:00,Japan,Portugal,25,27
05.01. 19:00,Italy,Croatia,20,28
05.01. 18:00,Switzerland,Portugal,28,25
05.01. 17:15,Norway,Netherlands,36,29
05.01. 17:00,Bahrain,Greece,27,19
05.01. 16:00,France,Slovenia,34,25
05.01. 16:00,Spain,Belarus,40,29
05.01. 15:00,Sweden,Russia,29,18
05.01. 15:00,Tunisia,Japan,34,31
05.01. 14:30,Brazil,Iceland,29,33
05.01. 14:00,North Macedonia,Serbia,28,27
05.01. 14:00,Poland,Saudi Arabia,28,19
04.01. 19:30,Switzerland,Japan,28,28
04.01. 19:15,Austria,Bahrain,31,22
04.01. 19:00,Croatia,Montenegro,34,22
04.01. 19:00,North Macedonia,Serbia,37,31
04.01. 19:00,Spain,Poland,34,28
04.01. 17:00,Portugal,Tunisia,28,31
04.01. 17:00,Saudi Arabia,Belarus,23,36
04.01. 15:15,Germany,Czech Republic,32,24
03.01. 19:30,Netherlands,Brazil,32,35
03.01. 19:15,Denmark,Hungary,33,19
03.01. 19:00,Spain,Saudi Arabia,42,25
03.01. 17:15,Norway,Iceland,31,25
03.01. 17:00,Belarus,Poland,30,28
03.01. 17:00,Italy,Montenegro,24,32
