date,division,game_nr,home,away,home_timediff,away_timediff
2026-01-20,1,1,Montenegro,Switzerland,2,2
2026-01-20,1,2,North Macedonia,Romania,2,2
2026-01-20,1,3,Poland,Italy,2,2
2026-01-20,1,4,Denmark,Portugal,2,2
2026-01-20,1,5,Hungary,Iceland,2,2
2026-01-20,1,6,Slovenia,Faroe Islands,2,2
2026-01-21,1,7,Netherlands,Georgia,2,2
2026-01-21,1,8,Sweden,Croatia,2,2
