date,home,away,home_score,away_score
31.12. 15:30,Algeria,Iraq,39,35
30.12. 14:30,Qatar,Algeria,32,25
29.12. 19:30,Poland,Argentina,34,26
29.12. 15:30,Georgia,Romania,25,31
29.12. 14:15,Slovenia,Austria,34,33
29.12. 13:00,Slovakia,Greece,23,35
28.12. 15:30,Romania,Greece,31,27
28.12. 13:00,Slovakia,Georgia,27,32
27.12. 19:15,Poland,Argentina,27,26
05.11. 16:15,Germany,Egypt,28,27
05.11. 15:00,Hungary,Poland,36,26
05.11. 13:00,Slovenia,Serbia,28,28
05.11. 12:00,Czech Republic,Bosnia & Herzegovina,30,18
04.11. 17:30,Iceland,Faroe Islands,30,29
04.11. 17:00,Slovenia,Serbia,30,26
04.11. 16:30,Greece,North Macedonia,22,23
04.11. 16:15,France,Romania,40,21
04.11. 16:00,Tunisia,Portugal,32,33
04.11. 15:30,Hungary,Poland,31,27
04.11. 13:30,Austria,Switzerland,32,27
03.11. 19:30,Iceland,Faroe Islands,39,24
03.11. 17:30,Germany,Egypt,31,31
03.11. 17:00,Tunisia,Austria,31,31
03.11. 14:30,Switzerland,Portugal,26,29
02.11. 17:30,Sweden,Ukraine,46,26
02.11. 17:00,Tunisia,Switzerland,31,22
02.11. 16:00,Montenegro,Romania,38,28
02.11. 14:30,Portugal,Austria,27,34
10.08. 15:00,Puente Genil,South Korea,27,33
09.08. 17:30,Din. Bucuresti,South Korea,47,36
03.08. 16:45,Gorenje,Kuwait,38,20
29.04. 18:00,Hungary U21,France U21,40,34
29.04. 15:30,Serbia U21,Tunisia U21,32,27
28.04. 18:00,Tunisia,Japan,30,28
27.04. 18:00,France U21,Tunisia U21,33,27
27.04. 15:30,Hungary U21,Serbia U21,33,32
26.04. 16:00,Tunisia,Argentina,24,23
12.03. 10:00,Belarus,Russia,29,29
11.03. 10:00,Belarus,Russia,29,26
15.01. 14:30,Czech Republic,Slovakia,29,23
14.01. 18:00,Czech Republic,Slovakia,33,27
09.01. 17:10,Sweden,Serbia,28,30
08.01. 19:15,Croatia,Israel,37,23
08.01. 18:30,Slovakia,Chile,40,29
08.01. 15:00,Switzerland,Austria,29,28
08.01. 14:30,Germany,Iceland,33,31
08.01. 12:30,Japan,Cape Verde,31,19
08.01. 12:00,Germany U21,France U21,35,23
08.01. 10:00,Finland,Estonia,31,29
08.01. 09:00,Lithuania,Latvia,24,15
08.01. 08:00,Spain U21,Portugal U21,31,26
07.01. 19:15,North Macedonia,Israel,38,37
07.01. 19:15,Switzerland,Cape Verde,29,29
07.01. 17:00,France,Egypt,33,32
07.01. 17:00,Portugal U21,France U21,34,26
07.01. 17:00,Spain,Argentina,31,20
07.01. 16:15,Austria,Japan,39,30
07.01. 15:15,Germany,Iceland,30,31
07.01. 15:00,Denmark,Saudi Arabia,41,27
07.01. 15:00,Germany U21,Spain U21,43,22
07.01. 15:00,Hungary,Slovenia,29,32
07.01. 15:00,Norway B,Poland B,39,28
07.01. 14:45,Bahrain,Romania,24,27
07.01. 14:15,Netherlands,Czech Republic,30,33
06.01. 19:15,Croatia,North Macedonia,40,34
06.01. 19:15,Switzerland,Japan,35,31
06.01. 18:30,Poland,Belgium,29,18
06.01. 18:00,Spain,Bahrain,34,21
06.01. 17:00,Norway B,Poland B,26,31
06.01. 16:45,Cape Verde,Austria,31,39
06.01. 16:00,Iran,Morocco,29,28
06.01. 16:00,Tunisia,Algeria,29,23
06.01. 15:45,Romania,Argentina,31,26
06.01. 15:00,Sweden,Serbia,35,34
05.01. 19:30,Denmark,Saudi Arabia,43,16
05.01. 18:30,Belgium,Iran,35,31
05.01. 17:00,Slovenia,Hungary,27,28
05.01. 17:00,Spain,Romania,42,29
05.01. 16:00,Poland,Morocco,30,23
05.01. 15:00,Qatar,Montenegro,23,23
05.01. 14:45,Argentina,Bahrain,31,27
05.01. 12:00,Russia,Belarus,28,23
04.01. 19:45,France,Netherlands,43,32
04.01. 18:30,Belgium,Morocco,30,28
04.01. 17:00,Egypt,Czech Republic,33,30
04.01. 16:00,Poland,Iran,32,27
04.01. 16:00,Tunisia,Algeria,32,30
03.01. 15:00,Qatar,Montenegro,30,28
