season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2017,2,2017-01-08,Egypt,Hungary,26,32,431,1,1
2017,2,2017-01-08,Bosnia & Herzegovina,Saudi Arabia,28,22,432,1,1
2017,2,2017-01-08,France,Slovenia,33,26,433,1,1
2017,2,2017-01-08,Switzerland,Brazil,27,25,434,1,1
2017,2,2017-01-08,Romania,Slovakia,30,26,435,1,1
2017,2,2017-01-08,Spain,Qatar,32,27,436,1,1
2017,2,2017-01-08,Poland,Argentina,26,26,437,1,1
2017,2,2017-01-09,Sweden,Chile,38,21,438,1,1
2017,2,2017-01-09,Germany,Austria,33,16,439,1,1
2017,2,2017-01-09,Croatia,Montenegro,24,22,440,1,1
2017,2,2017-01-09,Bosnia & Herzegovina,Saudi Arabia,36,35,441,1,1
2017,4,2017-01-09,Austria,Italy,30,19,442,0,0
2017,4,2017-01-09,Bosnia & Herzegovina,Kosovo,41,25,443,0,0
2017,4,2017-01-09,Switzerland,Luxembourg,30,18,444,0,0
2017,4,2017-01-09,Slovakia,Lithuania,31,27,445,0,0
2017,4,2017-01-10,Romania,Finland,36,29,446,0,0
2017,4,2017-01-10,Turkey,Belgium,31,28,447,0,0
2017,4,2017-01-10,Greece,Ukraine,21,27,448,0,0
2017,4,2017-01-11,France,Brazil,31,16,449,0,0
2017,2,2017-01-12,Austria,Czech Republic,26,30,450,1,1
2017,4,2017-01-12,Poland,Norway,20,22,451,0,0
2017,4,2017-01-12,Spain,Iceland,27,21,452,0,0
2017,4,2017-01-12,North Macedonia,Tunisia,34,30,453,0,0
2017,4,2017-01-12,Russia,Japan,39,29,454,0,0
2017,2,2017-01-13,Finland,Netherlands,17,34,455,1,1
2017,2,2017-01-13,Czech Republic,Switzerland,28,27,456,1,1
2017,4,2017-01-13,Croatia,Saudi Arabia,28,23,457,0,0
2017,4,2017-01-13,Denmark,Argentina,33,22,458,0,0
2017,4,2017-01-13,Germany,Hungary,27,23,459,0,0
2017,4,2017-01-13,Japan,France,19,31,460,0,0
2017,4,2017-01-13,Sweden,Bahrain,33,16,461,0,0
2017,4,2017-01-13,Belarus,Chile,28,32,462,0,0
2017,4,2017-01-13,Qatar,Egypt,20,22,463,0,0
2017,4,2017-01-13,Switzerland,Netherlands,21,24,464,0,0
2017,4,2017-01-13,Lithuania,Kosovo,42,23,465,0,0
2017,4,2017-01-13,Slovakia,Bosnia & Herzegovina,24,26,466,0,0
2017,4,2017-01-13,Turkey,Czech Republic,27,24,467,0,0
2017,4,2017-01-13,Finland,Italy,26,25,468,0,0
2017,4,2017-01-13,Greece,Latvia,23,23,469,0,0
2017,2,2017-01-14,Finland,Netherlands,28,28,470,1,1
2017,2,2017-01-14,Austria,Switzerland,31,29,471,1,1
2017,4,2017-01-14,Egypt,Denmark,28,35,472,0,0
2017,4,2017-01-14,Hungary,Croatia,28,31,473,0,0
2017,4,2017-01-14,Norway,Russia,28,24,474,0,0
2017,4,2017-01-14,Tunisia,Spain,21,26,475,0,0
2017,4,2017-01-14,Brazil,Poland,28,24,476,0,0
2017,4,2017-01-14,Iceland,Slovenia,25,26,477,0,0
2017,4,2017-01-14,Romania,Austria,32,29,478,0,0
2017,2,2017-01-15,Finland,Netherlands,23,35,479,1,1
2017,4,2017-01-15,Brazil,Japan,27,24,480,0,0
2017,4,2017-01-15,Saudi Arabia,Belarus,26,29,481,0,0
2017,4,2017-01-15,Bahrain,Qatar,22,32,482,0,0
2017,4,2017-01-15,France,Norway,31,28,483,0,0
2017,4,2017-01-15,Argentina,Sweden,17,35,484,0,0
2017,4,2017-01-15,Chile,Germany,14,35,485,0,0
2017,4,2017-01-15,Iceland,Tunisia,22,22,486,0,0
2017,4,2017-01-16,Croatia,Belarus,31,25,487,0,0
2017,4,2017-01-16,Denmark,Sweden,27,25,488,0,0
2017,4,2017-01-16,Poland,Russia,20,24,489,0,0
2017,4,2017-01-16,Egypt,Bahrain,31,29,490,0,0
2017,4,2017-01-16,Hungary,Chile,34,29,491,0,0
2017,4,2017-01-16,Slovenia,North Macedonia,29,22,492,0,0
2017,4,2017-01-16,Czech Republic,Turkey,34,28,493,0,0
2017,4,2017-01-16,Italy,Romania,28,30,494,0,0
2017,4,2017-01-17,Russia,France,24,35,495,0,0
2017,4,2017-01-17,Germany,Saudi Arabia,38,24,496,0,0
2017,4,2017-01-17,Poland,Japan,26,25,497,0,0
2017,4,2017-01-17,Qatar,Argentina,21,17,498,0,0
2017,4,2017-01-17,Slovenia,Tunisia,28,28,499,0,0
2017,4,2017-01-17,Norway,Brazil,39,26,500,0,0
2017,4,2017-01-17,Bosnia & Herzegovina,Lithuania,31,22,501,0,0
2017,4,2017-01-17,Kosovo,Slovakia,22,26,502,0,0
2017,4,2017-01-17,Austria,Finland,32,20,503,0,0
2017,4,2017-01-17,Latvia,Ukraine,22,21,504,0,0
2017,4,2017-01-17,Netherlands,Switzerland,34,21,505,0,0
2017,4,2017-01-18,Croatia,Chile,37,22,506,0,0
2017,4,2017-01-18,North Macedonia,Spain,25,29,507,0,0
2017,4,2017-01-18,Sweden,Qatar,36,25,508,0,0
2017,4,2017-01-18,Belarus,Germany,25,31,509,0,0
2017,4,2017-01-18,Denmark,Bahrain,30,26,510,0,0
2017,4,2017-01-18,Argentina,Egypt,26,31,511,0,0
2017,4,2017-01-18,Saudi Arabia,Hungary,24,37,512,0,0
2017,4,2017-01-19,Japan,Norway,23,38,513,0,0
2017,4,2017-01-19,Spain,Slovenia,36,26,514,0,0
2017,4,2017-01-19,France,Poland,26,25,515,0,0
2017,4,2017-01-19,North Macedonia,Iceland,27,27,516,0,0
2017,4,2017-01-19,Russia,Brazil,28,24,517,0,0
2017,4,2017-01-20,Belarus,Hungary,27,25,518,0,0
2017,4,2017-01-20,Qatar,Denmark,29,32,519,0,0
2017,4,2017-01-20,Germany,Croatia,28,21,520,0,0
2017,4,2017-01-20,Sweden,Egypt,33,26,521,0,0
2017,4,2017-01-20,Bahrain,Argentina,17,26,522,0,0
2017,4,2017-01-20,Chile,Saudi Arabia,25,26,523,0,0
2017,4,2017-01-21,Brazil,Spain,27,28,524,0,0
2017,4,2017-01-21,Russia,Slovenia,26,32,525,0,0
2017,4,2017-01-21,France,Iceland,31,25,526,0,0
2017,4,2017-01-21,Norway,North Macedonia,34,24,527,0,0
2017,4,2017-01-21,Poland,Tunisia,28,26,528,0,0
2017,4,2017-01-22,Croatia,Egypt,21,19,529,0,0
2017,4,2017-01-22,Germany,Qatar,20,21,530,0,0
2017,4,2017-01-22,Belarus,Sweden,22,41,531,0,0
2017,4,2017-01-22,Hungary,Denmark,27,25,532,0,0
2017,4,2017-01-22,Saudi Arabia,Argentina,22,24,533,0,0
2017,4,2017-01-22,Chile,Bahrain,35,30,534,0,0
2017,4,2017-01-23,Poland,Argentina,24,22,535,0,0
2017,4,2017-01-23,Tunisia,Saudi Arabia,39,30,536,0,0
2017,4,2017-01-23,Japan,Chile,29,35,537,0,0
2017,4,2017-01-24,Slovenia,Qatar,32,30,538,0,0
2017,4,2017-01-24,Spain,Croatia,29,30,539,0,0
2017,4,2017-01-24,France,Sweden,33,30,540,0,0
2017,4,2017-01-24,Norway,Hungary,31,28,541,0,0
2017,4,2017-01-26,France,Slovenia,31,25,542,0,0
2017,4,2017-01-27,Croatia,Norway,25,28,543,0,0
2017,4,2017-01-28,Slovenia,Croatia,31,30,544,0,0
2017,4,2017-01-29,France,Norway,33,26,545,0,0
2017,2,2017-03-18,Switzerland,Belarus,32,28,546,1,1
2017,2,2017-03-18,Sweden,Germany,27,25,547,1,1
2017,2,2017-03-19,Germany,Sweden,25,25,548,1,1
2017,2,2017-03-19,Switzerland,Belarus,31,31,549,1,1
2017,2,2017-06-08,Norway,Iceland,36,30,550,1,1
2017,2,2017-06-08,Slovenia,Montenegro,38,24,551,1,1
2017,2,2017-06-08,Poland,Sweden,27,33,552,1,1
2017,2,2017-06-08,Belarus,Ukraine,31,32,553,1,1
2017,2,2017-06-09,Norway,Sweden,22,21,554,1,1
2017,2,2017-06-09,Slovenia,Montenegro,33,24,555,1,1
2017,2,2017-06-09,Iceland,Poland,24,21,556,1,1
2017,2,2017-06-09,Lithuania,Latvia,40,30,557,1,1
2017,2,2017-06-09,Belarus,Ukraine,24,21,558,1,1
2017,2,2017-06-10,Lithuania,Latvia,36,23,559,1,1
2017,4,2017-06-10,Serbia,Hungary,25,26,560,0,0
2017,2,2017-06-11,Norway,Poland,41,22,561,1,1
2017,2,2017-06-11,Sweden,Iceland,23,23,562,1,1
2017,4,2017-06-11,Poland,Netherlands,27,21,563,0,0
2017,4,2017-06-11,Slovenia,Norway,24,18,564,0,0
2017,4,2017-06-11,Czech Republic,North Macedonia,28,22,565,0,0
2017,4,2017-06-12,Denmark,Austria,35,27,566,0,0
2017,4,2017-06-12,Iceland,Portugal,26,23,567,0,0
2017,4,2017-06-12,Belarus,Latvia,26,24,568,0,0
2017,4,2017-06-12,Russia,Montenegro,29,22,569,0,0
2017,4,2017-06-12,Sweden,Bosnia & Herzegovina,27,19,570,0,0
2017,4,2017-06-15,Austria,Denmark,20,23,571,0,0
2017,4,2017-06-15,Bosnia & Herzegovina,Sweden,27,27,572,0,0
2017,4,2017-06-15,Hungary,Serbia,30,25,573,0,0
2017,4,2017-06-15,North Macedonia,Czech Republic,34,27,574,0,0
2017,4,2017-06-15,Netherlands,Poland,25,24,575,0,0
2017,4,2017-06-15,Norway,Slovenia,29,27,576,0,0
2017,4,2017-06-15,Latvia,Belarus,28,26,577,0,0
2017,4,2017-06-15,Montenegro,Russia,19,29,578,0,0
2017,4,2017-06-16,Portugal,Iceland,21,20,579,0,0
2017,2,2017-08-14,Tunisia,Iran,30,23,580,1,1
2017,2,2017-10-25,Portugal,Romania,29,24,581,1,1
2017,2,2017-10-26,Iceland,Sweden,31,29,582,1,1
2017,2,2017-10-26,Austria,Serbia,32,34,583,1,1
2017,2,2017-10-26,Israel,Ukraine,25,25,584,1,1
2017,2,2017-10-26,Slovenia,Croatia,26,26,585,1,1
2017,2,2017-10-27,Portugal,Romania,27,22,586,1,1
2017,2,2017-10-27,Montenegro,Czech Republic,26,28,587,1,1
2017,2,2017-10-27,Belarus,Switzerland,36,31,588,1,1
2017,2,2017-10-27,Israel,Ukraine,24,28,589,1,1
2017,2,2017-10-28,Austria,Serbia,38,38,590,1,1
2017,2,2017-10-28,Croatia,Slovenia,21,20,591,1,1
2017,2,2017-10-28,Montenegro,Czech Republic,23,22,592,1,1
2017,2,2017-10-28,Israel,Ukraine,30,29,593,1,1
2017,2,2017-10-28,Belarus,Switzerland,34,23,594,1,1
2017,2,2017-10-28,Iceland,Sweden,24,27,595,1,1
2017,2,2017-10-28,Germany,Spain,24,26,596,1,1
2017,2,2017-10-29,Germany,Spain,28,24,597,1,1
2017,4,2017-11-04,Austria,Romania,27,24,598,0,0
2017,4,2017-11-04,Bosnia & Herzegovina,Slovakia,29,25,599,0,0
2017,4,2017-11-04,Italy,Finland,27,19,600,0,0
2017,4,2017-11-04,Netherlands,Luxembourg,26,20,601,0,0
2017,4,2017-11-04,Kosovo,Lithuania,26,30,602,0,0
2017,4,2017-11-04,Latvia,Greece,31,22,603,0,0
2017,4,2017-11-04,Czech Republic,Belgium,34,32,604,0,0
2017,4,2017-11-05,Israel,Georgia,27,19,605,0,0
2017,4,2017-11-05,Portugal,Estonia,28,28,606,0,0
2017,4,2017-11-06,Georgia,Portugal,22,37,607,0,0
2017,4,2017-11-06,Estonia,Israel,25,28,608,0,0
2017,4,2017-11-07,Belgium,Czech Republic,32,36,609,0,0
2017,4,2017-11-07,Luxembourg,Netherlands,30,34,610,0,0
2017,4,2017-11-07,Portugal,Israel,36,21,611,0,0
2017,4,2017-11-07,Slovakia,Kosovo,38,20,612,0,0
2017,4,2017-11-07,Estonia,Georgia,25,25,613,0,0
2017,4,2017-11-07,Finland,Austria,29,32,614,0,0
2017,4,2017-11-08,Lithuania,Bosnia & Herzegovina,27,27,615,0,0
2017,4,2017-11-08,Romania,Italy,35,22,616,0,0
2017,4,2017-11-08,Ukraine,Latvia,18,23,617,0,0
2017,2,2017-12-27,Latvia,Netherlands,24,29,618,1,1
2017,2,2017-12-27,Egypt,Estonia,31,22,619,1,1
2017,2,2017-12-28,Poland,Bahrain,26,18,620,1,1
2017,2,2017-12-28,Latvia,Estonia,25,22,621,1,1
2017,2,2017-12-28,Greece,Italy,27,27,622,1,1
2017,2,2017-12-28,Japan,Belarus,27,31,623,1,1
2017,2,2017-12-28,Slovakia,Czech Republic,27,27,624,1,1
2017,2,2017-12-28,Netherlands,Egypt,21,24,625,1,1
2017,2,2017-12-29,Romania,Russia,18,25,626,1,1
2017,2,2017-12-29,Greece,Italy,28,27,627,1,1
2017,2,2017-12-29,Poland,Belarus,26,22,628,1,1
2017,2,2017-12-29,Switzerland,Serbia,32,28,629,1,1
2017,2,2017-12-29,Czech Republic,Slovakia,34,20,630,1,1
2017,2,2017-12-29,Japan,Bahrain,22,37,631,1,1
2017,2,2017-12-29,Latvia,Egypt,26,26,632,1,1
2017,2,2017-12-29,Estonia,Netherlands,21,37,633,1,1
2017,2,2017-12-30,Serbia,Romania,21,28,634,1,1
2017,2,2017-12-30,Switzerland,Russia,29,30,635,1,1
2018,2,2018-01-03,Iceland,Japan,42,25,636,1,1
2018,2,2018-01-04,Slovenia,Iran,31,19,637,1,1
2018,2,2018-01-04,Qatar,Cuba,48,16,638,1,1
2018,2,2018-01-05,Croatia,Montenegro,25,22,639,1,1
2018,2,2018-01-05,Austria,Czech Republic,23,26,640,1,1
2018,2,2018-01-05,Romania,Bahrain,29,20,641,1,1
2018,2,2018-01-05,Spain,Belarus,35,30,642,1,1
2018,2,2018-01-05,Germany,Iceland,36,29,643,1,1
2018,2,2018-01-05,Bosnia & Herzegovina,Saudi Arabia,29,26,644,1,1
2018,2,2018-01-05,Serbia,North Macedonia,29,32,645,1,1
2018,2,2018-01-05,Portugal,Tunisia,33,29,646,1,1
2018,2,2018-01-05,Argentina,Poland,29,24,647,1,1
2018,2,2018-01-05,Qatar,Algeria,40,21,648,1,1
2018,2,2018-01-06,Spain,Argentina,31,28,649,1,1
2018,2,2018-01-06,Portugal,Romania,23,26,650,1,1
2018,2,2018-01-06,Poland,Belarus,28,27,651,1,1
2018,2,2018-01-06,Tunisia,Bahrain,24,25,652,1,1
2018,2,2018-01-06,Bosnia & Herzegovina,Saudi Arabia,22,27,653,1,1
2018,2,2018-01-06,Sweden,Hungary,29,29,654,1,1
2018,2,2018-01-06,Cuba,Algeria,20,32,655,1,1
2018,2,2018-01-07,Spain,Poland,37,22,656,1,1
2018,2,2018-01-07,Belarus,Argentina,29,22,657,1,1
2018,2,2018-01-07,Czech Republic,Austria,35,21,658,1,1
2018,2,2018-01-07,Germany,Iceland,30,21,659,1,1
2018,2,2018-01-08,Sweden,Hungary,31,29,660,1,1
2018,2,2018-01-09,Slovenia,Serbia,36,32,661,1,1
2018,2,2018-01-09,Portugal,Argentina,30,25,662,1,1
2018,2,2018-01-09,Qatar,Iran,33,28,663,1,1
2018,2,2018-01-10,Slovenia,Serbia,33,25,664,1,1
2018,2,2018-01-10,Iran,Algeria,31,28,665,1,1
2018,1,2018-01-12,Croatia,Serbia,32,22,666,0,0
2018,1,2018-01-12,France,Norway,32,31,667,0,0
2018,1,2018-01-12,Belarus,Austria,27,26,668,0,0
2018,1,2018-01-12,Sweden,Iceland,24,26,669,0,0
2018,1,2018-01-13,Denmark,Hungary,32,25,670,0,0
2018,1,2018-01-13,North Macedonia,Slovenia,25,24,671,0,0
2018,1,2018-01-13,Spain,Czech Republic,32,15,672,0,0
2018,1,2018-01-13,Germany,Montenegro,32,19,673,0,0
2018,1,2018-01-14,Iceland,Croatia,22,29,674,0,0
2018,1,2018-01-14,Norway,Belarus,33,28,675,0,0
2018,1,2018-01-14,Austria,France,26,33,676,0,0
2018,1,2018-01-14,Serbia,Sweden,25,30,677,0,0
2018,1,2018-01-15,Czech Republic,Denmark,28,27,678,0,0
2018,1,2018-01-15,Montenegro,North Macedonia,28,29,679,0,0
2018,1,2018-01-15,Hungary,Spain,25,27,680,0,0
2018,1,2018-01-15,Slovenia,Germany,25,25,681,0,0
2018,1,2018-01-16,Croatia,Sweden,31,35,682,0,0
2018,1,2018-01-16,Norway,Austria,39,28,683,0,0
2018,1,2018-01-16,France,Belarus,32,25,684,0,0
2018,1,2018-01-16,Serbia,Iceland,29,26,685,0,0
2018,1,2018-01-17,Montenegro,Slovenia,19,28,686,0,0
2018,1,2018-01-17,Spain,Denmark,22,25,687,0,0
2018,1,2018-01-17,Czech Republic,Hungary,33,27,688,0,0
2018,1,2018-01-17,Germany,North Macedonia,25,25,689,0,0
2018,1,2018-01-18,Croatia,Belarus,25,23,690,0,0
2018,1,2018-01-18,Serbia,Norway,27,32,691,0,0
2018,1,2018-01-19,Slovenia,Denmark,28,31,692,0,0
2018,1,2018-01-19,Germany,Czech Republic,22,19,693,0,0
2018,1,2018-01-20,Croatia,Norway,32,28,694,0,0
2018,1,2018-01-20,Sweden,France,17,23,695,0,0
2018,1,2018-01-21,North Macedonia,Spain,20,31,696,0,0
2018,1,2018-01-21,Germany,Denmark,25,26,697,0,0
2018,1,2018-01-22,Sweden,Belarus,29,20,698,0,0
2018,1,2018-01-22,Serbia,France,30,39,699,0,0
2018,1,2018-01-23,North Macedonia,Czech Republic,24,25,700,0,0
2018,1,2018-01-23,Slovenia,Spain,31,26,701,0,0
2018,1,2018-01-24,Croatia,France,27,30,702,0,0
2018,1,2018-01-24,Germany,Spain,27,31,703,0,0
2018,1,2018-01-24,North Macedonia,Denmark,20,31,704,0,0
2018,1,2018-01-24,Sweden,Norway,25,28,705,0,0
2018,1,2018-01-24,Serbia,Belarus,27,32,706,0,0
2018,1,2018-01-24,Slovenia,Czech Republic,26,26,707,0,0
2018,1,2018-01-26,Denmark,Sweden,34,35,708,0,0
2018,1,2018-01-26,France,Spain,23,27,709,0,0
2018,1,2018-01-26,Croatia,Czech Republic,28,27,710,0,0
2018,1,2018-01-28,Spain,Sweden,29,23,711,0,0
2018,1,2018-01-28,France,Denmark,32,29,712,0,0
2018,2,2018-04-04,Portugal,Switzerland,27,28,713,1,1
2018,2,2018-04-04,Germany,Serbia,26,19,714,1,1
2018,2,2018-04-05,Netherlands,Japan,28,23,715,1,1
2018,2,2018-04-05,Sweden,Croatia,32,25,716,1,1
2018,2,2018-04-05,Poland,Czech Republic,21,25,717,1,1
2018,2,2018-04-05,Italy,Finland,35,28,718,1,1
2018,1,2018-04-06,Israel,Romania,27,30,719,0,0
2018,1,2018-04-06,Turkey,Belgium,28,37,720,0,0
2018,2,2018-04-06,Portugal,Switzerland,22,23,721,1,1
2018,2,2018-04-06,Hungary,Austria,33,22,722,1,1
2018,2,2018-04-06,Finland,Georgia,19,21,723,1,1
2018,1,2018-04-07,Luxembourg,Finland,23,28,724,0,0
2018,2,2018-04-07,Spain,Tunisia,33,18,725,1,1
2018,2,2018-04-07,Slovenia,Belarus,35,29,726,1,1
2018,2,2018-04-07,Brazil,Austria,29,27,727,1,1
2018,2,2018-04-07,Sweden,Croatia,28,29,728,1,1
2018,2,2018-04-07,Germany,Serbia,29,23,729,1,1
2018,2,2018-04-07,Czech Republic,Poland,36,37,730,1,1
2018,2,2018-04-07,North Macedonia,Russia,27,32,731,1,1
2018,2,2018-04-08,Slovenia,Belarus,27,23,732,1,1
2018,2,2018-04-08,Hungary,Brazil,30,22,733,1,1
2018,1,2018-04-09,Belgium,Turkey,29,22,734,0,0
2018,1,2018-04-09,Finland,Luxembourg,27,29,735,0,0
2018,1,2018-04-10,Romania,Israel,32,21,736,0,0
2018,1,2018-04-29,Kosovo,Italy,22,29,737,0,0
2018,1,2018-04-30,Georgia,Luxembourg,17,16,738,0,0
2018,1,2018-05-03,Belgium,Lithuania,29,33,739,0,0
2018,1,2018-05-03,Austria,Spain,29,30,740,0,0
2018,1,2018-05-03,Slovenia,Germany,23,32,741,0,0
2018,1,2018-05-03,Latvia,Netherlands,27,29,742,0,0
2018,1,2018-05-03,Norway,France,35,30,743,0,0
2018,1,2018-05-03,Slovakia,Montenegro,27,27,744,0,0
2018,1,2018-05-03,Russia,Sweden,21,29,745,0,0
2018,1,2018-05-03,Ukraine,Czech Republic,26,23,746,0,0
2018,1,2018-05-03,Italy,Kosovo,35,26,747,0,0
2018,1,2018-05-03,Luxembourg,Georgia,29,20,748,0,0
2018,1,2018-05-04,Hungary,Denmark,25,25,749,0,0
2018,1,2018-05-04,North Macedonia,Iceland,30,25,750,0,0
2018,1,2018-05-04,Romania,Serbia,22,23,751,0,0
2018,1,2018-05-04,Switzerland,Portugal,25,27,752,0,0
2018,1,2018-05-04,Finland,Bosnia & Herzegovina,27,32,753,0,0
2018,1,2018-05-04,Belarus,Poland,32,23,754,0,0
2018,1,2018-05-06,Montenegro,Slovakia,31,30,755,0,0
2018,1,2018-05-06,Spain,Austria,35,24,756,0,0
2018,1,2018-05-06,France,Norway,28,24,757,0,0
2018,1,2018-05-06,Sweden,Russia,25,21,758,0,0
2018,1,2018-05-06,Germany,Slovenia,25,20,759,0,0
2018,1,2018-05-06,Czech Republic,Ukraine,32,25,760,0,0
2018,1,2018-05-07,Iceland,North Macedonia,30,29,761,0,0
2018,1,2018-05-07,Denmark,Hungary,35,27,762,0,0
2018,1,2018-05-07,Bosnia & Herzegovina,Finland,34,23,763,0,0
2018,1,2018-05-07,Serbia,Romania,27,22,764,0,0
2018,1,2018-05-07,Poland,Belarus,27,27,765,0,0
2018,1,2018-05-07,Lithuania,Belgium,33,28,766,0,0
2018,1,2018-05-07,Portugal,Switzerland,27,22,767,0,0
2018,1,2018-05-07,Netherlands,Latvia,25,24,768,0,0
2018,2,2018-06-03,Belarus,Lithuania,28,32,769,1,1
2018,2,2018-06-04,Belarus,Lithuania,38,36,770,1,1
2018,2,2018-06-05,Denmark,Switzerland,29,22,771,1,1
2018,2,2018-06-06,Germany,Norway,25,30,772,1,1
2018,2,2018-06-08,Israel,Slovakia,27,32,773,1,1
2018,2,2018-06-09,Israel,Slovakia,30,36,774,1,1
2018,1,2018-06-10,Italy,Romania,22,28,775,0,0
2018,1,2018-06-10,Belgium,Greece,30,25,776,0,0
2018,1,2018-06-10,Luxembourg,Estonia,26,31,777,0,0
2018,2,2018-06-10,France,Denmark,30,23,778,1,1
2018,1,2018-06-13,Estonia,Luxembourg,26,29,779,0,0
2018,2,2018-06-13,Poland,Spain,30,31,780,1,1
2018,2,2018-06-13,Japan,Germany,24,37,781,1,1
2018,1,2018-06-14,Serbia,Poland,34,34,782,0,0
2018,1,2018-06-14,Belgium,Norway,27,43,783,0,0
2018,1,2018-06-14,Portugal,Germany,26,29,784,0,0
2018,1,2018-06-14,Switzerland,Slovenia,20,33,785,0,0
2018,1,2018-06-14,Montenegro,Sweden,28,24,786,0,0
2018,1,2018-06-14,Slovakia,Russia,24,25,787,0,0
2018,1,2018-06-14,Netherlands,Denmark,24,36,788,0,0
2018,1,2018-06-14,Czech Republic,Iceland,27,24,789,0,0
2018,1,2018-06-14,Bosnia & Herzegovina,Spain,19,25,790,0,0
2018,1,2018-06-14,Lithuania,France,25,26,791,0,0
2018,1,2018-06-14,Finland,Austria,36,39,792,0,0
2018,1,2018-06-14,Greece,Belgium,29,25,793,0,0
2018,1,2018-06-14,Romania,Italy,44,25,794,0,0
2018,2,2018-06-14,France,Denmark,29,29,795,1,1
2018,1,2018-06-15,Latvia,Hungary,23,35,796,0,0
2018,1,2018-06-15,Romania,Belarus,22,32,797,0,0
2018,1,2018-06-15,Ukraine,North Macedonia,27,27,798,0,0
2018,2,2018-06-16,Japan,Germany,22,31,799,1,1
2018,1,2018-06-17,Austria,Bosnia & Herzegovina,34,32,800,0,0
2018,1,2018-06-17,Slovenia,Portugal,28,18,801,0,0
2018,1,2018-06-17,France,Belgium,32,28,802,0,0
2018,1,2018-06-17,Norway,Lithuania,30,20,803,0,0
2018,1,2018-06-17,Spain,Finland,46,16,804,0,0
2018,1,2018-06-17,Sweden,Slovakia,31,17,805,0,0
2018,1,2018-06-17,Russia,Montenegro,27,27,806,0,0
2018,2,2018-06-17,Netherlands,Bahrain,34,24,807,1,1
2018,1,2018-06-18,Iceland,Ukraine,34,26,808,0,0
2018,1,2018-06-18,North Macedonia,Czech Republic,33,20,809,0,0
2018,1,2018-06-18,Denmark,Latvia,33,16,810,0,0
2018,1,2018-06-18,Hungary,Netherlands,35,30,811,0,0
2018,1,2018-06-18,Belarus,Serbia,27,27,812,0,0
2018,1,2018-06-18,Germany,Switzerland,29,22,813,0,0
2018,1,2018-06-18,Poland,Romania,32,31,814,0,0
2018,2,2018-06-20,Netherlands,Bahrain,32,21,815,1,1
2018,2,2018-06-29,Japan,Brazil,31,32,816,1,1
2018,2,2018-06-30,Japan,Brazil,29,31,817,1,1
2018,2,2018-10-06,Finland,Faroe Islands,29,24,818,1,1
2018,2,2018-10-07,Finland,Faroe Islands,27,25,819,1,1
2018,2,2018-10-25,Sweden,Japan,32,24,820,1,1
2018,2,2018-10-27,Sweden,Japan,32,24,821,1,1
2018,1,2018-10-29,Estonia,Georgia,28,26,822,0,0
2018,1,2018-10-29,Romania,Kosovo,36,24,823,0,0
2018,1,2018-11-01,Kosovo,Romania,16,30,824,0,0
2018,1,2018-11-02,Iceland,Czech Republic,25,24,825,0,0
2018,1,2018-11-02,Spain,Bosnia & Herzegovina,30,21,826,0,0
2018,1,2018-11-02,Austria,Finland,27,31,827,0,0
2018,1,2018-11-02,Germany,Portugal,35,24,828,0,0
2018,1,2018-11-02,Norway,Belgium,35,26,829,0,0
2018,1,2018-11-02,North Macedonia,Ukraine,27,21,830,0,0
2018,1,2018-11-02,Hungary,Latvia,24,16,831,0,0
2018,1,2018-11-02,Slovenia,Switzerland,32,27,832,0,0
2018,1,2018-11-02,Russia,Slovakia,31,31,833,0,0
2018,1,2018-11-02,Belarus,Romania,23,26,834,0,0
2018,1,2018-11-02,Georgia,Estonia,29,27,835,0,0
2018,1,2018-11-03,Denmark,Netherlands,29,20,836,0,0
2018,1,2018-11-03,Poland,Serbia,32,37,837,0,0
2018,1,2018-11-03,Sweden,Montenegro,36,21,838,0,0
2018,1,2018-11-03,France,Lithuania,37,20,839,0,0
2018,1,2018-11-05,Slovakia,Sweden,17,21,840,0,0
2018,1,2018-11-05,Switzerland,Germany,22,23,841,0,0
2018,1,2018-11-05,Ukraine,Iceland,27,25,842,0,0
2018,1,2018-11-05,Czech Republic,North Macedonia,35,28,843,0,0
2018,1,2018-11-05,Finland,Spain,21,36,844,0,0
2018,1,2018-11-06,Bosnia & Herzegovina,Austria,22,23,845,0,0
2018,1,2018-11-06,Montenegro,Russia,24,24,846,0,0
2018,1,2018-11-06,Romania,Poland,28,23,847,0,0
2018,1,2018-11-06,Lithuania,Norway,32,29,848,0,0
2018,1,2018-11-06,Serbia,Belarus,27,36,849,0,0
2018,1,2018-11-06,Latvia,Denmark,23,36,850,0,0
2018,1,2018-11-06,Portugal,Slovenia,26,26,851,0,0
2018,1,2018-11-06,Belgium,France,37,38,852,0,0
2018,1,2018-11-06,Netherlands,Hungary,27,28,853,0,0
2018,2,2018-12-12,Germany,Poland,35,23,854,1,1
2018,2,2018-12-27,Latvia,Belgium,18,28,855,1,1
2018,2,2018-12-27,Ukraine,Egypt,24,25,856,1,1
2018,2,2018-12-28,Czech Republic,Romania,26,27,857,1,1
2018,2,2018-12-28,Latvia,Ukraine,26,33,858,1,1
2018,2,2018-12-28,Poland,Japan,29,28,859,1,1
2018,2,2018-12-28,Egypt,Belgium,28,19,860,1,1
2018,2,2018-12-29,Poland,Romania,30,29,861,1,1
2018,2,2018-12-29,Czech Republic,Japan,25,27,862,1,1
